Local: ,2025-06-12 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1749679200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1749725889058.531,194806,1749725889039.594,263,67,98
1749725889078.3132,194973,1749725889059.406,264,63,92
1749725889098.156,195133,1749725889079.25,263,68,92
1749725889117.969,195311,1749725889099.031,268,68,99
1749725889137.844,195447,1749725889118.906,263,68,96
1749725889157.625,195606,1749725889138.719,260,67,96
1749725889177.469,195787,1749725889158.563,251,67,99
1749725889197.313,195982,1749725889178.375,263,68,97
1749725889217.156,196179,1749725889198.219,260,60,102
1749725889236.969,196367,1749725889218.031,267,67,99
1749725889256.813,196450,1749725889237.875,259,64,99
1749725889276.656,196325,1749725889257.781,263,63,96
1749725889296.531,196048,1749725889277.594,272,70,95
1749725889316.375,195635,1749725889297.406,267,64,103
1749725889336.1868,195156,1749725889317.313,264,63,94
1749725889356.031,194727,1749725889337.156,272,71,99
1749725889375.938,194361,1749725889356.938,268,70,103
1749725889395.75,194088,1749725889376.812,268,72,96
1749725889415.594,193900,1749725889396.656,268,75,95
1749725889435.469,193770,1749725889416.5,268,71,99
1749725889455.281,193679,1749725889436.375,263,64,102
1749725889475.156,193651,1749725889456.219,259,66,104
1749725889494.969,193626,1749725889476.062,264,63,102
1749725889514.844,193638,1749725889495.938,262,65,99
1749725889534.719,193661,1749725889515.781,255,66,102
1749725889554.563,193671,1749725889535.625,252,64,107
1749725889574.375,193687,1749725889555.469,259,67,103
1749725889594.25,193669,1749725889575.281,265,65,99
1749725889614.062,193648,1749725889595.156,255,63,98
1749725889633.938,193596,1749725889615.0,252,67,99
1749725889653.75,193542,1749725889634.844,262,64,102
1749725889673.625,193474,1749725889654.687,263,63,99
1749725889693.437,193453,1749725889674.531,268,66,95
1749725889713.344,193452,1749725889694.375,270,64,95
1749725889733.188,193453,1749725889714.219,269,64,96
1749725889753.0,193488,1749725889734.094,263,78,96
1749725889772.844,193533,1749725889753.906,270,63,98
1749725889792.687,193644,1749725889773.781,263,72,96
1749725889812.563,193689,1749725889793.594,265,65,95
1749725889832.5,193783,1749725889813.5,260,67,99
1749725889852.25,193886,1749725889833.344,260,71,96
1749725889872.125,193993,1749725889853.187,268,65,94
1749725889891.937,194097,1749725889873.031,271,63,95
1749725889911.75,194220,1749725889892.875,263,63,96
1749725889931.625,194364,1749725889912.688,264,72,96
1749725889951.5,194490,1749725889932.531,268,68,95
1749725889971.344,194628,1749725889952.406,272,67,92
1749725889991.156,194766,1749725889972.219,268,65,104
1749725890011.031,194910,1749725889992.125,263,67,99
1749725890030.875,195062,1749725890011.937,279,70,97
1749725890050.75,195215,1749725890031.781,268,70,97
1749725890070.5618,195348,1749725890051.688,271,64,95
1749725890090.406,195511,1749725890071.531,255,63,87
1749725890110.281,195647,1749725890091.3442,263,70,95
1749725890130.156,195791,1749725890111.187,260,65,99
1749725890149.969,195942,1749725890131.062,270,64,99
1749725890169.844,196095,1749725890150.938,267,65,96
1749725890189.688,196252,1749725890170.719,268,63,98
1749725890209.531,196420,1749725890190.625,265,60,96
1749725890229.375,196569,1749725890210.437,272,64,95
1749725890249.219,196733,1749725890230.313,265,67,92
1749725890269.094,196881,1749725890250.125,252,67,96
1749725890288.969,197049,1749725890269.969,264,68,99
1749725890308.812,197222,1749725890289.844,270,63,97
1749725890328.656,197363,1749725890309.719,265,64,97
1749725890348.531,197538,1749725890329.563,270,67,94
1749725890368.344,197686,1749725890349.438,272,64,92
1749725890388.188,197864,1749725890369.281,263,64,101
1749725890408.094,197995,1749725890389.094,268,67,97
1749725890427.875,198140,1749725890408.937,271,76,97
1749725890447.75,198156,1749725890428.813,268,63,97
1749725890467.563,197990,1749725890448.688,268,63,96
1749725890487.437,197679,1749725890468.531,262,68,95
1749725890507.281,197235,1749725890488.344,268,65,92
1749725890527.125,196801,1749725890508.188,271,64,99
1749725890546.969,196390,1749725890528.031,268,65,102
1749725890566.844,196031,1749725890547.906,254,65,103
1749725890586.687,195792,1749725890567.781,259,67,102
1749725890606.531,195627,1749725890587.594,256,64,99
1749725890626.375,195502,1749725890607.438,265,63,97
1749725890646.25,195423,1749725890627.313,264,64,99
1749725890666.063,195371,1749725890647.125,266,68,97
1749725890685.937,195349,1749725890666.969,270,68,103
1749725890705.781,195370,1749725890686.844,276,72,96
1749725890725.625,195398,1749725890706.688,270,70,97
1749725890745.469,195396,1749725890726.531,265,66,99
1749725890765.281,195384,1749725890746.375,268,71,88
1749725890785.156,195320,1749725890766.219,268,67,99
1749725890804.9368,195250,1749725890786.063,263,59,94
1749725890824.813,195162,1749725890805.875,267,63,91
1749725890844.656,195061,1749725890825.7192,263,62,96
1749725890864.5,195002,1749725890845.562,263,67,98
1749725890884.344,194921,1749725890865.469,267,67,95
1749725890904.187,194884,1749725890885.281,263,67,95
1749725890924.031,194855,1749725890905.094,264,64,101
