Local: ,2025-05-08 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1746655200000.0
Timestamp,Seq No.,ECG data
1746694907201.969,2823,31624
1746694907202.969,2823,31621
1746694907203.969,2823,31623
1746694907204.969,2823,31625
1746694907205.969,2823,31623
1746694907206.969,2823,31631
1746694907207.844,2823,31629
1746694907208.844,2823,31630
1746694907209.844,2823,31636
1746694907210.844,2824,31642
1746694907211.844,2824,31650
1746694907212.844,2824,31657
1746694907213.844,2824,31664
1746694907214.844,2824,31668
1746694907215.844,2824,31675
1746694907216.844,2824,31676
1746694907217.844,2824,31679
1746694907218.844,2824,31686
1746694907219.844,2824,31686
1746694907220.844,2824,31694
1746694907221.844,2825,31695
1746694907222.844,2825,31696
1746694907223.75,2825,31703
1746694907224.75,2825,31709
1746694907225.75,2825,31714
1746694907226.75,2825,31729
1746694907227.75,2825,31749
1746694907228.75,2825,31765
1746694907229.75,2825,31776
1746694907230.75,2825,31781
1746694907231.75,2825,31785
1746694907232.75,2826,31791
1746694907233.75,2826,31801
1746694907234.75,2826,31810
1746694907235.75,2826,31820
1746694907236.75,2826,31825
1746694907237.75,2826,31823
1746694907238.75,2826,31826
1746694907239.625,2826,31820
1746694907240.625,2826,31817
1746694907241.625,2826,31819
1746694907242.625,2826,31818
1746694907243.625,2827,31813
1746694907244.625,2827,31818
1746694907245.625,2827,31817
1746694907246.625,2827,31821
1746694907247.625,2827,31826
1746694907248.625,2827,31834
1746694907249.625,2827,31839
1746694907250.625,2827,31841
1746694907251.625,2827,31841
1746694907252.625,2827,31841
1746694907253.625,2827,31847
1746694907254.625,2828,31855
1746694907255.531,2828,31858
1746694907256.531,2828,31861
1746694907257.531,2828,31864
1746694907258.531,2828,31867
1746694907259.531,2828,31873
1746694907260.531,2828,31874
1746694907261.531,2828,31881
1746694907262.531,2828,31875
1746694907263.531,2828,31875
1746694907264.531,2828,31882
1746694907265.531,2829,31883
1746694907266.531,2829,31887
1746694907267.531,2829,31890
1746694907268.531,2829,31886
1746694907269.531,2829,31887
1746694907270.531,2829,31888
1746694907271.437,2829,31887
1746694907272.438,2829,31879
1746694907273.438,2829,31879
1746694907274.437,2829,31874
1746694907275.438,2829,31875
1746694907276.437,2830,31874
1746694907277.438,2830,31871
1746694907278.437,2830,31863
1746694907279.438,2830,31857
1746694907280.437,2830,31849
1746694907281.4382,2830,31846
1746694907282.437,2830,31841
1746694907283.438,2830,31829
1746694907284.437,2830,31825
1746694907285.438,2830,31821
1746694907286.437,2830,31817
1746694907287.312,2831,31815
1746694907288.313,2831,31811
1746694907289.3118,2831,31809
1746694907290.313,2831,31812
1746694907291.312,2831,31808
1746694907292.313,2831,31804
1746694907293.312,2831,31796
1746694907294.313,2831,31791
1746694907295.312,2831,31789
1746694907296.313,2831,31775
1746694907297.312,2831,31763
1746694907298.313,2832,31745
1746694907299.312,2832,31731
1746694907300.313,2832,31710
1746694907301.312,2832,31695
1746694907302.313,2832,31678
1746694907303.188,2832,31658
1746694907304.187,2832,31642
1746694907305.188,2832,31624
1746694907306.187,2832,31604
1746694907307.188,2832,31580
1746694907308.187,2832,31559
1746694907309.188,2833,31530
1746694907310.187,2833,31505
1746694907311.188,2833,31479
1746694907312.187,2833,31457
1746694907313.188,2833,31439
1746694907314.188,2833,31418
1746694907315.187,2833,31404
1746694907316.188,2833,31390
1746694907317.187,2833,31390
1746694907318.188,2833,31385
1746694907319.094,2833,31379
1746694907320.094,2834,31373
1746694907321.094,2834,31366
1746694907322.094,2834,31356
1746694907323.094,2834,31351
1746694907324.094,2834,31344
1746694907325.094,2834,31340
1746694907326.094,2834,31334
1746694907327.094,2834,31321
1746694907328.094,2834,31315
1746694907329.094,2834,31305
1746694907330.094,2834,31293
1746694907331.094,2835,31276
1746694907332.094,2835,31261
1746694907333.094,2835,31244
1746694907334.094,2835,31234
1746694907335.0,2835,31223
1746694907336.0,2835,31209
1746694907337.0,2835,31201
1746694907338.0,2835,31193
1746694907339.0,2835,31189
1746694907340.0,2835,31183
1746694907341.0,2835,31185
1746694907342.0,2836,31173
1746694907343.0,2836,31172
1746694907344.0,2836,31168
1746694907345.0,2836,31161
1746694907346.0,2836,31158
1746694907347.0,2836,31159
1746694907348.0,2836,31160
1746694907349.0,2836,31167
1746694907350.0,2836,31167
1746694907350.875,2836,31169
1746694907351.875,2836,31162
1746694907352.875,2837,31154
1746694907353.875,2837,31145
1746694907354.875,2837,31145
1746694907355.875,2837,31145
1746694907356.875,2837,31143
1746694907357.875,2837,31142
1746694907358.875,2837,31137
1746694907359.875,2837,31137
1746694907360.875,2837,31142
1746694907361.875,2837,31139
1746694907362.875,2837,31140
1746694907363.875,2838,31142
1746694907364.875,2838,31141
1746694907365.875,2838,31146
1746694907366.781,2838,31151
1746694907367.781,2838,31146
1746694907368.781,2838,31149
1746694907369.781,2838,31148
1746694907370.781,2838,31148
1746694907371.781,2838,31149
1746694907372.781,2838,31145
1746694907373.781,2838,31145
1746694907374.781,2839,31141
1746694907375.781,2839,31137
1746694907376.781,2839,31144
1746694907377.781,2839,31149
1746694907378.781,2839,31154
1746694907379.781,2839,31159
1746694907380.781,2839,31166
1746694907381.781,2839,31167
1746694907382.688,2839,31174
1746694907383.687,2839,31173
1746694907384.688,2839,31176
1746694907385.687,2840,31181
1746694907386.688,2840,31177
1746694907387.687,2840,31175
1746694907388.688,2840,31173
1746694907389.687,2840,31169
1746694907390.688,2840,31166
1746694907391.687,2840,31168
1746694907392.688,2840,31173
1746694907393.687,2840,31175
1746694907394.687,2840,31182
1746694907395.688,2840,31189
1746694907396.687,2841,31197
1746694907397.688,2841,31198
1746694907398.594,2841,31198
1746694907399.594,2841,31200
1746694907400.594,2841,31199
1746694907401.594,2841,31199
1746694907402.594,2841,31197
1746694907403.594,2841,31198
1746694907404.594,2841,31201
1746694907405.594,2841,31205
1746694907406.594,2841,31211
1746694907407.594,2842,31223
1746694907408.594,2842,31231
1746694907409.594,2842,31233
1746694907410.594,2842,31233
1746694907411.594,2842,31231
1746694907412.594,2842,31232
1746694907413.594,2842,31235
1746694907414.469,2842,31237
1746694907415.469,2842,31233
1746694907416.469,2842,31228
1746694907417.469,2842,31226
1746694907418.469,2843,31220
1746694907419.4692,2843,31222
1746694907420.469,2843,31215
1746694907421.469,2843,31213
1746694907422.469,2843,31219
1746694907423.469,2843,31213
1746694907424.469,2843,31221
1746694907425.469,2843,31221
1746694907426.469,2843,31229
1746694907427.469,2843,31237
1746694907428.469,2843,31249
1746694907429.469,2844,31263
1746694907430.344,2844,31273
1746694907431.344,2844,31280
1746694907432.344,2844,31278
1746694907433.344,2844,31277
1746694907434.344,2844,31278
1746694907435.344,2844,31272
1746694907436.344,2844,31273
1746694907437.344,2844,31276
1746694907438.344,2844,31280
1746694907439.344,2844,31280
1746694907440.344,2845,31275
1746694907441.344,2845,31274
1746694907442.344,2845,31270
1746694907443.3442,2845,31271
1746694907444.344,2845,31274
1746694907445.344,2845,31280
1746694907446.25,2845,31285
1746694907447.25,2845,31285
1746694907448.25,2845,31289
1746694907449.25,2845,31291
1746694907450.25,2845,31292
1746694907451.25,2846,31296
1746694907452.25,2846,31297
1746694907453.25,2846,31295
1746694907454.25,2846,31296
1746694907455.25,2846,31293
1746694907456.25,2846,31288
1746694907457.25,2846,31281
1746694907458.25,2846,31277
1746694907459.25,2846,31271
1746694907460.25,2846,31267
1746694907461.25,2846,31268
1746694907462.156,2847,31271
1746694907463.156,2847,31275
1746694907464.156,2847,31283
1746694907465.156,2847,31291
1746694907466.156,2847,31299
1746694907467.156,2847,31309
1746694907468.156,2847,31315
1746694907469.156,2847,31320
1746694907470.156,2847,31319
1746694907471.1558,2847,31325
1746694907472.156,2847,31331
1746694907473.156,2848,31339
1746694907474.156,2848,31344
1746694907475.156,2848,31348
1746694907476.156,2848,31339
1746694907477.156,2848,31342
1746694907478.031,2848,31332
1746694907479.031,2848,31328
1746694907480.031,2848,31320
1746694907481.031,2848,31312
1746694907482.031,2848,31314
1746694907483.031,2848,31310
1746694907484.031,2849,31311
1746694907485.031,2849,31309
1746694907486.031,2849,31309
1746694907487.031,2849,31311
1746694907488.031,2849,31311
1746694907489.031,2849,31316
1746694907490.031,2849,31315
1746694907491.031,2849,31319
1746694907492.031,2849,31322
1746694907493.031,2849,31322
1746694907493.906,2849,31330
1746694907494.906,2850,31334
1746694907495.906,2850,31342
1746694907496.906,2850,31345
1746694907497.906,2850,31350
1746694907498.906,2850,31347
1746694907499.906,2850,31343
1746694907500.906,2850,31335
1746694907501.906,2850,31328
1746694907502.906,2850,31315
1746694907503.906,2850,31311
1746694907504.906,2850,31311
1746694907505.906,2851,31312
1746694907506.906,2851,31313
1746694907507.906,2851,31310
1746694907508.906,2851,31313
1746694907509.7808,2851,31317
1746694907510.781,2851,31322
1746694907511.781,2851,31330
1746694907512.781,2851,31335
1746694907513.781,2851,31341
1746694907514.781,2851,31341
1746694907515.781,2851,31335
1746694907516.781,2852,31336
1746694907517.781,2852,31329
1746694907518.781,2852,31332
1746694907519.781,2852,31339
1746694907520.781,2852,31349
1746694907521.781,2852,31355
1746694907522.781,2852,31356
1746694907523.781,2852,31355
1746694907524.781,2852,31363
1746694907525.687,2852,31360
1746694907526.688,2852,31359
1746694907527.687,2853,31361
1746694907528.688,2853,31353
1746694907529.687,2853,31352
1746694907530.688,2853,31350
1746694907531.687,2853,31349
1746694907532.688,2853,31345
1746694907533.687,2853,31342
1746694907534.688,2853,31345
1746694907535.687,2853,31348
1746694907536.688,2853,31354
1746694907537.688,2853,31357
1746694907538.687,2854,31363
1746694907539.688,2854,31367
1746694907540.687,2854,31374
1746694907541.594,2854,31378
1746694907542.594,2854,31380
1746694907543.594,2854,31377
1746694907544.594,2854,31373
1746694907545.594,2854,31368
1746694907546.594,2854,31367
1746694907547.594,2854,31364
1746694907548.594,2854,31362
1746694907549.594,2855,31368
1746694907550.594,2855,31376
1746694907551.594,2855,31373
1746694907552.594,2855,31375
1746694907553.594,2855,31367
1746694907554.594,2855,31363
1746694907555.594,2855,31358
1746694907556.594,2855,31354
1746694907557.469,2855,31350
1746694907558.469,2855,31345
1746694907559.469,2855,31343
1746694907560.469,2856,31340
1746694907561.469,2856,31335
1746694907562.469,2856,31333
1746694907563.469,2856,31335
1746694907564.469,2856,31338
1746694907565.469,2856,31338
1746694907566.469,2856,31342
1746694907567.469,2856,31342
1746694907568.469,2856,31339
1746694907569.469,2856,31340
1746694907570.469,2856,31343
1746694907571.469,2857,31348
1746694907572.469,2857,31344
1746694907573.375,2857,31340
1746694907574.375,2857,31335
1746694907575.375,2857,31326
1746694907576.375,2857,31326
1746694907577.375,2857,31326
1746694907578.375,2857,31327
1746694907579.375,2857,31337
1746694907580.375,2857,31347
1746694907581.375,2857,31356
1746694907582.375,2858,31364
1746694907583.375,2858,31368
1746694907584.375,2858,31362
1746694907585.375,2858,31355
1746694907586.375,2858,31347
1746694907587.375,2858,31339
1746694907588.375,2858,31333
1746694907589.188,2858,31323
1746694907590.187,2858,31319
1746694907591.188,2858,31319
1746694907592.187,2858,31327
1746694907593.188,2859,31332
1746694907594.187,2859,31327
1746694907595.188,2859,31330
1746694907596.187,2859,31326
1746694907597.188,2859,31330
1746694907598.187,2859,31330
1746694907599.188,2859,31335
1746694907600.188,2859,31340
1746694907601.187,2859,31342
1746694907602.188,2859,31343
1746694907603.187,2859,31349
1746694907604.188,2860,31363
1746694907605.125,2860,31371
1746694907606.125,2860,31379
1746694907607.125,2860,31386
1746694907608.125,2860,31390
1746694907609.125,2860,31394
1746694907610.125,2860,31401
1746694907611.125,2860,31405
1746694907612.125,2860,31393
1746694907613.125,2860,31391
1746694907614.125,2860,31378
1746694907615.125,2861,31369
1746694907616.125,2861,31358
1746694907617.125,2861,31353
1746694907618.125,2861,31356
1746694907619.125,2861,31355
1746694907620.125,2861,31365
1746694907621.0,2861,31371
1746694907622.0,2861,31383
1746694907623.0,2861,31386
1746694907624.0,2861,31388
1746694907625.0,2861,31394
1746694907626.0,2862,31391
1746694907627.0,2862,31389
1746694907628.0,2862,31383
1746694907629.0,2862,31378
1746694907630.0,2862,31375
1746694907631.0,2862,31369
1746694907632.0,2862,31368
1746694907633.0,2862,31368
1746694907634.0,2862,31368
1746694907635.0,2862,31368
1746694907636.0,2862,31373
1746694907636.906,2863,31371
1746694907637.906,2863,31374
1746694907638.906,2863,31378
1746694907639.906,2863,31384
1746694907640.906,2863,31392
1746694907641.906,2863,31396
1746694907642.906,2863,31394
1746694907643.906,2863,31387
1746694907644.906,2863,31384
1746694907645.906,2863,31379
1746694907646.906,2863,31375
1746694907647.906,2864,31367
1746694907648.906,2864,31358
1746694907649.906,2864,31355
1746694907650.906,2864,31351
1746694907651.906,2864,31349
1746694907652.812,2864,31348
1746694907653.813,2864,31347
1746694907654.812,2864,31341
1746694907655.813,2864,31344
1746694907656.812,2864,31342
1746694907657.813,2864,31343
1746694907658.812,2865,31350
1746694907659.813,2865,31350
1746694907660.812,2865,31351
1746694907661.813,2865,31355
1746694907662.812,2865,31358
1746694907663.8132,2865,31359
1746694907664.812,2865,31363
1746694907665.813,2865,31361
1746694907666.812,2865,31357
1746694907667.813,2865,31357
1746694907668.625,2865,31357
1746694907669.625,2866,31366
1746694907670.625,2866,31375
1746694907671.625,2866,31391
1746694907672.625,2866,31403
1746694907673.625,2866,31415
1746694907674.625,2866,31418
1746694907675.625,2866,31416
1746694907676.625,2866,31414
1746694907677.625,2866,31407
1746694907678.625,2866,31399
1746694907679.625,2866,31388
1746694907680.625,2867,31382
1746694907681.625,2867,31378
1746694907682.625,2867,31378
1746694907683.625,2867,31387
1746694907684.531,2867,31395
1746694907685.531,2867,31406
1746694907686.531,2867,31419
1746694907687.531,2867,31418
1746694907688.531,2867,31418
1746694907689.531,2867,31417
1746694907690.531,2867,31411
1746694907691.531,2868,31403
1746694907692.531,2868,31397
1746694907693.531,2868,31391
1746694907694.531,2868,31386
1746694907695.531,2868,31377
1746694907696.531,2868,31371
1746694907697.531,2868,31361
1746694907698.531,2868,31361
1746694907699.531,2868,31365
1746694907700.469,2868,31366
1746694907701.469,2868,31368
1746694907702.469,2869,31375
1746694907703.469,2869,31383
1746694907704.469,2869,31389
1746694907705.469,2869,31391
1746694907706.469,2869,31396
1746694907707.469,2869,31400
1746694907708.469,2869,31409
1746694907709.469,2869,31409
1746694907710.469,2869,31407
1746694907711.469,2869,31412
1746694907712.469,2869,31409
1746694907713.469,2870,31407
1746694907714.469,2870,31405
1746694907715.469,2870,31408
1746694907716.3442,2870,31409
1746694907717.344,2870,31409
1746694907718.344,2870,31407
1746694907719.344,2870,31406
1746694907720.344,2870,31398
1746694907721.344,2870,31392
1746694907722.344,2870,31387
1746694907723.344,2870,31383
1746694907724.344,2871,31386
1746694907725.344,2871,31389
1746694907726.344,2871,31395
1746694907727.344,2871,31399
1746694907728.344,2871,31396
1746694907729.344,2871,31395
1746694907730.344,2871,31391
1746694907731.344,2871,31387
1746694907732.25,2871,31382
1746694907733.25,2871,31379
1746694907734.25,2871,31371
1746694907735.25,2872,31364
1746694907736.25,2872,31362
1746694907737.25,2872,31369
1746694907738.25,2872,31379
1746694907739.25,2872,31384
1746694907740.25,2872,31383
1746694907741.25,2872,31385
1746694907742.25,2872,31390
1746694907743.25,2872,31393
1746694907744.25,2872,31393
1746694907745.25,2872,31397
1746694907746.25,2873,31403
1746694907747.25,2873,31407
1746694907748.063,2873,31415
1746694907749.062,2873,31422
1746694907750.063,2873,31427
1746694907751.062,2873,31434
1746694907752.063,2873,31440
1746694907753.062,2873,31442
1746694907754.062,2873,31443
1746694907755.063,2873,31437
1746694907756.062,2873,31433
1746694907757.063,2874,31429
1746694907758.0618,2874,31423
1746694907759.063,2874,31415
1746694907760.062,2874,31409
1746694907761.063,2874,31407
1746694907762.062,2874,31407
1746694907763.063,2874,31401
1746694907764.0,2874,31408
1746694907765.0,2874,31405
1746694907766.0,2874,31408
1746694907767.0,2874,31399
1746694907768.0,2875,31397
1746694907769.0,2875,31385
1746694907770.0,2875,31383
1746694907771.0,2875,31377
1746694907772.0,2875,31374
1746694907773.0,2875,31372
1746694907774.0,2875,31376
1746694907775.0,2875,31391
1746694907776.0,2875,31401
1746694907777.0,2875,31411
1746694907778.0,2875,31411
1746694907779.0,2876,31417
1746694907779.875,2876,31414
1746694907780.875,2876,31411
1746694907781.875,2876,31400
1746694907782.875,2876,31397
1746694907783.875,2876,31393
1746694907784.875,2876,31389
1746694907785.875,2876,31391
1746694907786.875,2876,31382
1746694907787.875,2876,31378
1746694907788.875,2876,31371
1746694907789.875,2877,31374
1746694907790.875,2877,31378
1746694907791.875,2877,31381
1746694907792.875,2877,31381
1746694907793.875,2877,31383
1746694907794.875,2877,31393
1746694907795.781,2877,31398
1746694907796.781,2877,31401
1746694907797.781,2877,31401
1746694907798.781,2877,31403
1746694907799.781,2877,31401
1746694907800.781,2878,31400
1746694907801.781,2878,31394
1746694907802.781,2878,31390
1746694907803.781,2878,31391
1746694907804.781,2878,31393
1746694907805.781,2878,31403
1746694907806.781,2878,31407
1746694907807.781,2878,31413
1746694907808.781,2878,31410
1746694907809.781,2878,31409
1746694907810.781,2878,31414
1746694907811.687,2879,31416
1746694907812.6882,2879,31411
1746694907813.687,2879,31412
1746694907814.688,2879,31415
1746694907815.687,2879,31416
1746694907816.688,2879,31416
1746694907817.687,2879,31414
1746694907818.688,2879,31411
1746694907819.687,2879,31401
1746694907820.688,2879,31395
1746694907821.687,2879,31394
1746694907822.687,2880,31387
1746694907823.688,2880,31387
1746694907824.687,2880,31387
1746694907825.688,2880,31395
1746694907826.687,2880,31405
1746694907827.531,2880,31424
1746694907828.531,2880,31432
1746694907829.531,2880,31434
1746694907830.5308,2880,31437
1746694907831.531,2880,31432
1746694907832.531,2880,31427
1746694907833.531,2881,31419
1746694907834.531,2881,31415
1746694907835.531,2881,31407
1746694907836.531,2881,31407
1746694907837.531,2881,31401
1746694907838.531,2881,31408
1746694907839.531,2881,31409
1746694907840.531,2881,31412
1746694907841.531,2881,31415
1746694907842.531,2881,31423
1746694907843.406,2881,31427
1746694907844.406,2882,31429
1746694907845.406,2882,31428
1746694907846.406,2882,31427
1746694907847.406,2882,31427
1746694907848.406,2882,31415
1746694907849.406,2882,31410
1746694907850.406,2882,31404
1746694907851.406,2882,31396
1746694907852.406,2882,31383
1746694907853.406,2882,31383
1746694907854.406,2882,31381
1746694907855.406,2883,31383
1746694907856.406,2883,31381
1746694907857.406,2883,31384
1746694907858.406,2883,31381
1746694907859.312,2883,31376
1746694907860.313,2883,31379
1746694907861.312,2883,31381
1746694907862.313,2883,31385
1746694907863.312,2883,31391
1746694907864.313,2883,31403
1746694907865.312,2883,31411
1746694907866.313,2884,31420
1746694907867.312,2884,31427
1746694907868.313,2884,31430
1746694907869.312,2884,31433
1746694907870.313,2884,31431
1746694907871.312,2884,31431
1746694907872.313,2884,31430
1746694907873.312,2884,31434
1746694907874.312,2884,31437
1746694907875.219,2884,31439
1746694907876.219,2884,31441
1746694907877.219,2885,31436
1746694907878.219,2885,31427
1746694907879.219,2885,31420
1746694907880.219,2885,31420
1746694907881.219,2885,31413
1746694907882.219,2885,31410
1746694907883.219,2885,31409
1746694907884.219,2885,31410
1746694907885.219,2885,31407
1746694907886.219,2885,31407
1746694907887.219,2885,31408
1746694907888.2192,2886,31409
1746694907889.219,2886,31418
1746694907890.219,2886,31420
1746694907891.094,2886,31423
1746694907892.094,2886,31420
1746694907893.094,2886,31420
1746694907894.094,2886,31421
1746694907895.094,2886,31424
1746694907896.094,2886,31428
1746694907897.094,2886,31432
1746694907898.094,2886,31427
1746694907899.094,2887,31418
1746694907900.094,2887,31414
1746694907901.094,2887,31413
1746694907902.094,2887,31405
1746694907903.094,2887,31399
1746694907904.094,2887,31395
1746694907905.094,2887,31388
1746694907906.094,2887,31386
1746694907906.938,2887,31383
1746694907907.938,2887,31387
1746694907908.937,2887,31392
1746694907909.938,2888,31393
1746694907910.937,2888,31398
1746694907911.938,2888,31402
1746694907912.937,2888,31409
1746694907913.938,2888,31407
1746694907914.937,2888,31407
1746694907915.938,2888,31405
1746694907916.937,2888,31402
1746694907917.938,2888,31405
1746694907918.937,2888,31401
1746694907919.938,2888,31394
1746694907920.937,2889,31391
1746694907921.938,2889,31393
1746694907922.844,2889,31389
1746694907923.844,2889,31392
1746694907924.844,2889,31391
1746694907925.844,2889,31397
1746694907926.844,2889,31405
1746694907927.844,2889,31407
1746694907928.844,2889,31410
1746694907929.844,2889,31413
1746694907930.844,2889,31412
1746694907931.844,2890,31420
1746694907932.844,2890,31426
1746694907933.844,2890,31427
1746694907934.844,2890,31429
1746694907935.844,2890,31424
1746694907936.844,2890,31416
1746694907937.844,2890,31413
1746694907938.75,2890,31411
1746694907939.75,2890,31413
1746694907940.75,2890,31412
1746694907941.75,2890,31412
1746694907942.75,2891,31407
1746694907943.75,2891,31406
1746694907944.75,2891,31401
1746694907945.75,2891,31395
1746694907946.75,2891,31389
1746694907947.75,2891,31391
1746694907948.75,2891,31391
1746694907949.75,2891,31399
1746694907950.75,2891,31403
1746694907951.75,2891,31403
1746694907952.75,2891,31415
1746694907953.75,2892,31416
1746694907954.656,2892,31418
1746694907955.656,2892,31424
1746694907956.656,2892,31421
1746694907957.656,2892,31415
1746694907958.656,2892,31407
1746694907959.656,2892,31397
1746694907960.656,2892,31389
1746694907961.656,2892,31393
1746694907962.656,2892,31399
1746694907963.656,2892,31395
1746694907964.656,2893,31399
1746694907965.656,2893,31405
1746694907966.656,2893,31405
1746694907967.656,2893,31408
1746694907968.656,2893,31413
1746694907969.656,2893,31419
1746694907970.531,2893,31415
1746694907971.531,2893,31414
1746694907972.531,2893,31419
1746694907973.531,2893,31424
1746694907974.531,2893,31429
1746694907975.531,2894,31424
1746694907976.531,2894,31420
1746694907977.531,2894,31422
1746694907978.5308,2894,31412
1746694907979.531,2894,31409
1746694907980.531,2894,31407
1746694907981.531,2894,31401
1746694907982.531,2894,31393
1746694907983.531,2894,31393
1746694907984.531,2894,31389
1746694907985.531,2894,31386
1746694907986.406,2895,31391
1746694907987.406,2895,31396
1746694907988.406,2895,31404
1746694907989.406,2895,31404
1746694907990.406,2895,31407
1746694907991.406,2895,31413
1746694907992.406,2895,31428
1746694907993.406,2895,31437
1746694907994.406,2895,31438
1746694907995.406,2895,31437
1746694907996.406,2895,31428
1746694907997.406,2896,31427
1746694907998.406,2896,31430
1746694907999.406,2896,31443
1746694908000.406,2896,31463
1746694908001.406,2896,31479
1746694908002.313,2896,31489
1746694908003.312,2896,31499
1746694908004.313,2896,31501
1746694908005.312,2896,31509
1746694908006.313,2896,31510
1746694908007.312,2896,31508
1746694908008.313,2897,31506
1746694908009.312,2897,31506
1746694908010.313,2897,31503
1746694908011.312,2897,31505
1746694908012.313,2897,31509
1746694908013.312,2897,31511
1746694908014.313,2897,31517
1746694908015.312,2897,31515
1746694908016.313,2897,31515
1746694908017.313,2897,31515
1746694908018.187,2897,31508
1746694908019.188,2898,31503
1746694908020.187,2898,31507
1746694908021.188,2898,31513
1746694908022.187,2898,31511
1746694908023.1882,2898,31515
1746694908024.187,2898,31520
1746694908025.188,2898,31529
1746694908026.187,2898,31540
1746694908027.188,2898,31552
1746694908028.188,2898,31572
1746694908029.187,2898,31587
1746694908030.188,2899,31600
1746694908031.187,2899,31612
1746694908032.188,2899,31625
1746694908033.187,2899,31633
1746694908034.094,2899,31634
1746694908035.094,2899,31639
1746694908036.094,2899,31644
1746694908037.0942,2899,31653
1746694908038.094,2899,31668
1746694908039.094,2899,31678
1746694908040.094,2899,31683
1746694908041.094,2900,31687
1746694908042.094,2900,31692
1746694908043.094,2900,31700
1746694908044.094,2900,31703
1746694908045.094,2900,31707
1746694908046.094,2900,31709
1746694908047.094,2900,31709
1746694908048.094,2900,31704
1746694908049.094,2900,31704
1746694908049.969,2900,31698
1746694908050.969,2900,31693
1746694908051.969,2901,31689
1746694908052.969,2901,31680
1746694908053.969,2901,31675
1746694908054.969,2901,31667
1746694908055.969,2901,31662
1746694908056.969,2901,31650
1746694908057.969,2901,31637
1746694908058.969,2901,31626
1746694908059.969,2901,31611
1746694908060.969,2901,31597
1746694908061.969,2901,31587
1746694908062.969,2902,31576
1746694908063.969,2902,31573
1746694908064.969,2902,31566
1746694908065.844,2902,31562
1746694908066.844,2902,31556
1746694908067.844,2902,31548
1746694908068.844,2902,31543
1746694908069.844,2902,31535
1746694908070.844,2902,31527
1746694908071.844,2902,31518
1746694908072.844,2902,31507
1746694908073.844,2903,31499
1746694908074.844,2903,31506
1746694908075.844,2903,31507
1746694908076.844,2903,31496
1746694908077.844,2903,31484
1746694908078.844,2903,31473
1746694908079.844,2903,31457
1746694908080.844,2903,31444
1746694908081.75,2903,31434
1746694908082.75,2903,31419
1746694908083.75,2903,31404
1746694908084.75,2904,31388
1746694908085.75,2904,31374
1746694908086.75,2904,31359
1746694908087.75,2904,31349
1746694908088.75,2904,31340
1746694908089.75,2904,31331
1746694908090.75,2904,31323
1746694908091.75,2904,31317
1746694908092.75,2904,31313
1746694908093.75,2904,31311
1746694908094.75,2904,31310
1746694908095.75,2905,31307
1746694908096.75,2905,31304
1746694908097.656,2905,31299
1746694908098.656,2905,31293
1746694908099.656,2905,31293
1746694908100.656,2905,31288
1746694908101.656,2905,31290
1746694908102.656,2905,31297
1746694908103.656,2905,31306
1746694908104.656,2905,31318
1746694908105.656,2905,31326
1746694908106.656,2906,31325
1746694908107.656,2906,31323
1746694908108.656,2906,31318
1746694908109.656,2906,31307
1746694908110.656,2906,31298
1746694908111.656,2906,31297
1746694908112.656,2906,31300
1746694908113.531,2906,31302
1746694908114.531,2906,31307
1746694908115.531,2906,31307
1746694908116.531,2906,31307
1746694908117.531,2907,31311
1746694908118.531,2907,31305
1746694908119.531,2907,31301
1746694908120.531,2907,31298
1746694908121.531,2907,31295
1746694908122.531,2907,31295
1746694908123.531,2907,31296
1746694908124.531,2907,31306
1746694908125.531,2907,31311
1746694908126.531,2907,31312
1746694908127.531,2907,31316
1746694908128.531,2908,31318
1746694908129.437,2908,31322
1746694908130.438,2908,31327
1746694908131.438,2908,31324
1746694908132.437,2908,31323
1746694908133.438,2908,31319
1746694908134.437,2908,31323
1746694908135.438,2908,31320
1746694908136.437,2908,31317
1746694908137.438,2908,31319
1746694908138.437,2908,31317
1746694908139.438,2909,31317
1746694908140.4368,2909,31320
1746694908141.438,2909,31322
1746694908142.437,2909,31325
1746694908143.438,2909,31329
1746694908144.437,2909,31333
1746694908145.281,2909,31334
1746694908146.281,2909,31331
1746694908147.281,2909,31335
1746694908148.281,2909,31331
1746694908149.281,2909,31330
1746694908150.281,2910,31325
1746694908151.281,2910,31320
1746694908152.281,2910,31315
1746694908153.281,2910,31307
1746694908154.281,2910,31300
1746694908155.281,2910,31290
1746694908156.281,2910,31286
1746694908157.281,2910,31281
1746694908158.281,2910,31284
1746694908159.281,2910,31301
1746694908160.281,2910,31324
1746694908161.188,2911,31357
1746694908162.187,2911,31391
1746694908163.188,2911,31425
1746694908164.187,2911,31452
1746694908165.188,2911,31479
1746694908166.187,2911,31492
1746694908167.188,2911,31504
1746694908168.187,2911,31514
1746694908169.188,2911,31518
1746694908170.187,2911,31525
1746694908171.187,2911,31538
1746694908172.188,2912,31561
1746694908173.187,2912,31590
1746694908174.188,2912,31623
1746694908175.187,2912,31663
1746694908176.188,2912,31713
1746694908177.062,2912,31769
1746694908178.063,2912,31838
1746694908179.062,2912,31891
1746694908180.063,2912,31963
1746694908181.062,2912,32047
1746694908182.062,2912,32136
1746694908183.063,2913,32237
1746694908184.062,2913,32341
1746694908185.063,2913,32459
1746694908186.062,2913,32583
1746694908187.063,2913,32708
