Untitled1.acq
Graph Created on: 2025-05-08 10:59:51.363
Recording on: 2025-05-08 11:01:46.417
0.5 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, X, RSPEC-R
mV
CH1	CH9	
254970 samples	254970 samples	
0.403442	-0.0610352	
0.406799	-0.0588989	
0.408325	-0.0547791	
0.409241	-0.0497437	
0.409546	-0.045166	
0.412292	-0.039978	
0.413818	-0.0360107	
0.41687	-0.0341797	
0.418091	-0.0334167	
0.418701	-0.0344849	
0.421448	-0.0361633	
0.423279	-0.0392151	
0.426941	-0.0424194	
0.428162	-0.0450134	
0.429077	-0.0457764	
0.431519	-0.0460815	
0.43335	-0.045166	
0.434265	-0.0437927	
0.434265	-0.043335	
0.436096	-0.0447083	
0.438232	-0.0469971	
0.438843	-0.0518799	
0.441284	-0.0564575	
0.445557	-0.0604248	
0.447998	-0.0627136	
0.448914	-0.0631714	
0.451355	-0.0613403	
0.452576	-0.0570679	
0.455933	-0.0517273	
0.457764	-0.0447083	
0.458984	-0.0392151	
0.460815	-0.0358582	
0.462952	-0.0340271	
0.462952	-0.0337219	
0.466003	-0.0346375	
0.467834	-0.0363159	
0.468445	-0.0379944	
0.468445	-0.0393677	
0.471191	-0.0405884	
0.473328	-0.0408936	
0.475464	-0.0410461	
0.47821	-0.042572	
0.477905	-0.045929	
0.477905	-0.0495911	
0.477905	-0.052948	
0.480347	-0.0550842	
0.482788	-0.0541687	
0.483093	-0.0509644	
0.482788	-0.0474548	
0.483398	-0.0442505	
0.484009	-0.0434875	
0.483398	-0.0422668	
0.483704	-0.0415039	
0.485535	-0.0401306	
0.487671	-0.0379944	
0.488281	-0.0354004	
0.488586	-0.0335693	
0.487671	-0.032959	
0.487366	-0.0334167	
0.488281	-0.0344849	
0.490417	-0.0357056	
0.492554	-0.0350952	
0.493774	-0.0344849	
0.493469	-0.0326538	
0.492859	-0.0314331	
0.493774	-0.0315857	
0.493164	-0.0317383	
0.49469	-0.0340271	
0.497131	-0.0363159	
0.4953	-0.0387573	
0.495911	-0.0424194	
0.496521	-0.045929	
0.497131	-0.0476074	
0.498352	-0.0480652	
0.498047	-0.0491333	
0.497437	-0.050354	
0.497742	-0.0508118	
0.497437	-0.0511169	
0.498047	-0.0518799	
0.499573	-0.0526428	
0.502014	-0.0531006	
0.502319	-0.052948	
0.503235	-0.0531006	
0.502014	-0.0532532	
0.502319	-0.0524902	
0.505066	-0.0502014	
0.506897	-0.04776	
0.508118	-0.0450134	
0.507813	-0.0410461	
0.507813	-0.0387573	
0.510254	-0.0369263	
0.509644	-0.0317383	
0.511169	-0.0250244	
0.509949	-0.0180054	
0.510254	-0.0112915	
0.512085	-0.00808716	
0.51239	-0.00671387	
0.512085	-0.00778198	
0.51239	-0.010376	
0.512695	-0.014801	
0.514221	-0.0195313	
0.516968	-0.0236511	
0.515137	-0.0276184	
0.515442	-0.0312805	
0.514526	-0.0337219	
0.516357	-0.0375366	
0.516968	-0.0408936	
0.515442	-0.0445557	
0.515747	-0.0498962	
0.516663	-0.0575256	
0.517883	-0.0662231	
0.517273	-0.0738525	
0.517883	-0.0802612	
0.518188	-0.0840759	
0.516052	-0.0839233	
0.513916	-0.0816345	
0.514832	-0.0772095	
0.514832	-0.071106	
0.513611	-0.063324	
0.512695	-0.0540161	
0.512085	-0.0453186	
0.509949	-0.0376892	
0.508728	-0.0309753	
0.507507	-0.0256348	
0.508118	-0.0215149	
0.507202	-0.0195313	
0.505371	-0.0190735	
0.503235	-0.0187683	
0.502625	-0.0190735	
0.502625	-0.0187683	
0.502319	-0.0198364	
0.500183	-0.0210571	
0.498352	-0.0219727	
0.498352	-0.0250244	
0.495605	-0.0283813	
0.493774	-0.0325012	
0.491028	-0.0360107	
0.488892	-0.0398254	
0.487366	-0.0436401	
0.485535	-0.0471497	
0.484009	-0.0508118	
0.480957	-0.0535583	
0.479431	-0.0579834	
0.475769	-0.063324	
0.473633	-0.067749	
0.471497	-0.0698853	
0.46875	-0.0695801	
0.466614	-0.0679016	
0.465088	-0.0646973	
0.463562	-0.0617981	
0.461121	-0.0584412	
0.457153	-0.0552368	
0.454102	-0.052948	
0.451965	-0.0497437	
0.446167	-0.045166	
0.444641	-0.040741	
0.441589	-0.0379944	
0.439148	-0.0349426	
0.436707	-0.032196	
0.432739	-0.0312805	
0.429077	-0.0311279	
0.426025	-0.0302124	
0.424805	-0.0283813	
0.422363	-0.025177	
0.417175	-0.020752	
0.412292	-0.0175476	
0.410461	-0.0167847	
0.407715	-0.0183105	
0.402527	-0.0233459	
0.39978	-0.0291443	
0.397644	-0.0352478	
0.392761	-0.0401306	
0.39093	-0.0430298	
0.387878	-0.0445557	
0.383606	-0.0453186	
0.378418	-0.0466919	
0.373535	-0.0495911	
0.371094	-0.0541687	
0.368652	-0.0587463	
0.36377	-0.059967	
0.358582	-0.06073	
0.356445	-0.0598145	
0.353699	-0.0575256	
0.349121	-0.0552368	
0.344238	-0.0520325	
0.341492	-0.0480652	
0.338135	-0.0463867	
0.334473	-0.0450134	
0.330811	-0.0430298	
0.328674	-0.0424194	
0.324707	-0.0422668	
0.32196	-0.0424194	
0.318909	-0.0430298	
0.317383	-0.0444031	
0.314636	-0.0454712	
0.309753	-0.0466919	
0.306091	-0.0497437	
0.30426	-0.0532532	
0.299988	-0.0552368	
0.296631	-0.0566101	
0.294189	-0.0578308	
0.291748	-0.0578308	
0.289001	-0.0578308	
0.28717	-0.0572205	
0.284729	-0.0561523	
0.279846	-0.0549316	
0.27771	-0.0526428	
0.274353	-0.0514221	
0.272217	-0.0506592	
0.270081	-0.0494385	
0.267639	-0.0450134	
0.264587	-0.0413513	
0.262756	-0.037384	
0.26001	-0.0337219	
0.257874	-0.0315857	
0.255127	-0.0311279	
0.250549	-0.0311279	
0.247803	-0.0315857	
0.244751	-0.0334167	
0.242615	-0.0334167	
0.242004	-0.03479	
0.239868	-0.0357056	
0.235901	-0.0369263	
0.233765	-0.0379944	
0.233459	-0.0390625	
0.230713	-0.0411987	
0.228577	-0.0436401	
0.22583	-0.0463867	
0.221863	-0.0486755	
0.219421	-0.0512695	
0.219116	-0.0535583	
0.215759	-0.0550842	
0.212097	-0.055542	
0.208435	-0.0556946	
0.20874	-0.0566101	
0.206299	-0.0578308	
0.204468	-0.0590515	
0.201416	-0.0608826	
0.197144	-0.0617981	
0.192261	-0.0601196	
0.189514	-0.057373	
0.186157	-0.0546265	
0.184021	-0.0488281	
0.184021	-0.043335	
0.181274	-0.0370789	
0.177307	-0.0309753	
0.174866	-0.0263977	
0.171509	-0.0245667	
0.167236	-0.0247192	
0.16449	-0.0267029	
0.165405	-0.0283813	
0.162354	-0.0296021	
0.159912	-0.0308228	
0.15686	-0.0297546	
0.154724	-0.0254822	
0.154724	-0.0210571	
0.152283	-0.0175476	
0.147705	-0.0157166	
0.144958	-0.0131226	
0.142517	-0.00946045	
0.139465	-0.00671387	
0.140076	-0.0038147	
0.137024	-0.00213623	
0.135498	-0.00106812	
0.134888	0.00106812	
0.132446	0.00228882	
0.130615	0.00366211	
0.127869	0.00564575	
0.125122	0.00732422	
0.125122	0.00732422	
0.122375	0.00610352	
0.119934	0.00457764	
0.119324	0.00167847	
0.117798	-0.00289917	
0.115051	-0.00823975	
0.114746	-0.0149536	
0.112305	-0.022583	
0.110168	-0.0286865	
0.109558	-0.0349426	
0.108032	-0.0413513	
0.105896	-0.0457764	
0.105591	-0.0483704	
0.102844	-0.0502014	
0.100708	-0.0514221	
0.100403	-0.0523376	
0.0982666	-0.0547791	
0.0958252	-0.058136	
0.0949097	-0.06073	
0.0933838	-0.0634766	
0.0906372	-0.0660706	
0.0881958	-0.0691223	
0.0857544	-0.0735474	
0.0827026	-0.0776672	
0.0820923	-0.0802612	
0.0784302	-0.0831604	
0.0762939	-0.0845337	
0.0738525	-0.0852966	
0.0720215	-0.083313	
0.071106	-0.0798035	
0.0689697	-0.0764465	
0.0662231	-0.0730896	
0.0634766	-0.0700378	
0.0619507	-0.0674438	
0.0595093	-0.0650024	
0.0570679	-0.0636292	
0.0540161	-0.0634766	
0.0497437	-0.0621033	
0.0479126	-0.0613403	
0.0442505	-0.0592041	
0.0427246	-0.0549316	
0.0402832	-0.0500488	
0.0372314	-0.045929	
0.0344849	-0.0437927	
0.0320435	-0.0427246	
0.0292969	-0.0424194	
0.027771	-0.0428772	
0.0253296	-0.0422668	
0.0219727	-0.0404358	
0.0201416	-0.0382996	
0.0180054	-0.0357056	
0.0152588	-0.0338745	
0.0128174	-0.0340271	
0.010376	-0.0326538	
0.00793457	-0.0315857	
0.00518799	-0.0314331	
0.00274658	-0.0309753	
0.000305176	-0.032196	
-0.00152588	-0.0323486	
-0.00457764	-0.0308228	
-0.00732422	-0.0280762	
-0.0100708	-0.0268555	
-0.0134277	-0.0274658	
-0.0164795	-0.0280762	
-0.0195313	-0.0286865	
-0.0216675	-0.0286865	
-0.0250244	-0.0285339	
-0.0262451	-0.0292969	
-0.0296021	-0.0306702	
-0.0311279	-0.0318909	
-0.03479	-0.0343323	
-0.0378418	-0.0346375	
-0.0411987	-0.0331116	
-0.0439453	-0.0297546	
-0.0454712	-0.0254822	
-0.0488281	-0.0218201	
-0.0534058	-0.0186157	
-0.0561523	-0.0172424	
-0.0585938	-0.0158691	
-0.0634766	-0.0143433	
-0.0656128	-0.0140381	
-0.0689697	-0.0138855	
-0.0708008	-0.0134277	
-0.0735474	-0.0120544	
-0.0759888	-0.0117493	
-0.0784302	-0.0123596	
-0.0827026	-0.0137329	
-0.0845337	-0.014801	
-0.0878906	-0.0178528	
-0.0906372	-0.0224304	
-0.093689	-0.0260925	
-0.0967407	-0.0309753	
-0.098877	-0.0366211	
-0.102844	-0.0418091	
-0.10498	-0.0476074	
-0.108337	-0.0535583	
-0.109863	-0.059967	
-0.112	-0.0657654	
-0.115051	-0.0712585	
-0.117493	-0.0759888	
-0.119019	-0.0799561	
-0.122681	-0.0827026	
-0.124817	-0.0845337	
-0.127563	-0.085144	
-0.130005	-0.0843811	
-0.130005	-0.0822449	
-0.132141	-0.0801086	
-0.134277	-0.0776672	
-0.137939	-0.075531	
-0.13916	-0.0746155	
-0.140076	-0.0733948	
-0.142212	-0.0718689	
-0.147095	-0.0698853	
-0.149231	-0.0675964	
-0.151978	-0.0653076	
-0.154114	-0.0630188	
-0.154114	-0.0592041	
-0.157776	-0.0558472	
-0.159302	-0.0535583	
-0.162048	-0.0532532	
-0.163879	-0.0535583	
-0.166321	-0.0521851	
-0.168152	-0.050354	
-0.168762	-0.0488281	
-0.171509	-0.04776	
-0.17334	-0.0463867	
-0.176697	-0.0468445	
-0.180664	-0.0480652	
-0.1828	-0.0483704	
-0.186157	-0.0473022	
-0.188293	-0.0463867	
-0.191345	-0.045166	
-0.193176	-0.0430298	
-0.196533	-0.0393677	
-0.198669	-0.0341797	
-0.201416	-0.0276184	
-0.203247	-0.0218201	
-0.205994	-0.0180054	
-0.207825	-0.0140381	
-0.210876	-0.0119019	
-0.213013	-0.0108337	
-0.21637	-0.0105286	
-0.21759	-0.0111389	
-0.220947	-0.0117493	
-0.222778	-0.0126648	
-0.223999	-0.0146484	
-0.22522	-0.0170898	
-0.227966	-0.0202942	
-0.231018	-0.0238037	
-0.233459	-0.0256348	
-0.235291	-0.0263977	
-0.237732	-0.0253296	
-0.240479	-0.0236511	
-0.24292	-0.0210571	
-0.245361	-0.0186157	
-0.246887	-0.0154114	
-0.247192	-0.0115967	
-0.247192	-0.00915527	
-0.249634	-0.00946045	
-0.251465	-0.00991821	
-0.252991	-0.0137329	
-0.255432	-0.0190735	
-0.256348	-0.0253296	
-0.257568	-0.0323486	
-0.257568	-0.0376892	
-0.260315	-0.0410461	
-0.262756	-0.0440979	
-0.262451	-0.0471497	
-0.265808	-0.0506592	
-0.266724	-0.0531006	
-0.267944	-0.0550842	
-0.270386	-0.0556946	
-0.271606	-0.0564575	
-0.271912	-0.0585938	
-0.274658	-0.0610352	
-0.276794	-0.0637817	
-0.27771	-0.0648499	
-0.279541	-0.0645447	
-0.284424	-0.063324	
-0.286865	-0.0605774	
-0.286865	-0.0553894	
-0.286865	-0.050354	
-0.289917	-0.0450134	
-0.294189	-0.0401306	
-0.296326	-0.0360107	
-0.297241	-0.0334167	
-0.299072	-0.0299072	
-0.300903	-0.0262451	
-0.302429	-0.0224304	
-0.305176	-0.0187683	
-0.306702	-0.0180054	
-0.308533	-0.0193787	
-0.310974	-0.0216675	
-0.311584	-0.0244141	
-0.314331	-0.0274658	
-0.315552	-0.0302124	
-0.319214	-0.0318909	
-0.32074	-0.0332642	
-0.32135	-0.0334167	
-0.323792	-0.035553	
-0.325623	-0.0384521	
-0.329285	-0.0415039	
-0.330505	-0.0437927	
-0.331421	-0.0462341	
-0.333557	-0.0479126	
-0.335693	-0.0485229	
-0.335693	-0.0483704	
-0.33844	-0.0476074	
-0.340881	-0.0454712	
-0.343933	-0.0431824	
-0.345764	-0.0396729	
-0.346375	-0.0358582	
-0.348511	-0.0340271	
-0.350342	-0.0337219	
-0.351257	-0.0341797	
-0.353394	-0.037384	
-0.35553	-0.0415039	
-0.358887	-0.0468445	
-0.360413	-0.0517273	
-0.360718	-0.055542	
-0.363464	-0.058136	
-0.36499	-0.059967	
-0.365906	-0.0595093	
-0.368042	-0.0575256	
-0.370178	-0.0552368	
-0.370789	-0.0520325	
-0.371094	-0.0476074	
-0.37323	-0.0424194	
-0.375061	-0.0390625	
-0.376282	-0.0366211	
-0.375366	-0.0361633	
-0.378113	-0.0361633	
-0.380554	-0.0363159	
-0.38269	-0.0358582	
-0.384521	-0.0370789	
-0.385132	-0.0379944	
-0.388489	-0.0376892	
-0.389404	-0.0367737	
-0.390015	-0.035553	
-0.392761	-0.032959	
-0.394287	-0.0308228	
-0.394897	-0.0291443	
-0.39856	-0.0288391	
-0.398865	-0.0285339	
-0.402527	-0.0286865	
-0.404358	-0.0299072	
-0.405579	-0.0311279	
-0.404968	-0.032196	
-0.40741	-0.0338745	
-0.408936	-0.0363159	
-0.409851	-0.0390625	
-0.409851	-0.0402832	
-0.412292	-0.0422668	
-0.413818	-0.0437927	
-0.414734	-0.0473022	
-0.414429	-0.0505066	
-0.414734	-0.0546265	
-0.417786	-0.0578308	
-0.418701	-0.0614929	
-0.421753	-0.0663757	
-0.423889	-0.070343	
-0.424194	-0.0732422	
-0.424805	-0.0746155	
-0.426941	-0.0743103	
-0.428467	-0.0724792	
-0.431519	-0.0692749	
-0.43335	-0.0662231	
-0.43457	-0.0648499	
-0.436401	-0.0637817	
-0.438843	-0.0630188	
-0.441589	-0.0622559	
-0.443115	-0.0610352	
-0.446777	-0.0590515	
-0.448608	-0.0566101	
-0.448914	-0.0547791	
-0.45166	-0.0538635	
-0.453186	-0.0520325	
-0.456543	-0.0500488	
-0.457458	-0.0463867	
-0.458679	-0.0396729	
-0.461426	-0.0334167	
-0.463867	-0.0274658	
-0.464478	-0.0221252	
-0.466309	-0.0187683	
-0.467834	-0.0160217	
-0.469055	-0.0144958	
-0.46875	-0.0131226	
-0.470581	-0.0112915	
-0.473022	-0.00946045	
-0.473633	-0.00915527	
-0.476074	-0.00976563	
-0.477905	-0.01297	
-0.480652	-0.0157166	
-0.483093	-0.0161743	
-0.483093	-0.0164795	
-0.485229	-0.0154114	
-0.487061	-0.0141907	
-0.490417	-0.0152588	
-0.492554	-0.0172424	
-0.493164	-0.0212097	
-0.493469	-0.0257874	
-0.493469	-0.0288391	
-0.495605	-0.0317383	
-0.497742	-0.0323486	
-0.500488	-0.0328064	
-0.50293	-0.0332642	
-0.50354	-0.0343323	
-0.502319	-0.035553	
-0.505371	-0.0367737	
-0.507202	-0.038147	
-0.508423	-0.0384521	
-0.509949	-0.0384521	
-0.509338	-0.0369263	
-0.510864	-0.0328064	
-0.512085	-0.0282288	
-0.515747	-0.0231934	
-0.516663	-0.0201416	
-0.517883	-0.0190735	
-0.518188	-0.0209045	
-0.520325	-0.025177	
-0.522156	-0.030365	
-0.522156	-0.037384	
-0.523376	-0.0445557	
-0.525818	-0.0520325	
-0.526733	-0.058136	
-0.53009	-0.0619507	
-0.532532	-0.0630188	
-0.532227	-0.0614929	
-0.533447	-0.058136	
-0.532837	-0.0561523	
-0.534973	-0.0549316	
-0.538025	-0.0535583	
-0.539551	-0.0543213	
-0.541687	-0.0570679	
-0.540161	-0.0605774	
-0.540466	-0.0634766	
-0.541382	-0.0650024	
-0.542603	-0.0636292	
-0.541992	-0.0590515	
-0.542603	-0.0518799	
-0.542603	-0.0457764	
-0.542297	-0.040741	
-0.545044	-0.038147	
-0.54718	-0.0360107	
-0.54718	-0.0334167	
-0.547485	-0.0308228	
-0.547485	-0.0294495	
-0.547791	-0.0280762	
-0.547791	-0.0256348	
-0.547485	-0.022583	
-0.546875	-0.019989	
-0.549011	-0.0180054	
-0.552063	-0.0164795	
-0.551758	-0.0172424	
-0.552368	-0.0202942	
-0.552979	-0.0256348	
-0.552673	-0.0323486	
-0.552368	-0.0398254	
-0.552063	-0.045166	
-0.552979	-0.0495911	
-0.552368	-0.0532532	
-0.55481	-0.055542	
-0.556641	-0.0556946	
-0.556335	-0.0547791	
-0.556641	-0.0537109	
-0.557556	-0.0524902	
-0.556641	-0.0502014	
-0.559082	-0.0469971	
-0.561218	-0.0436401	
-0.561829	-0.0410461	
-0.562134	-0.0379944	
-0.561523	-0.035553	
-0.562744	-0.0331116	
-0.563965	-0.0317383	
-0.565186	-0.030365	
-0.566711	-0.0282288	
-0.567017	-0.0267029	
-0.566711	-0.0262451	
-0.569458	-0.0262451	
-0.570984	-0.0262451	
-0.571899	-0.0254822	
-0.574341	-0.0234985	
-0.575256	-0.0209045	
-0.576782	-0.0167847	
-0.578613	-0.0109863	
-0.58075	-0.00686646	
-0.581665	-0.00411987	
-0.58136	-0.00228882	
-0.584106	-0.00274658	
-0.585022	-0.00411987	
-0.586548	-0.00518799	
-0.588989	-0.00534058	
-0.59021	-0.00457764	
-0.591431	-0.00442505	
-0.594177	-0.00549316	
-0.596313	-0.00579834	
-0.596619	-0.00686646	
-0.598755	-0.00579834	
-0.599976	-0.00457764	
-0.601501	-0.00366211	
-0.602112	-0.00228882	
-0.601807	-0.00198364	
-0.603333	-0.000915527	
-0.605469	-0.000915527	
-0.606384	-0.000305176	
-0.608521	0.000457764	
-0.611267	0.000610352	
-0.611572	0.000610352	
-0.613098	0.000762939	
-0.615234	0.000457764	
-0.618286	0.000762939	
-0.620728	0.00152588	
-0.621338	0.00305176	
-0.623779	0.00595093	
-0.62561	0.00823975	
-0.628357	0.0106812	
-0.630493	0.01297	
-0.63324	0.0149536	
-0.635071	0.0151062	
-0.635681	0.0154114	
-0.635986	0.0135803	
-0.637817	0.0114441	
-0.639954	0.00961304	
-0.642395	0.00854492	
-0.644226	0.00793457	
-0.646057	0.0088501	
-0.646057	0.0108337	
-0.647888	0.012207	
-0.650024	0.0117493	
-0.65033	0.0106812	
-0.652771	0.00946045	
-0.654297	0.00747681	
-0.655823	0.00595093	
-0.657959	0.00549316	
-0.660095	0.00640869	
-0.660706	0.00778198	
-0.6604	0.00854492	
-0.662842	0.0125122	
-0.664673	0.0180054	
-0.665894	0.0242615	
-0.667725	0.0300598	
-0.669556	0.0350952	
-0.670776	0.0386047	
-0.672913	0.0410461	
-0.674438	0.0421143	
-0.674744	0.0408936	
-0.67749	0.0401306	
-0.679321	0.0387573	
-0.680237	0.0369263	
-0.682983	0.0343323	
-0.683899	0.0325012	
-0.687256	0.0306702	
-0.688782	0.0283813	
-0.692749	0.0285339	
-0.69458	0.0323486	
-0.69519	0.0376892	
-0.697021	0.0434875	
-0.699463	0.0494385	
-0.699463	0.0550842	
-0.699463	0.0598145	
-0.702209	0.0656128	
-0.703735	0.0708008	
-0.704346	0.0738525	
-0.706787	0.0758362	
-0.708923	0.0762939	
-0.71167	0.0761414	
-0.710754	0.0761414	
-0.71228	0.0765991	
-0.714111	0.0753784	
-0.714417	0.072937	
-0.716553	0.0712585	
-0.715942	0.0692749	
-0.717468	0.0691223	
-0.718384	0.0689697	
-0.718689	0.0692749	
-0.718994	0.0671387	
-0.719604	0.0640869	
-0.72113	0.0601196	
-0.724182	0.0576782	
-0.724182	0.0569153	
-0.723267	0.0575256	
-0.724487	0.0584412	
-0.726624	0.0579834	
-0.728149	0.0561523	
-0.728455	0.0527954	
-0.72876	0.0483704	
-0.731506	0.0434875	
-0.733337	0.0390625	
-0.733643	0.0332642	
-0.733337	0.0273132	
-0.733948	0.0212097	
-0.736694	0.0151062	
-0.73822	0.00946045	
-0.737915	0.00488281	
-0.738831	0.000762939	
-0.738831	-0.00228882	
-0.738831	-0.00366211	
-0.738831	-0.00320435	
-0.73822	-0.00228882	
-0.741272	-0.00289917	
-0.743408	-0.00579834	
-0.744324	-0.00915527	
-0.743713	-0.0132751	
-0.743408	-0.0195313	
-0.743713	-0.0245667	
-0.744019	-0.0286865	
-0.746765	-0.0326538	
-0.745544	-0.0369263	
-0.746765	-0.039978	
-0.748596	-0.0405884	
-0.748291	-0.040741	
-0.749512	-0.0401306	
-0.748596	-0.0389099	
-0.751343	-0.0384521	
-0.753479	-0.0376892	
-0.752869	-0.0367737	
-0.753784	-0.0363159	
-0.753174	-0.0350952	
-0.754395	-0.0346375	
-0.75592	-0.0364685	
-0.758362	-0.0396729	
-0.758362	-0.0434875	
-0.758057	-0.0456238	
-0.758362	-0.0456238	
-0.758972	-0.0457764	
-0.760803	-0.045166	
-0.762939	-0.0442505	
-0.76355	-0.0413513	
-0.765991	-0.0370789	
-0.767212	-0.0309753	
-0.768127	-0.0263977	
-0.768127	-0.0238037	
-0.768433	-0.0216675	
-0.770569	-0.0222778	
-0.772705	-0.0254822	
-0.77301	-0.0285339	
-0.775452	-0.0325012	
-0.776978	-0.0369263	
-0.778503	-0.0419617	
-0.778503	-0.0465393	
-0.780334	-0.0517273	
-0.782776	-0.0566101	
-0.784912	-0.0605774	
-0.785522	-0.0627136	
-0.786743	-0.0627136	
-0.787659	-0.0630188	
-0.787964	-0.065155	
-0.789795	-0.0679016	
-0.792542	-0.0706482	
-0.792847	-0.0733948	
-0.793152	-0.075531	
-0.792847	-0.0791931	
-0.796204	-0.08255	
-0.796814	-0.0862122	
-0.797729	-0.0898743	
-0.797119	-0.0920105	
-0.800171	-0.0926208	
-0.802307	-0.0912476	
-0.802307	-0.0895691	
-0.802917	-0.087738	
-0.802917	-0.085907	
-0.802612	-0.0827026	
-0.802917	-0.0801086	
-0.804749	-0.0769043	
-0.80658	-0.0749207	
-0.80719	-0.0735474	
-0.810242	-0.072937	
-0.809021	-0.0727844	
-0.810547	-0.0720215	
-0.814209	-0.0698853	
-0.816345	-0.067749	
-0.816956	-0.063324	
-0.817871	-0.0578308	
-0.817566	-0.0527954	
-0.819702	-0.0494385	
-0.821838	-0.0485229	
-0.823059	-0.0485229	
-0.824585	-0.0485229	
-0.826721	-0.0485229	
-0.827637	-0.0483704	
-0.830078	-0.0473022	
-0.831909	-0.0462341	
-0.834961	-0.0480652	
-0.836182	-0.0511169	
-0.837402	-0.0544739	
-0.839233	-0.0588989	
-0.841064	-0.0621033	
-0.84198	-0.0627136	
-0.843811	-0.0643921	
-0.846252	-0.0669861	
-0.848694	-0.0712585	
-0.851135	-0.0761414	
-0.853882	-0.0810242	
-0.856323	-0.085907	
-0.858459	-0.0894165	
-0.861206	-0.0915527	
-0.863953	-0.0915527	
-0.86792	-0.0886536	
-0.868225	-0.0836182	
-0.869751	-0.0772095	
-0.872803	-0.0714111	
-0.875549	-0.0650024	
-0.877991	-0.0598145	
-0.880737	-0.0561523	
-0.883179	-0.0541687	
-0.885315	-0.0535583	
-0.885925	-0.0521851	
-0.888367	-0.0520325	
-0.890503	-0.052948	
-0.892944	-0.0538635	
-0.897522	-0.0553894	
-0.900574	-0.0563049	
-0.901184	-0.0576782	
-0.90332	-0.0592041	
-0.907593	-0.0611877	
-0.910339	-0.0643921	
-0.91095	-0.0674438	
-0.91095	-0.0674438	
-0.913086	-0.0642395	
-0.914612	-0.0598145	
-0.915527	-0.0566101	
-0.917969	-0.0558472	
-0.919495	-0.0547791	
-0.922546	-0.0524902	
-0.924683	-0.0495911	
-0.925598	-0.0448608	
-0.927734	-0.0386047	
-0.929871	-0.0286865	
-0.930481	-0.0178528	
-0.933228	-0.00747681	
-0.935059	0.000457764	
-0.934753	0.00335693	
-0.93811	0.00152588	
-0.937195	-0.00335693	
-0.93811	-0.010376	
-0.939636	-0.0177002	
-0.940857	-0.0260925	
-0.940552	-0.0341797	
-0.942078	-0.0422668	
-0.942078	-0.0497437	
-0.943604	-0.0578308	
-0.944214	-0.0662231	
-0.944824	-0.0749207	
-0.944824	-0.0823975	
-0.944519	-0.0878906	
-0.946655	-0.0933838	
-0.949707	-0.0964355	
-0.947876	-0.0971985	
-0.947876	-0.0967407	
-0.949097	-0.0953674	
-0.950012	-0.0949097	
-0.950012	-0.0949097	
-0.950317	-0.0949097	
-0.949707	-0.0939941	
-0.949707	-0.0915527	
-0.950012	-0.0898743	
-0.950012	-0.0888062	
-0.953064	-0.0895691	
-0.953979	-0.0880432	
-0.953064	-0.0849915	
-0.953369	-0.0814819	
-0.953979	-0.0769043	
-0.9552	-0.0714111	
-0.95459	-0.0662231	
-0.954895	-0.0628662	
-0.957642	-0.0593567	
-0.959167	-0.0556946	
-0.960083	-0.052948	
-0.959473	-0.0517273	
-0.960388	-0.0508118	
-0.960083	-0.0500488	
-0.96283	-0.0488281	
-0.964661	-0.0476074	
-0.964661	-0.0460815	
-0.965271	-0.0462341	
-0.964661	-0.0468445	
-0.967407	-0.0479126	
-0.968933	-0.0483704	
-0.969849	-0.0483704	
-0.969543	-0.0485229	
-0.969543	-0.0483704	
-0.97168	-0.0473022	
-0.974121	-0.0462341	
-0.974731	-0.0445557	
-0.974426	-0.0411987	
-0.976563	-0.038147	
-0.976868	-0.035553	
-0.977783	-0.0332642	
-0.979919	-0.0314331	
-0.98053	-0.0300598	
-0.979614	-0.0288391	
-0.982056	-0.0279236	
-0.98114	-0.0262451	
-0.982361	-0.0241089	
-0.984192	-0.0239563	
-0.985107	-0.0231934	
-0.984192	-0.0209045	
-0.986938	-0.0192261	
-0.989075	-0.0183105	
-0.98877	-0.0163269	
-0.990295	-0.0135803	
-0.992126	-0.00991821	
-0.993347	-0.00732422	
-0.994873	-0.00564575	
-0.995178	-0.00366211	
-0.996704	-0.00152588	
-0.997925	0.000915527	
-1.00159	0.00488281	
-1.00342	0.0088501	
-1.00372	0.0135803	
-1.00433	0.0184631	
-1.00616	0.0244141	
-1.00891	0.0306702	
-1.00861	0.0375366	
-1.01135	0.0448608	
-1.01318	0.0527954	
-1.0141	0.0602722	
-1.01563	0.065918	
-1.01807	0.0692749	
-1.01837	0.0720215	
-1.01868	0.0741577	
-1.02112	0.0765991	
-1.02325	0.0799561	
-1.02325	0.0843811	
-1.02509	0.0900269	
-1.02783	0.0970459	
-1.02783	0.105438	
-1.03058	0.115051	
-1.03271	0.123596	
-1.03302	0.131226	
-1.03638	0.137482	
-1.03729	0.143585	
-1.03821	0.150299	
-1.03851	0.155792	
-1.04004	0.162811	
-1.04248	0.172424	
-1.04523	0.185394	
-1.04828	0.201874	
-1.04797	0.219421	
-1.04828	0.23819	
-1.05042	0.257721	
-1.05194	0.278473	
-1.0556	0.301361	
-1.05713	0.325165	
-1.05988	0.349426	
-1.06232	0.374146	
-1.06354	0.397339	
-1.06506	0.418549	
-1.0675	0.435486	
-1.06995	0.449219	
-1.07178	0.458832	
-1.07269	0.466766	
-1.073	0.473938	
-1.07574	0.481262	
-1.07697	0.487823	
-1.08063	0.492859	
-1.08185	0.499115	
-1.08246	0.505981	
-1.08185	0.514221	
-1.08337	0.525513	
