Untitled1.acq
Graph Created on: 2025-05-08 10:32:57.656
Recording on: 2025-05-08 10:44:02.601
1 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, X, RSPEC-R
mV
CH1	CH9	
168337 samples	168337 samples	
-0.463867	-0.0479126	
-0.463867	-0.0509644	
-0.463562	-0.0526428	
-0.464172	-0.0506592	
-0.464783	-0.0486755	
-0.463867	-0.0482178	
-0.464783	-0.0466919	
-0.46814	-0.0442505	
-0.46875	-0.0415039	
-0.469971	-0.0413513	
-0.473022	-0.0436401	
-0.473328	-0.0437927	
-0.473633	-0.0460815	
-0.474548	-0.0479126	
-0.475769	-0.0476074	
-0.47699	-0.0440979	
-0.475159	-0.0424194	
-0.478821	-0.0436401	
-0.478516	-0.0427246	
-0.477905	-0.0386047	
-0.478516	-0.0312805	
-0.478821	-0.0215149	
-0.474243	-0.0140381	
-0.475464	-0.00701904	
-0.477295	0.000762939	
-0.473633	0.0109863	
-0.473328	0.0216675	
-0.473022	0.0276184	
-0.473328	0.0326538	
-0.473328	0.0309753	
-0.473022	0.027771	
-0.473938	0.0280762	
-0.473633	0.0332642	
-0.474243	0.0447083	
-0.473633	0.0558472	
-0.473938	0.0617981	
-0.473633	0.0689697	
-0.473938	0.0791931	
-0.474243	0.0921631	
-0.473328	0.108185	
-0.474243	0.12085	
-0.473633	0.123291	
-0.473633	0.13092	
-0.473633	0.148468	
-0.473633	0.179291	
-0.474243	0.213318	
-0.472412	0.248413	
-0.471802	0.286713	
-0.46875	0.326233	
-0.46875	0.362701	
-0.46936	0.395203	
-0.464783	0.423737	
-0.463867	0.445251	
-0.463867	0.45578	
-0.463867	0.46524	
-0.463867	0.478516	
-0.463562	0.499573	
-0.463867	0.513153	
-0.463867	0.508423	
-0.462952	0.486145	
-0.462341	0.452576	
-0.463867	0.415192	
-0.464172	0.362549	
-0.466614	0.288239	
-0.469055	0.209656	
-0.46875	0.143127	
-0.472107	0.0923157	
-0.473328	0.059967	
-0.473328	0.0386047	
-0.473328	0.0331116	
-0.474243	0.0402832	
-0.473633	0.0532532	
-0.473328	0.0552368	
-0.476379	0.0398254	
-0.474243	0.0248718	
-0.478516	0.0234985	
-0.478821	0.0253296	
-0.477905	0.0186157	
-0.478516	0.000610352	
-0.478821	-0.0216675	
-0.4776	-0.0524902	
-0.47821	-0.0967407	
-0.478821	-0.138397	
-0.47821	-0.164795	
-0.478516	-0.171509	
-0.480347	-0.160675	
-0.482788	-0.144196	
-0.482788	-0.12558	
-0.482788	-0.102386	
-0.484009	-0.0798035	
-0.484924	-0.0622559	
-0.487976	-0.0483704	
-0.487976	-0.0390625	
-0.489197	-0.0361633	
-0.493164	-0.0384521	
-0.493469	-0.0405884	
-0.492859	-0.0405884	
-0.496826	-0.040741	
-0.498352	-0.0422668	
-0.501709	-0.0480652	
-0.502625	-0.0524902	
-0.503845	-0.0512695	
-0.50415	-0.0483704	
-0.505066	-0.0471497	
-0.508118	-0.0531006	
-0.508118	-0.0575256	
-0.508118	-0.059967	
-0.510559	-0.0624084	
-0.51178	-0.0642395	
-0.513306	-0.0628662	
-0.512695	-0.0630188	
-0.516357	-0.0639343	
-0.517883	-0.0646973	
-0.517883	-0.0624084	
-0.518494	-0.0598145	
-0.518494	-0.0561523	
-0.518494	-0.0541687	
-0.517883	-0.0515747	
-0.517578	-0.0512695	
-0.515747	-0.0512695	
-0.517883	-0.0500488	
-0.514221	-0.0506592	
-0.513611	-0.0491333	
-0.512695	-0.04776	
-0.513	-0.0453186	
-0.513611	-0.0454712	
-0.512695	-0.0476074	
-0.513306	-0.0495911	
-0.512695	-0.050354	
-0.51239	-0.04776	
-0.513611	-0.0460815	
-0.513916	-0.0447083	
-0.516663	-0.0439453	
-0.513916	-0.0415039	
-0.513306	-0.0389099	
-0.513306	-0.0386047	
-0.513	-0.0370789	
-0.512695	-0.0338745	
-0.510254	-0.0338745	
-0.51178	-0.0335693	
-0.511475	-0.0346375	
-0.508423	-0.0309753	
-0.507813	-0.0239563	
-0.508423	-0.0178528	
-0.507813	-0.0190735	
-0.507507	-0.0238037	
-0.508118	-0.0283813	
-0.507507	-0.0288391	
-0.507507	-0.0273132	
-0.507507	-0.0279236	
-0.508728	-0.0265503	
-0.51178	-0.0259399	
-0.51178	-0.0238037	
-0.513306	-0.0238037	
-0.513306	-0.0210571	
-0.515747	-0.0163269	
-0.517273	-0.0117493	
-0.517883	-0.00946045	
-0.518799	-0.0132751	
-0.519104	-0.0178528	
-0.52124	-0.0167847	
-0.522461	-0.0137329	
-0.523376	-0.0115967	
-0.523071	-0.01297	
-0.522766	-0.0186157	
-0.523071	-0.020752	
-0.522461	-0.0186157	
-0.522461	-0.0184631	
-0.522766	-0.0163269	
-0.523071	-0.0166321	
-0.523071	-0.0163269	
-0.52002	-0.014801	
-0.522156	-0.0115967	
-0.518494	-0.00686646	
-0.517578	0.000152588	
-0.520325	0.00213623	
-0.52063	0.000152588	
-0.520935	-0.00244141	
-0.518494	-0.00442505	
-0.521545	-0.00656128	
-0.518799	-0.00671387	
-0.519104	-0.00640869	
-0.517578	-0.00839233	
-0.517578	-0.00961304	
-0.517273	-0.00946045	
-0.517883	-0.00671387	
-0.516357	-0.00411987	
-0.513611	-0.00396729	
-0.513306	-0.00366211	
-0.513	-0.00198364	
-0.509033	-0.00198364	
-0.508423	-0.00152588	
-0.507813	-0.00137329	
-0.504456	0.00106812	
-0.502625	0.00549316	
-0.503235	0.0102234	
-0.502319	0.012207	
-0.501709	0.00793457	
-0.498047	0.00549316	
-0.497742	0.00793457	
-0.497437	0.0106812	
-0.493164	0.0125122	
-0.493774	0.0146484	
-0.493774	0.0172424	
-0.493469	0.0195313	
-0.492859	0.0183105	
-0.493774	0.0154114	
-0.491638	0.01297	
-0.489502	0.0132751	
-0.492859	0.015564	
-0.492859	0.017395	
-0.492859	0.018158	
-0.496826	0.0158691	
-0.498047	0.0141907	
-0.498657	0.0160217	
-0.502625	0.0201416	
-0.50415	0.0247192	
-0.507813	0.027771	
-0.508118	0.0299072	
-0.509033	0.0299072	
-0.512695	0.0276184	
-0.512695	0.0236511	
-0.512695	0.027771	
-0.513611	0.0328064	
-0.518188	0.0341797	
-0.517578	0.0323486	
-0.518494	0.0305176	
-0.521851	0.0302124	
-0.523376	0.0309753	
-0.523682	0.0325012	
-0.524902	0.0325012	
-0.527039	0.0352478	
-0.52887	0.037384	
-0.532837	0.0369263	
-0.532837	0.0354004	
-0.533142	0.0326538	
-0.534363	0.0328064	
-0.532837	0.038147	
-0.531921	0.0440979	
-0.535583	0.0489807	
-0.533142	0.0492859	
-0.531616	0.0518799	
-0.532837	0.0532532	
-0.535278	0.0512695	
-0.533447	0.0502014	
-0.532227	0.0514221	
-0.532837	0.0489807	
-0.532837	0.0480652	
-0.532532	0.0505066	
-0.533142	0.0540161	
-0.532532	0.0540161	
-0.531311	0.0541687	
-0.528259	0.0518799	
-0.527344	0.0476074	
-0.528259	0.050354	
-0.527954	0.057373	
-0.526733	0.0642395	
-0.523682	0.068512	
-0.523376	0.067749	
-0.523682	0.0643921	
-0.522461	0.062561	
-0.523071	0.0645447	
-0.523071	0.0686646	
-0.523071	0.0697327	
-0.522156	0.0708008	
-0.523071	0.0700378	
-0.521545	0.071106	
-0.521545	0.0737	
-0.518494	0.0782776	
-0.518188	0.078125	
-0.518188	0.0762939	
-0.520935	0.0764465	
-0.518494	0.0767517	
-0.518188	0.0790405	
-0.517883	0.0796509	
-0.518494	0.0814819	
-0.516663	0.0871277	
-0.516968	0.0895691	
-0.517578	0.0878906	
-0.518799	0.0845337	
-0.518188	0.0827026	
-0.517883	0.0834656	
-0.517273	0.0836182	
-0.519409	0.0834656	
-0.519714	0.085907	
-0.519714	0.0889587	
-0.523071	0.0907898	
-0.524292	0.090332	
-0.527344	0.0874329	
-0.527649	0.0863647	
-0.531311	0.0880432	
-0.53009	0.0912476	
-0.529785	0.0901794	
-0.531921	0.087738	
-0.532532	0.0863647	
-0.532837	0.0866699	
-0.532532	0.088501	
-0.532532	0.0881958	
-0.532227	0.0865173	
-0.532532	0.0846863	
-0.532837	0.085907	
-0.529785	0.0875854	
-0.531311	0.0880432	
-0.527954	0.0874329	
-0.527649	0.0852966	
-0.523987	0.0805664	
-0.521851	0.0738525	
-0.516968	0.0712585	
-0.513916	0.0694275	
-0.508728	0.0689697	
-0.50354	0.0679016	
-0.499268	0.0692749	
-0.492554	0.0717163	
-0.484314	0.0708008	
-0.475464	0.0718689	
-0.46814	0.0756836	
-0.455017	0.0737	
-0.444031	0.0688171	
-0.431824	0.0608826	
-0.41687	0.0520325	
-0.401611	0.0466919	
-0.383911	0.0444031	
-0.366821	0.0421143	
-0.34729	0.0396729	
-0.323792	0.0393677	
-0.298157	0.0341797	
-0.272217	0.027771	
-0.247192	0.022583	
-0.21637	0.0189209	
-0.187073	0.0123596	
-0.156555	0.00732422	
-0.125427	0.00350952	
-0.0897217	0.00289917	
-0.0546265	0.000610352	
-0.0158691	-0.00427246	
0.0204468	-0.00915527	
0.0592041	-0.0126648	
0.101318	-0.0119019	
0.142822	-0.0140381	
0.186157	-0.0204468	
0.229187	-0.0286865	
0.273743	-0.0346375	
0.319214	-0.0334167	
0.366516	-0.0332642	
0.415955	-0.0337219	
0.461426	-0.03479	
0.510254	-0.0393677	
0.557556	-0.0457764	
0.603333	-0.0502014	
0.648193	-0.0544739	
0.695801	-0.0601196	
0.745544	-0.0608826	
0.791321	-0.058136	
0.837708	-0.0559998	
0.882263	-0.0563049	
0.931091	-0.0585938	
0.975647	-0.0636292	
1.02051	-0.0715637	
1.06445	-0.0738525	
1.10779	-0.070343	
1.14807	-0.0654602	
1.18744	-0.0630188	
1.22955	-0.0648499	
1.26648	-0.0656128	
1.30432	-0.0660706	
1.34308	-0.0682068	
1.37573	-0.0721741	
1.41022	-0.0724792	
1.44348	-0.0701904	
1.47308	-0.0700378	
1.50543	-0.0721741	
1.53198	-0.071106	
1.56036	-0.0682068	
1.586	-0.065918	
1.61163	-0.0642395	
1.63452	-0.0654602	
1.65527	-0.0660706	
1.67816	-0.0737	
1.69647	-0.0869751	
1.71417	-0.0912476	
1.7334	-0.0856018	
1.7453	-0.0793457	
1.75964	-0.0737	
1.77368	-0.0727844	
1.78406	-0.0698853	
1.79443	-0.0679016	
1.8042	-0.0679016	
1.81244	-0.0700378	
1.81915	-0.0704956	
1.82434	-0.067749	
1.828	-0.0631714	
1.82861	-0.0582886	
1.83258	-0.0558472	
1.83258	-0.0575256	
1.8335	-0.0601196	
1.82892	-0.0604248	
1.8222	-0.0605774	
1.81763	-0.0608826	
1.80969	-0.0654602	
1.80145	-0.0701904	
1.79352	-0.0727844	
1.78467	-0.0680542	
1.77399	-0.0660706	
1.76056	-0.067749	
1.74652	-0.0654602	
1.73462	-0.0622559	
1.716	-0.0590515	
1.70044	-0.0588989	
1.68182	-0.0640869	
1.6629	-0.0662231	
1.64398	-0.0679016	
1.62323	-0.0674438	
1.6037	-0.0650024	
1.58325	-0.0624084	
1.56006	-0.0590515	
1.53931	-0.0578308	
1.51611	-0.0579834	
1.49506	-0.058136	
1.47278	-0.055542	
1.4505	-0.0532532	
1.42731	-0.0505066	
1.4035	-0.04776	
1.38153	-0.0483704	
1.35864	-0.0532532	
1.33698	-0.055542	
1.31378	-0.0550842	
1.28937	-0.0512695	
1.26953	-0.0486755	
1.24664	-0.0450134	
1.22498	-0.040741	
1.2027	-0.0418091	
1.18103	-0.0482178	
1.15845	-0.0509644	
1.1377	-0.0509644	
1.11664	-0.0508118	
1.09375	-0.0502014	
1.07208	-0.0482178	
1.04858	-0.0465393	
1.02753	-0.0466919	
1.00494	-0.0491333	
0.982056	-0.0502014	
0.960388	-0.0482178	
0.939636	-0.0456238	
0.915527	-0.0480652	
0.891724	-0.0483704	
0.872192	-0.0474548	
0.852356	-0.0466919	
0.829163	-0.0500488	
0.808716	-0.0534058	
0.788269	-0.0556946	
0.765076	-0.0549316	
0.744324	-0.050354	
0.725098	-0.0476074	
0.705261	-0.0439453	
0.686951	-0.0436401	
0.671082	-0.043335	
0.65155	-0.0408936	
0.635681	-0.0366211	
0.620728	-0.0366211	
0.602417	-0.0382996	
0.587158	-0.0384521	
0.572815	-0.0384521	
0.557251	-0.0366211	
0.542297	-0.0361633	
0.529785	-0.0361633	
0.514221	-0.0360107	
0.50293	-0.0386047	
0.490417	-0.0401306	
0.474854	-0.0369263	
0.463562	-0.0338745	
0.453186	-0.0331116	
0.440063	-0.0332642	
0.429688	-0.0369263	
0.417175	-0.0445557	
0.405884	-0.045166	
0.394592	-0.0418091	
0.385742	-0.040741	
0.379333	-0.040741	
0.370483	-0.0387573	
0.361023	-0.0317383	
0.352173	-0.0288391	
0.343323	-0.0309753	
0.336304	-0.0346375	
0.327454	-0.0357056	
0.32135	-0.0378418	
0.3125	-0.0386047	
0.306702	-0.0382996	
0.300903	-0.0369263	
0.293274	-0.0366211	
0.287476	-0.0376892	
0.282288	-0.0361633	
0.273743	-0.0358582	
0.271301	-0.0379944	
0.263367	-0.039978	
0.258179	-0.0360107	
0.252075	-0.0338745	
0.247192	-0.0325012	
0.241699	-0.0315857	
0.237122	-0.0308228	
0.229797	-0.0288391	
0.22644	-0.0302124	
0.219116	-0.0286865	
0.212708	-0.0288391	
0.20874	-0.0268555	
0.204773	-0.0286865	
0.200195	-0.0332642	
0.195618	-0.0398254	
0.193176	-0.0379944	
0.187683	-0.0343323	
0.183716	-0.0337219	
0.179749	-0.0354004	
0.173645	-0.0375366	
0.169067	-0.0401306	
0.165405	-0.0389099	
0.161133	-0.0379944	
0.159302	-0.035553	
0.152283	-0.0306702	
0.14801	-0.0244141	
0.144348	-0.0265503	
0.144043	-0.0331116	
0.138855	-0.0361633	
0.134583	-0.0334167	
0.133362	-0.0292969	
0.129395	-0.0286865	
0.126343	-0.0285339	
0.124817	-0.0286865	
0.121155	-0.0314331	
0.119629	-0.0376892	
0.116272	-0.0427246	
0.114441	-0.042572	
0.11322	-0.0402832	
0.110168	-0.0340271	
0.109863	-0.0289917	
0.105896	-0.0271606	
0.104675	-0.0308228	
0.100403	-0.0323486	
0.0961304	-0.0340271	
0.0946045	-0.0338745	
0.0906372	-0.0326538	
0.0866699	-0.0292969	
0.0845337	-0.0289917	
0.0808716	-0.0317383	
0.0769043	-0.0337219	
0.0720215	-0.0332642	
0.0701904	-0.032959	
0.0634766	-0.0292969	
0.0601196	-0.0292969	
0.0558472	-0.0326538	
0.0515747	-0.0361633	
0.050354	-0.0401306	
0.0457764	-0.0389099	
0.0421143	-0.0366211	
0.0378418	-0.0334167	
0.0360107	-0.0288391	
0.0323486	-0.0259399	
0.0305176	-0.0244141	
0.0271606	-0.030365	
0.0262451	-0.0363159	
0.0231934	-0.0401306	
0.0219727	-0.0410461	
0.0180054	-0.038147	
0.0170898	-0.0335693	
0.0140381	-0.0292969	
0.012207	-0.0288391	
0.00854492	-0.0306702	
0.00762939	-0.032959	
0.00671387	-0.0344849	
0.00244141	-0.0369263	
-0.00152588	-0.0364685	
-0.00244141	-0.0378418	
-0.00640869	-0.0408936	
-0.00915527	-0.0434875	
-0.0131226	-0.0408936	
-0.0167847	-0.0358582	
-0.0183105	-0.035553	
-0.0228882	-0.0382996	
-0.0247192	-0.0386047	
-0.0271606	-0.0358582	
-0.0305176	-0.030365	
-0.0363159	-0.0260925	
-0.0375366	-0.0263977	
-0.0418091	-0.0286865	
-0.045166	-0.0334167	
-0.0469971	-0.0364685	
-0.0476074	-0.0389099	
-0.0518799	-0.0408936	
-0.0534058	-0.0431824	
-0.0561523	-0.043335	
-0.0579834	-0.0416565	
-0.0613403	-0.0402832	
-0.0616455	-0.038147	
-0.062561	-0.0343323	
-0.0665283	-0.0335693	
-0.0689697	-0.0361633	
-0.0704956	-0.039978	
-0.0717163	-0.0408936	
-0.0753784	-0.0387573	
-0.0759888	-0.0364685	
-0.0753784	-0.0354004	
-0.0790405	-0.0338745	
-0.0796509	-0.0325012	
-0.0808716	-0.035553	
-0.0808716	-0.0401306	
-0.0811768	-0.0415039	
-0.0817871	-0.0416565	
-0.0854492	-0.0415039	
-0.0854492	-0.0444031	
-0.0854492	-0.0430298	
-0.0863647	-0.0387573	
-0.0860596	-0.0372314	
-0.0857544	-0.0382996	
-0.085144	-0.0376892	
-0.0857544	-0.0341797	
-0.0894165	-0.0315857	
-0.090332	-0.0317383	
-0.090332	-0.0328064	
-0.0906372	-0.032196	
-0.0906372	-0.0337219	
-0.0878906	-0.0350952	
-0.0906372	-0.0366211	
-0.0906372	-0.0378418	
-0.0866699	-0.0340271	
-0.0900269	-0.0337219	
-0.0863647	-0.0317383	
-0.0860596	-0.0306702	
-0.0860596	-0.0306702	
-0.0860596	-0.0331116	
-0.0860596	-0.0360107	
-0.0857544	-0.0389099	
-0.0817871	-0.040741	
-0.0808716	-0.0404358	
-0.0802612	-0.0366211	
-0.0793457	-0.0360107	
-0.0762939	-0.0363159	
-0.0762939	-0.0341797	
-0.0759888	-0.0309753	
-0.0769043	-0.0286865	
-0.0759888	-0.0291443	
-0.0762939	-0.0318909	
-0.0765991	-0.0358582	
-0.0759888	-0.0382996	
-0.0759888	-0.0372314	
-0.0762939	-0.0366211	
-0.0759888	-0.0334167	
-0.0769043	-0.0292969	
-0.0765991	-0.0274658	
-0.0769043	-0.0285339	
-0.0765991	-0.0291443	
-0.0765991	-0.0357056	
-0.0765991	-0.0410461	
-0.0759888	-0.0442505	
-0.0738525	-0.0457764	
-0.0723267	-0.0428772	
-0.0714111	-0.0386047	
-0.071106	-0.0341797	
-0.0720215	-0.0337219	
-0.0714111	-0.0344849	
-0.0720215	-0.035553	
-0.0714111	-0.0317383	
-0.071106	-0.0311279	
-0.0714111	-0.0337219	
-0.0717163	-0.035553	
-0.0714111	-0.0361633	
-0.0717163	-0.0366211	
-0.071106	-0.0405884	
-0.0714111	-0.0428772	
-0.072937	-0.040741	
-0.0765991	-0.0384521	
-0.0759888	-0.0360107	
-0.0759888	-0.0338745	
-0.0753784	-0.032196	
-0.0772095	-0.0360107	
-0.0762939	-0.0392151	
-0.0796509	-0.039978	
-0.0811768	-0.0354004	
-0.0805664	-0.0263977	
-0.0811768	-0.0222778	
-0.0811768	-0.0263977	
-0.0799561	-0.0332642	
-0.0793457	-0.0382996	
-0.0765991	-0.0366211	
-0.0762939	-0.0361633	
-0.0759888	-0.0386047	
-0.0762939	-0.0405884	
-0.0765991	-0.0402832	
-0.0762939	-0.0389099	
-0.0787354	-0.0386047	
-0.0765991	-0.0366211	
-0.0787354	-0.0379944	
-0.0769043	-0.0382996	
-0.0799561	-0.0367737	
-0.0808716	-0.0367737	
-0.0848389	-0.0386047	
-0.085144	-0.0382996	
-0.0860596	-0.0364685	
-0.0897217	-0.0335693	
-0.0906372	-0.0299072	
-0.0906372	-0.0311279	
-0.0942993	-0.0338745	
-0.0952148	-0.0352478	
-0.0958252	-0.0315857	
-0.0967407	-0.0296021	
-0.100403	-0.0263977	
-0.100708	-0.0276184	
-0.104065	-0.0312805	
-0.102234	-0.0354004	
-0.10498	-0.038147	
-0.105286	-0.0376892	
-0.105286	-0.0358582	
-0.105286	-0.0367737	
-0.105286	-0.0382996	
-0.104675	-0.0379944	
-0.108948	-0.0352478	
-0.106506	-0.0360107	
-0.109253	-0.035553	
-0.111084	-0.0306702	
-0.108948	-0.0270081	
-0.109253	-0.0260925	
-0.109558	-0.0289917	
-0.109558	-0.0306702	
-0.111084	-0.0312805	
-0.112	-0.0334167	
-0.114746	-0.0366211	
-0.115051	-0.0386047	
-0.119324	-0.0389099	
-0.12085	-0.038147	
-0.124817	-0.038147	
-0.125122	-0.038147	
-0.128784	-0.0335693	
-0.131226	-0.0314331	
-0.134277	-0.0328064	
-0.13855	-0.03479	
-0.140686	-0.0349426	
-0.144348	-0.0352478	
-0.148621	-0.0337219	
-0.150452	-0.0317383	
-0.15564	-0.0312805	
-0.158997	-0.0325012	
-0.161133	-0.0386047	
-0.163879	-0.0430298	
-0.167542	-0.0428772	
-0.167847	-0.0408936	
-0.170288	-0.0401306	
-0.17334	-0.0360107	
-0.175476	-0.0337219	
-0.179443	-0.0317383	
-0.1828	-0.0297546	
-0.185547	-0.0273132	
-0.188904	-0.0294495	
-0.189514	-0.0352478	
-0.192871	-0.0378418	
-0.194092	-0.0386047	
-0.197754	-0.0386047	
-0.19928	-0.0378418	
-0.19928	-0.0314331	
-0.203552	-0.0265503	
-0.204773	-0.0239563	
-0.209045	-0.0270081	
-0.212708	-0.032959	
-0.213623	-0.032959	
-0.217285	-0.0312805	
-0.217896	-0.0312805	
-0.221863	-0.0328064	
-0.223389	-0.0338745	
-0.227356	-0.0341797	
-0.228271	-0.0384521	
-0.229492	-0.0408936	
-0.232849	-0.0404358	
-0.234375	-0.0387573	
-0.238342	-0.0392151	
-0.238342	-0.0416565	
-0.241089	-0.0439453	
-0.240784	-0.045166	
-0.239258	-0.042572	
-0.24292	-0.0382996	
-0.24292	-0.0337219	
-0.243225	-0.0286865	
-0.24292	-0.0242615	
-0.24353	-0.0218201	
-0.247192	-0.0244141	
-0.247803	-0.0288391	
-0.247498	-0.0311279	
-0.247498	-0.0300598	
-0.248718	-0.0334167	
-0.248718	-0.0370789	
-0.247192	-0.0384521	
-0.251465	-0.0396729	
-0.25177	-0.0384521	
-0.247498	-0.0386047	
-0.247192	-0.0363159	
-0.248108	-0.0361633	
-0.248718	-0.0366211	
-0.25238	-0.0363159	
-0.252991	-0.0352478	
-0.253296	-0.0361633	
-0.25238	-0.0384521	
-0.253601	-0.0364685	
-0.256958	-0.0343323	
-0.257263	-0.0337219	
-0.257568	-0.0326538	
-0.257874	-0.0305176	
-0.262146	-0.0286865	
-0.265503	-0.032196	
-0.266113	-0.0389099	
-0.267334	-0.0431824	
-0.267029	-0.0430298	
-0.267639	-0.0404358	
-0.270386	-0.0349426	
-0.271912	-0.0337219	
-0.272217	-0.0338745	
-0.272522	-0.035553	
-0.272827	-0.03479	
-0.2771	-0.0363159	
-0.2771	-0.0410461	
-0.2771	-0.0431824	
-0.2771	-0.042572	
-0.2771	-0.0398254	
-0.278625	-0.0335693	
-0.279236	-0.0311279	
-0.281982	-0.0317383	
-0.282288	-0.0320435	
-0.281982	-0.0306702	
-0.281982	-0.0289917	
-0.284424	-0.0286865	
-0.285645	-0.0311279	
-0.28656	-0.0361633	
-0.286865	-0.0384521	
-0.289612	-0.0363159	
-0.287781	-0.0332642	
-0.291748	-0.0294495	
-0.292664	-0.0285339	
-0.291443	-0.0286865	
-0.292053	-0.0311279	
-0.294495	-0.0334167	
-0.291748	-0.0338745	
-0.295715	-0.0335693	
-0.296631	-0.0337219	
-0.296936	-0.0363159	
-0.296936	-0.0421143	
-0.299683	-0.0468445	
-0.297546	-0.0442505	
-0.296936	-0.0413513	
-0.297241	-0.0410461	
-0.298767	-0.0323486	
-0.301819	-0.0256348	
-0.301514	-0.0215149	
-0.302429	-0.0236511	
-0.305786	-0.0262451	
-0.306702	-0.0288391	
-0.307312	-0.0315857	
-0.310059	-0.0354004	
-0.31311	-0.035553	
-0.313416	-0.0335693	
-0.316467	-0.0343323	
-0.316162	-0.0357056	
-0.320129	-0.0340271	
-0.325012	-0.0317383	
-0.326538	-0.030365	
-0.326843	-0.0312805	
-0.330811	-0.0358582	
-0.334473	-0.0408936	
-0.335693	-0.0405884	
-0.33844	-0.0343323	
-0.339966	-0.0309753	
-0.340881	-0.0315857	
-0.340881	-0.0363159	
-0.342712	-0.0404358	
-0.343628	-0.0384521	
-0.345154	-0.0341797	
-0.343628	-0.0332642	
-0.343018	-0.0334167	
-0.345154	-0.0297546	
-0.346069	-0.0285339	
-0.34668	-0.0279236	
-0.346375	-0.0271606	
-0.346375	-0.0291443	
-0.346985	-0.0344849	
-0.345764	-0.0401306	
-0.348206	-0.0382996	
-0.34668	-0.0328064	
-0.345459	-0.0271606	
-0.348816	-0.0285339	
-0.350342	-0.0357056	
-0.350037	-0.0382996	
-0.350952	-0.0338745	
-0.349426	-0.0320435	
-0.350342	-0.0375366	
-0.351257	-0.0410461	
-0.354919	-0.0401306	
-0.35553	-0.0387573	
-0.360107	-0.0375366	
-0.361023	-0.0338745	
-0.360413	-0.0306702	
-0.361938	-0.0268555	
-0.365295	-0.0270081	
-0.365601	-0.0289917	
-0.365906	-0.0317383	
-0.365906	-0.0341797	
-0.369263	-0.0358582	
-0.370483	-0.038147	
-0.370483	-0.0382996	
-0.370483	-0.0369263	
-0.374451	-0.0338745	
-0.375061	-0.0326538	
-0.375671	-0.0346375	
-0.375671	-0.0354004	
-0.375671	-0.0334167	
-0.375977	-0.0357056	
-0.375366	-0.037384	
-0.375366	-0.035553	
-0.375366	-0.0309753	
-0.375061	-0.0286865	
-0.375671	-0.0296021	
-0.375366	-0.0311279	
-0.375671	-0.0309753	
-0.375671	-0.0291443	
-0.375671	-0.0288391	
-0.375671	-0.0305176	
-0.375366	-0.032959	
-0.375671	-0.0335693	
-0.377808	-0.0311279	
-0.379944	-0.0268555	
-0.38147	-0.025177	
-0.380249	-0.0289917	
-0.379944	-0.0360107	
-0.381165	-0.0384521	
-0.381165	-0.0360107	
-0.380249	-0.0337219	
-0.379944	-0.0314331	
-0.380554	-0.0338745	
-0.380859	-0.0376892	
-0.380859	-0.0378418	
-0.380859	-0.0337219	
-0.376587	-0.0320435	
-0.374756	-0.0337219	
-0.375671	-0.0343323	
-0.375061	-0.0335693	
-0.375366	-0.0273132	
-0.375977	-0.0242615	
-0.375671	-0.0256348	
-0.375061	-0.0265503	
-0.375061	-0.0291443	
-0.375671	-0.0309753	
-0.375671	-0.0312805	
-0.375671	-0.032959	
-0.376587	-0.0337219	
-0.380249	-0.0340271	
-0.380249	-0.0361633	
-0.380249	-0.0331116	
-0.383606	-0.0265503	
-0.384216	-0.0213623	
-0.385437	-0.0221252	
-0.384521	-0.0267029	
-0.385437	-0.0280762	
-0.386047	-0.0267029	
-0.385742	-0.0312805	
-0.385132	-0.0354004	
-0.385132	-0.0352478	
-0.385742	-0.0332642	
-0.384521	-0.0288391	
-0.384827	-0.0242615	
-0.385437	-0.0263977	
-0.385437	-0.0309753	
-0.385742	-0.0376892	
-0.385742	-0.0430298	
-0.38147	-0.0454712	
-0.380249	-0.0422668	
-0.380859	-0.0401306	
-0.380554	-0.0367737	
-0.380859	-0.0341797	
-0.380859	-0.0334167	
-0.380554	-0.0315857	
-0.380859	-0.0291443	
-0.380859	-0.0292969	
-0.380554	-0.0337219	
-0.376587	-0.0352478	
-0.376892	-0.0311279	
-0.378113	-0.0271606	
-0.379028	-0.0239563	
-0.375977	-0.0169373	
-0.374756	-0.0117493	
-0.375977	-0.00915527	
-0.375671	-0.00976563	
-0.379028	-0.00762939	
-0.380554	-0.00656128	
-0.380859	-0.00915527	
-0.381775	-0.0132751	
-0.385437	-0.0135803	
-0.385742	-0.0088501	
-0.387268	-0.00488281	
-0.39032	-0.00167847	
-0.391235	0.000610352	
-0.395203	0.000610352	
-0.396118	-0.0012207	
-0.39978	-0.0038147	
-0.39978	-0.00610352	
-0.404053	-0.00671387	
-0.406494	-0.00411987	
-0.408936	-0.00320435	
-0.411072	-0.00137329	
-0.414734	0.000610352	
-0.414124	-0.0012207	
-0.417786	-0.0012207	
-0.419006	0.00137329	
-0.419312	0.00488281	
-0.420837	0.00946045	
-0.423889	0.0132751	
-0.4245	0.0158691	
-0.428467	0.0158691	
-0.427246	0.0163269	
-0.429382	0.0202942	
-0.429077	0.0248718	
-0.430908	0.0257874	
-0.430603	0.0318909	
-0.433044	0.0367737	
-0.431824	0.0392151	
-0.434265	0.0396729	
-0.434875	0.0402832	
-0.434265	0.045166	
-0.434265	0.0517273	
-0.434875	0.0569153	
-0.434265	0.0610352	
