Local: ,2025-06-12 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1749679200000.0
Timestamp,Seq No.,ECG data
1749724995325.031,4208,29838
1749724995326.031,4208,25271
1749724995327.031,4208,21137
1749724995328.031,4209,17047
1749724995329.031,4209,13931
1749724995330.031,4209,12354
1749724995331.031,4209,12356
1749724995332.031,4209,14258
1749724995333.031,4209,17946
1749724995334.031,4209,22022
1749724995335.031,4209,25868
1749724995336.031,4209,29068
1749724995337.031,4209,31473
1749724995337.9058,4209,32987
1749724995338.906,4210,32600
1749724995339.906,4210,30357
1749724995340.906,4210,27033
1749724995341.906,4210,23200
1749724995342.906,4210,19283
1749724995343.906,4210,15617
1749724995344.906,4210,12447
1749724995345.906,4210,12356
1749724995346.906,4210,12354
1749724995347.906,4210,13453
1749724995348.906,4210,16944
1749724995349.906,4211,21017
1749724995350.906,4211,24912
1749724995351.906,4211,28314
1749724995352.906,4211,31065
1749724995353.812,4211,33043
1749724995354.813,4211,33063
1749724995355.812,4211,31063
1749724995356.813,4211,27828
1749724995357.812,4211,24003
1749724995358.813,4211,20049
1749724995359.812,4211,16549
1749724995360.813,4212,13897
1749724995361.812,4212,12353
1749724995362.813,4212,12759
1749724995363.812,4212,15783
1749724995364.813,4212,20049
1749724995365.813,4212,24681
1749724995366.812,4212,29277
1749724995367.813,4212,32967
1749724995368.812,4212,35995
1749724995369.719,4212,38205
1749724995370.719,4212,38245
1749724995371.719,4213,35951
1749724995372.719,4213,32296
1749724995373.719,4213,28850
1749724995374.719,4213,25562
1749724995375.719,4213,22915
1749724995376.719,4213,21049
1749724995377.719,4213,20011
1749724995378.719,4213,21271
1749724995379.719,4213,24927
1749724995380.719,4213,29717
1749724995381.719,4213,34700
1749724995382.719,4214,39293
1749724995383.719,4214,43117
1749724995384.719,4214,46069
1749724995385.625,4214,48094
1749724995386.625,4214,47868
1749724995387.625,4214,45349
1749724995388.625,4214,41577
1749724995389.625,4214,37368
1749724995390.625,4214,33567
1749724995391.625,4214,30438
1749724995392.625,4214,28121
1749724995393.625,4215,26676
1749724995394.625,4215,27593
1749724995395.625,4215,30917
1749724995396.625,4215,35369
1749724995397.625,4215,39998
1749724995398.625,4215,44230
1749724995399.625,4215,47725
1749724995400.625,4215,50331
1749724995401.531,4215,51992
1749724995402.531,4215,51349
1749724995403.531,4215,48337
1749724995404.531,4216,44169
1749724995405.531,4216,39724
1749724995406.531,4216,35566
1749724995407.531,4216,32155
1749724995408.531,4216,29442
1749724995409.531,4216,27485
1749724995410.531,4216,28088
1749724995411.531,4216,30992
1749724995412.531,4216,35239
1749724995413.531,4216,39762
1749724995414.531,4216,43945
1749724995415.531,4217,47420
1749724995416.531,4217,50047
1749724995417.438,4217,51736
1749724995418.437,4217,51077
1749724995419.438,4217,48024
1749724995420.437,4217,43778
1749724995421.438,4217,39231
1749724995422.437,4217,34936
1749724995423.438,4217,31227
1749724995424.437,4217,28268
1749724995425.438,4217,26163
1749724995426.437,4218,26444
1749724995427.438,4218,29295
1749724995428.437,4218,33198
1749724995429.4382,4218,37442
1749724995430.437,4218,41305
1749724995431.438,4218,44558
1749724995432.437,4218,47043
1749724995433.312,4218,48647
1749724995434.313,4218,47974
1749724995435.312,4218,44913
1749724995436.313,4218,40669
1749724995437.3118,4219,36131
1749724995438.313,4219,31835
1749724995439.312,4219,28123
1749724995440.313,4219,25194
1749724995441.312,4219,23167
1749724995442.313,4219,23494
1749724995443.312,4219,26266
1749724995444.313,4219,30271
1749724995445.312,4219,34623
1749724995446.312,4219,38700
1749724995447.313,4219,42265
1749724995448.312,4220,44908
1749724995449.25,4220,46680
1749724995450.25,4220,46214
1749724995451.25,4220,43447
1749724995452.25,4220,39576
1749724995453.25,4220,35451
1749724995454.25,4220,31605
1749724995455.25,4220,28289
1749724995456.25,4220,25886
1749724995457.25,4220,24266
1749724995458.25,4220,24993
1749724995459.25,4221,28104
1749724995460.25,4221,32368
1749724995461.25,4221,36876
1749724995462.25,4221,41016
1749724995463.25,4221,44436
1749724995464.25,4221,46974
1749724995465.156,4221,48606
1749724995466.156,4221,47965
1749724995467.156,4221,45060
1749724995468.156,4221,40926
1749724995469.156,4221,36340
1749724995470.156,4222,32104
1749724995471.1558,4222,28569
1749724995472.156,4222,25889
1749724995473.156,4222,24097
1749724995474.156,4222,24671
1749724995475.156,4222,27663
1749724995476.156,4222,31855
1749724995477.156,4222,36318
1749724995478.156,4222,40410
1749724995479.156,4222,43765
1749724995480.156,4222,46272
1749724995481.063,4223,47876
1749724995482.062,4223,47186
1749724995483.063,4223,44114
1749724995484.062,4223,39868
1749724995485.063,4223,35299
1749724995486.063,4223,31093
1749724995487.062,4223,27687
1749724995488.063,4223,25014
1749724995489.062,4223,23192
1749724995490.063,4223,23816
1749724995491.062,4223,27166
1749724995492.063,4224,31338
1749724995493.062,4224,36214
1749724995494.063,4224,40408
1749724995495.062,4224,44042
1749724995496.063,4224,46821
1749724995496.938,4224,48642
1749724995497.937,4224,48139
1749724995498.938,4224,45188
1749724995499.937,4224,40996
1749724995500.938,4224,36486
1749724995501.937,4224,32249
1749724995502.938,4225,28583
1749724995503.937,4225,25692
1749724995504.938,4225,23635
1749724995505.937,4225,23916
1749724995506.938,4225,26720
1749724995507.937,4225,30560
1749724995508.938,4225,34720
1749724995509.937,4225,38491
1749724995510.938,4225,41602
1749724995511.937,4225,43902
1749724995512.812,4225,45287
1749724995513.813,4226,44385
1749724995514.812,4226,41034
1749724995515.8132,4226,36380
1749724995516.812,4226,31458
1749724995517.813,4226,26784
1749724995518.812,4226,22738
1749724995519.813,4226,19497
1749724995520.812,4226,17124
1749724995521.813,4226,17073
1749724995522.812,4226,19439
1749724995523.813,4226,22980
1749724995524.812,4227,26813
1749724995525.812,4227,30357
1749724995526.813,4227,33360
1749724995527.812,4227,35416
1749724995528.75,4227,36592
1749724995529.75,4227,35758
1749724995530.75,4227,32981
1749724995531.75,4227,29102
1749724995532.75,4227,24794
1749724995533.75,4227,20495
1749724995534.75,4227,16477
1749724995535.75,4228,13050
1749724995536.75,4228,12352
1749724995537.75,4228,12354
1749724995538.75,4228,12798
1749724995539.75,4228,15726
1749724995540.75,4228,19020
1749724995541.75,4228,22083
1749724995542.75,4228,24557
1749724995543.75,4228,26289
1749724995544.656,4228,27222
1749724995545.656,4228,26589
1749724995546.656,4229,24579
1749724995547.656,4229,21819
1749724995548.656,4229,18647
1749724995549.656,4229,15513
1749724995550.656,4229,12594
1749724995551.656,4229,12353
1749724995552.656,4229,12355
1749724995553.656,4229,12356
1749724995554.656,4229,12354
1749724995555.656,4229,12354
1749724995556.6558,4229,14803
1749724995557.656,4230,17002
1749724995558.656,4230,18822
1749724995559.656,4230,20105
1749724995560.594,4230,20747
1749724995561.594,4230,20229
1749724995562.594,4230,18703
1749724995563.594,4230,16603
1749724995564.594,4230,14269
1749724995565.594,4230,12354
1749724995566.594,4230,12354
1749724995567.594,4230,12356
1749724995568.594,4231,12354
1749724995569.594,4231,12356
1749724995570.594,4231,12354
1749724995571.594,4231,12353
1749724995572.594,4231,13662
1749724995573.594,4231,15694
1749724995574.594,4231,17268
1749724995575.594,4231,18546
1749724995576.437,4231,19216
1749724995577.437,4231,18837
1749724995578.438,4231,17487
1749724995579.437,4232,15588
1749724995580.438,4232,13447
1749724995581.437,4232,12354
1749724995582.438,4232,12357
1749724995583.437,4232,12353
1749724995584.438,4232,12355
1749724995585.437,4232,12355
1749724995586.438,4232,12355
1749724995587.437,4232,12354
1749724995588.438,4232,14617
1749724995589.437,4232,17101
1749724995590.438,4233,19435
1749724995591.437,4233,21403
1749724995592.344,4233,22885
1749724995593.344,4233,22982
1749724995594.344,4233,21687
1749724995595.344,4233,19541
1749724995596.344,4233,16992
1749724995597.344,4233,14312
1749724995598.344,4233,12356
1749724995599.344,4233,12356
1749724995600.344,4233,12357
1749724995601.344,4234,12355
1749724995602.344,4234,12354
1749724995603.344,4234,15999
1749724995604.344,4234,20063
1749724995605.344,4234,24048
1749724995606.344,4234,27720
1749724995607.344,4234,30643
1749724995608.25,4234,32828
1749724995609.25,4234,33037
1749724995610.25,4234,31162
1749724995611.25,4234,28026
1749724995612.25,4235,24331
1749724995613.25,4235,20980
1749724995614.25,4235,18358
1749724995615.25,4235,16550
1749724995616.25,4235,15597
1749724995617.25,4235,16942
1749724995618.25,4235,20648
1749724995619.25,4235,25498
1749724995620.25,4235,30667
1749724995621.25,4235,35363
1749724995622.25,4235,39351
1749724995623.25,4236,42499
1749724995624.156,4236,44728
1749724995625.156,4236,44711
1749724995626.156,4236,42426
1749724995627.156,4236,38831
1749724995628.156,4236,34773
1749724995629.156,4236,31074
1749724995630.156,4236,28078
1749724995631.156,4236,25934
1749724995632.156,4236,24635
1749724995633.156,4236,25657
1749724995634.156,4237,29049
1749724995635.156,4237,33597
1749724995636.156,4237,38262
1749724995637.156,4237,42491
1749724995638.156,4237,45945
1749724995639.156,4237,48464
1749724995640.031,4237,50040
1749724995641.031,4237,49319
1749724995642.031,4237,46174
1749724995643.0308,4237,41838
1749724995644.031,4237,37257
1749724995645.031,4238,32959
1749724995646.031,4238,29405
1749724995647.031,4238,26543
1749724995648.031,4238,24453
1749724995649.031,4238,24798
1749724995650.031,4238,27663
1749724995651.031,4238,31858
1749724995652.031,4238,36373
1749724995653.031,4238,40587
1749724995654.031,4238,44147
1749724995655.031,4238,46896
1749724995655.969,4239,48764
1749724995656.969,4239,48229
1749724995657.969,4239,45272
1749724995658.969,4239,41106
1749724995659.969,4239,36178
1749724995660.969,4239,32466
1749724995661.969,4239,28878
1749724995662.969,4239,26032
1749724995663.969,4239,23996
1749724995664.969,4239,24282
1749724995665.969,4239,27056
1749724995666.969,4240,30805
1749724995667.969,4240,34843
1749724995668.969,4240,38474
1749724995669.969,4240,41449
1749724995670.969,4240,43620
1749724995671.844,4240,44899
1749724995672.844,4240,43605
1749724995673.844,4240,40527
1749724995674.844,4240,35877
1749724995675.844,4240,30937
1749724995676.844,4240,26292
1749724995677.844,4241,22298
1749724995678.844,4241,19131
1749724995679.844,4241,16855
1749724995680.844,4241,16952
1749724995681.844,4241,19487
1749724995682.844,4241,23271
1749724995683.844,4241,27414
1749724995684.844,4241,31333
1749724995685.844,4241,34759
1749724995686.844,4241,37355
1749724995687.813,4241,39088
1749724995688.812,4242,38665
1749724995689.813,4242,36017
1749724995690.812,4242,32075
1749724995691.813,4242,27885
1749724995692.812,4242,24112
1749724995693.813,4242,21060
1749724995694.812,4242,18837
1749724995695.813,4242,17497
1749724995696.812,4242,18514
1749724995697.813,4242,21930
1749724995698.812,4242,26441
1749724995699.813,4243,31179
1749724995700.812,4243,35539
1749724995701.813,4243,39157
1749724995702.812,4243,41948
1749724995703.687,4243,43618
1749724995704.688,4243,43035
1749724995705.687,4243,40100
1749724995706.688,4243,35829
1749724995707.687,4243,31020
1749724995708.688,4243,26570
1749724995709.687,4243,22785
1749724995710.6882,4244,19857
1749724995711.687,4244,17860
1749724995712.688,4244,18223
1749724995713.687,4244,21020
1749724995714.688,4244,25013
1749724995715.688,4244,29273
1749724995716.687,4244,33210
1749724995717.688,4244,36453
1749724995718.687,4244,38818
1749724995719.563,4244,40250
1749724995720.562,4244,39530
1749724995721.563,4245,36630
1749724995722.562,4245,32468
1749724995723.563,4245,27733
1749724995724.562,4245,23031
1749724995725.563,4245,19214
1749724995726.562,4245,16101
1749724995727.562,4245,13871
1749724995728.563,4245,14075
1749724995729.562,4245,16785
1749724995730.563,4245,20788
1749724995731.562,4245,25177
1749724995732.563,4246,29341
1749724995733.562,4246,32861
1749724995734.5632,4246,35553
1749724995735.469,4246,37293
1749724995736.469,4246,36908
1749724995737.469,4246,34395
1749724995738.469,4246,30528
1749724995739.469,4246,26256
1749724995740.469,4246,21799
1749724995741.469,4246,17628
1749724995742.469,4246,14170
1749724995743.469,4247,12354
1749724995744.469,4247,12355
1749724995745.469,4247,14034
1749724995746.469,4247,17400
1749724995747.469,4247,21246
1749724995748.469,4247,24829
1749724995749.469,4247,27858
1749724995750.469,4247,30201
1749724995751.344,4247,31743
1749724995752.344,4247,31448
1749724995753.344,4247,29339
1749724995754.344,4248,26149
1749724995755.344,4248,22459
1749724995756.344,4248,18696
1749724995757.344,4248,15143
1749724995758.344,4248,12357
1749724995759.344,4248,12355
1749724995760.344,4248,12356
1749724995761.344,4248,12352
1749724995762.344,4248,15435
1749724995763.344,4248,18989
1749724995764.344,4248,22420
1749724995765.344,4249,25484
1749724995766.344,4249,27716
1749724995767.25,4249,29174
1749724995768.25,4249,28899
1749724995769.25,4249,26961
1749724995770.25,4249,24032
1749724995771.25,4249,20685
1749724995772.25,4249,17273
1749724995773.25,4249,14043
1749724995774.25,4249,12356
1749724995775.25,4249,12355
1749724995776.25,4250,12354
1749724995777.25,4250,12355
1749724995778.25,4250,14109
1749724995779.25,4250,17156
1749724995780.25,4250,20145
1749724995781.25,4250,22702
1749724995782.25,4250,24649
1749724995783.156,4250,25898
1749724995784.156,4250,25621
1749724995785.156,4250,23835
1749724995786.156,4250,21335
1749724995787.156,4251,18317
1749724995788.156,4251,15311
1749724995789.156,4251,12502
1749724995790.156,4251,12357
1749724995791.156,4251,12357
1749724995792.156,4251,12356
1749724995793.156,4251,12359
1749724995794.156,4251,15246
1749724995795.156,4251,18886
1749724995796.156,4251,22437
1749724995797.156,4251,25522
1749724995798.156,4252,27953
1749724995799.0,4252,29662
1749724995800.0,4252,29587
1749724995801.0,4252,27738
1749724995802.0,4252,24847
1749724995803.0,4252,21453
1749724995804.0,4252,17956
1749724995805.0,4252,14868
1749724995806.0,4252,12485
1749724995807.0,4252,12355
1749724995808.0,4252,12359
1749724995809.0,4253,15285
1749724995810.0,4253,19745
1749724995811.0,4253,24595
1749724995812.0,4253,29203
1749724995813.0,4253,33193
1749724995814.0,4253,36379
1749724995814.9058,4253,38631
1749724995815.906,4253,38641
1749724995816.906,4253,36292
1749724995817.906,4253,32527
1749724995818.906,4253,28110
1749724995819.906,4254,23934
1749724995820.906,4254,20391
1749724995821.906,4254,17602
1749724995822.906,4254,15638
1749724995823.906,4254,16003
1749724995824.906,4254,18860
1749724995825.906,4254,22693
1749724995826.906,4254,26817
1749724995827.906,4254,30578
1749724995828.906,4254,33746
1749724995829.906,4254,36172
1749724995830.812,4255,37749
1749724995831.813,4255,37252
1749724995832.812,4255,34646
1749724995833.813,4255,30792
1749724995834.812,4255,26398
1749724995835.813,4255,22079
1749724995836.812,4255,18431
1749724995837.813,4255,15625
1749724995838.812,4255,13743
1749724995839.813,4255,14191
1749724995840.812,4255,17050
1749724995841.813,4256,21086
1749724995842.812,4256,25420
1749724995843.813,4256,29469
1749724995844.812,4256,32992
1749724995845.813,4256,35577
1749724995846.719,4256,37244
1749724995847.719,4256,36828
1749724995848.719,4256,34270
1749724995849.719,4256,30498
1749724995850.719,4256,26166
1749724995851.719,4256,21795
1749724995852.719,4257,18032
1749724995853.719,4257,15090
1749724995854.719,4257,13046
1749724995855.719,4257,13329
1749724995856.719,4257,15999
1749724995857.719,4257,19839
1749724995858.719,4257,23972
1749724995859.719,4257,27838
1749724995860.719,4257,31047
1749724995861.719,4257,33443
1749724995862.594,4257,34977
1749724995863.594,4258,34535
1749724995864.594,4258,32142
1749724995865.594,4258,28657
1749724995866.594,4258,24531
1749724995867.594,4258,20364
1749724995868.594,4258,16556
1749724995869.594,4258,13584
1749724995870.594,4258,12357
1749724995871.594,4258,12354
1749724995872.5942,4258,14673
1749724995873.594,4258,18515
1749724995874.594,4259,22706
1749724995875.594,4259,26629
1749724995876.594,4259,29892
1749724995877.594,4259,32399
1749724995878.563,4259,34069
1749724995879.562,4259,33783
1749724995880.563,4259,31534
1749724995881.562,4259,28124
1749724995882.5632,4259,24130
1749724995883.562,4259,20104
1749724995884.563,4259,16669
1749724995885.562,4260,13968
1749724995886.563,4260,12356
1749724995887.563,4260,12539
1749724995888.562,4260,15540
1749724995889.563,4260,19765
1749724995890.562,4260,24349
1749724995891.563,4260,28652
1749724995892.562,4260,32328
1749724995893.563,4260,35421
1749724995894.344,4260,37159
1749724995895.344,4260,36997
1749724995896.344,4261,34625
1749724995897.344,4261,30906
1749724995898.344,4261,26563
1749724995899.344,4261,22445
1749724995900.344,4261,19037
1749724995901.344,4261,16477
1749724995902.344,4261,14810
1749724995903.344,4261,15501
1749724995904.344,4261,18727
1749724995905.344,4261,22993
1749724995906.344,4261,27544
1749724995907.344,4262,31717
1749724995908.344,4262,35272
1749724995909.344,4262,38030
1749724995910.25,4262,39885
1749724995911.25,4262,39542
1749724995912.25,4262,36870
1749724995913.25,4262,32810
1749724995914.25,4262,28143
1749724995915.25,4262,23764
1749724995916.25,4262,20065
1749724995917.25,4262,17161
1749724995918.25,4263,15087
1749724995919.25,4263,15300
1749724995920.25,4263,17839
1749724995921.25,4263,21592
1749724995922.25,4263,25512
1749724995923.25,4263,29069
1749724995924.25,4263,32035
1749724995925.25,4263,33999
1749724995926.125,4263,35013
1749724995927.125,4263,34076
1749724995928.125,4263,31342
1749724995929.125,4264,27646
1749724995930.125,4264,23547
1749724995931.125,4264,19457
1749724995932.125,4264,15643
1749724995933.125,4264,12360
1749724995934.125,4264,12356
1749724995935.125,4264,12354
1749724995936.125,4264,12355
1749724995937.125,4264,13911
1749724995938.125,4264,16866
1749724995939.125,4264,19801
1749724995940.125,4265,22351
1749724995941.125,4265,24330
1749724995942.031,4265,25643
1749724995943.031,4265,25430
1749724995944.031,4265,23751
1749724995945.031,4265,21226
1749724995946.031,4265,18274
1749724995947.031,4265,15307
1749724995948.031,4265,12513
1749724995949.031,4265,12354
1749724995950.031,4265,12354
1749724995951.031,4266,12352
1749724995952.031,4266,12352
1749724995953.031,4266,14887
1749724995954.031,4266,18448
1749724995955.031,4266,21969
1749724995956.031,4266,25100
1749724995957.031,4266,27540
1749724995958.0,4266,29293
1749724995959.0,4266,29281
1749724995960.0,4266,27505
1749724995961.0,4266,24675
1749724995962.0,4267,21337
1749724995963.0,4267,17886
1749724995964.0,4267,14709
1749724995965.0,4267,12359
1749724995966.0,4267,12357
1749724995967.0,4267,12356
1749724995968.0,4267,14485
1749724995969.0,4267,18643
1749724995970.0,4267,23237
1749724995971.0,4267,27640
1749724995972.0,4267,31507
1749724995973.0,4268,34929
1749724995973.813,4268,36871
1749724995974.812,4268,36981
1749724995975.813,4268,34801
1749724995976.8118,4268,31237
1749724995977.813,4268,27117
1749724995978.812,4268,23354
1749724995979.813,4268,20273
1749724995980.812,4268,18043
1749724995981.813,4268,16715
1749724995982.812,4268,17786
1749724995983.813,4269,21381
1749724995984.812,4269,25945
1749724995985.813,4269,30864
1749724995986.812,4269,35425
1749724995987.813,4269,39286
1749724995988.812,4269,42382
1749724995989.656,4269,44536
1749724995990.656,4269,44431
1749724995991.656,4269,41928
1749724995992.656,4269,38223
1749724995993.656,4269,34190
1749724995994.656,4270,30339
1749724995995.656,4270,27066
1749724995996.656,4270,24568
1749724995997.656,4270,22872
1749724995998.656,4270,23463
1749724995999.656,4270,26423
1749724996000.656,4270,30537
1749724996001.656,4270,34919
1749724996002.656,4270,39020
1749724996003.656,4270,42340
1749724996004.656,4270,44706
1749724996005.563,4271,46123
1749724996006.562,4271,45232
1749724996007.5632,4271,41984
1749724996008.562,4271,37604
1749724996009.563,4271,32939
1749724996010.562,4271,28563
1749724996011.563,4271,24864
1749724996012.563,4271,21994
1749724996013.562,4271,20035
1749724996014.563,4271,20377
1749724996015.562,4271,23108
1749724996016.563,4272,27010
1749724996017.562,4272,31210
1749724996018.563,4272,35032
1749724996019.562,4272,38135
1749724996020.563,4272,40381
1749724996021.437,4272,41708
1749724996022.438,4272,40839
1749724996023.438,4272,37776
1749724996024.437,4272,33468
1749724996025.438,4272,28437
1749724996026.437,4272,23529
1749724996027.438,4273,19291
1749724996028.437,4273,15963
1749724996029.438,4273,13587
1749724996030.437,4273,13573
1749724996031.4382,4273,15999
1749724996032.437,4273,19703
1749724996033.438,4273,23712
1749724996034.437,4273,27414
1749724996035.438,4273,30481
1749724996036.437,4273,32762
1749724996037.312,4273,34173
1749724996038.313,4274,33658
1749724996039.3118,4274,31242
1749724996040.313,4274,27350
1749724996041.312,4274,23745
1749724996042.313,4274,19723
1749724996043.312,4274,15951
1749724996044.313,4274,12738
1749724996045.312,4274,12354
1749724996046.313,4274,12354
1749724996047.312,4274,13260
1749724996048.313,4274,16743
1749724996049.312,4275,20715
1749724996050.313,4275,24855
1749724996051.312,4275,27804
1749724996052.313,4275,30382
1749724996053.219,4275,32163
1749724996054.219,4275,32042
1749724996055.219,4275,30021
1749724996056.219,4275,26815
1749724996057.219,4275,23113
1749724996058.219,4275,19314
1749724996059.219,4275,15723
1749724996060.219,4276,12828
1749724996061.219,4276,12358
1749724996062.219,4276,12354
1749724996063.219,4276,14352
1749724996064.219,4276,18075
1749724996065.219,4276,22208
1749724996066.219,4276,26065
1749724996067.219,4276,29361
1749724996068.219,4276,31947
1749724996069.094,4276,33747
1749724996070.094,4276,33565
1749724996071.094,4277,31384
1749724996072.094,4277,28030
1749724996073.094,4277,24136
1749724996074.094,4277,20229
1749724996075.094,4277,16973
1749724996076.094,4277,14571
1749724996077.094,4277,13081
1749724996078.094,4277,13993
1749724996079.094,4277,17345
1749724996080.094,4277,21894
1749724996081.094,4277,26745
1749724996082.094,4278,31305
1749724996083.094,4278,35302
1749724996084.094,4278,38300
1749724996085.031,4278,40365
1749724996086.031,4278,40157
1749724996087.031,4278,37527
1749724996088.031,4278,33559
1749724996089.031,4278,29237
1749724996090.031,4278,25199
1749724996091.031,4278,21771
1749724996092.031,4278,19098
1749724996093.031,4279,17274
1749724996094.031,4279,17800
1749724996095.031,4279,20762
1749724996096.031,4279,24890
1749724996097.031,4279,29305
1749724996098.031,4279,33416
1749724996099.031,4279,36886
1749724996100.031,4279,39569
1749724996100.906,4279,41355
1749724996101.906,4279,40929
1749724996102.906,4279,38232
1749724996103.906,4280,34295
1749724996104.906,4280,29920
1749724996105.906,4280,25844
1749724996106.906,4280,22689
1749724996107.906,4280,20241
1749724996108.906,4280,18821
1749724996109.906,4280,19741
1749724996110.906,4280,23101
1749724996111.906,4280,27686
1749724996112.906,4280,32563
1749724996113.906,4280,37151
1749724996114.906,4281,41081
1749724996115.906,4281,44158
1749724996116.812,4281,46315
1749724996117.813,4281,46239
1749724996118.812,4281,43813
1749724996119.813,4281,40227
1749724996120.812,4281,36377
1749724996121.813,4281,32805
1749724996122.812,4281,29980
1749724996123.813,4281,27844
1749724996124.8118,4281,26502
1749724996125.813,4282,27609
1749724996126.812,4282,31186
1749724996127.813,4282,35990
1749724996128.812,4282,41080
1749724996129.813,4282,45851
1749724996130.812,4282,49880
1749724996131.813,4282,53022
1749724996132.719,4282,55243
1749724996133.719,4282,55228
1749724996134.719,4282,52821
1749724996135.719,4282,49203
1749724996136.719,4283,45201
1749724996137.719,4283,41383
1749724996138.719,4283,38136
1749724996139.719,4283,35604
1749724996140.719,4283,33863
1749724996141.719,4283,34434
1749724996142.719,4283,37516
1749724996143.719,4283,41573
1749724996144.719,4283,45985
1749724996145.719,4283,49995
1749724996146.719,4283,53342
1749724996147.719,4284,55920
1749724996148.625,4284,57606
1749724996149.625,4284,57110
1749724996150.625,4284,54304
1749724996151.625,4284,50329
1749724996152.625,4284,46123
1749724996153.625,4284,42109
1749724996154.625,4284,38765
1749724996155.625,4284,36243
1749724996156.625,4284,34563
1749724996157.625,4284,35249
1749724996158.625,4285,38389
1749724996159.625,4285,42747
1749724996160.625,4285,47385
1749724996161.625,4285,51654
1749724996162.625,4285,55365
1749724996163.625,4285,58078
1749724996164.531,4285,59464
1749724996165.531,4285,59239
1749724996166.531,4285,56764
1749724996167.531,4285,52878
1749724996168.531,4285,48750
1749724996169.531,4286,44902
1749724996170.531,4286,41651
1749724996171.531,4286,39123
1749724996172.531,4286,37392
1749724996173.531,4286,37921
1749724996174.531,4286,40835
1749724996175.531,4286,44896
1749724996176.531,4286,49140
1749724996177.531,4286,53004
1749724996178.531,4286,56183
1749724996179.531,4286,58504
1749724996180.406,4287,59524
1749724996181.406,4287,59124
1749724996182.406,4287,56368
1749724996183.406,4287,52166
1749724996184.406,4287,47581
1749724996185.406,4287,43429
1749724996186.406,4287,39983
1749724996187.406,4287,37373
1749724996188.406,4287,35644
1749724996189.406,4287,36332
1749724996190.406,4287,39533
1749724996191.406,4288,43890
1749724996192.406,4288,48537
1749724996193.406,4288,52869
1749724996194.406,4288,56551
1749724996195.406,4288,59200
1749724996196.312,4288,59846
1749724996197.313,4288,59817
1749724996198.312,4288,58636
1749724996199.313,4288,55029
1749724996200.312,4288,51079
1749724996201.313,4288,47411
1749724996202.312,4289,44460
1749724996203.3132,4289,42155
1749724996204.312,4289,40550
1749724996205.313,4289,41417
1749724996206.312,4289,44107
1749724996207.313,4289,48295
1749724996208.312,4289,53023
1749724996209.313,4289,57534
1749724996210.312,4289,59839
1749724996211.313,4289,59971
1749724996212.219,4289,59982
1749724996213.219,4290,59971
1749724996214.219,4290,59976
1749724996215.219,4290,59666
1749724996216.219,4290,57070
1749724996217.219,4290,53789
1749724996218.219,4290,50981
1749724996219.219,4290,48821
1749724996220.219,4290,47401
1749724996221.219,4290,47892
1749724996222.219,4290,50238
1749724996223.219,4290,53617
1749724996224.219,4291,57578
1749724996225.219,4291,59853
1749724996226.219,4291,59974
1749724996227.219,4291,59978
1749724996228.094,4291,59972
1749724996229.094,4291,59972
1749724996230.094,4291,59984
1749724996231.094,4291,59923
1749724996232.094,4291,59245
1749724996233.094,4291,56393
1749724996234.094,4291,53600
1749724996235.094,4292,51328
1749724996236.094,4292,49766
1749724996237.094,4292,50035
1749724996238.094,4292,52099
1749724996239.094,4292,55225
1749724996240.094,4292,58754
1749724996241.094,4292,59938
1749724996242.094,4292,59969
1749724996243.094,4292,59965
1749724996244.0,4292,59977
1749724996245.0,4292,59972
1749724996246.0,4293,59969
1749724996247.0,4293,59946
1749724996248.0,4293,59404
1749724996249.0,4293,56704
1749724996250.0,4293,53931
1749724996251.0,4293,51704
1749724996252.0,4293,50156
1749724996253.0,4293,50396
1749724996254.0,4293,52413
1749724996255.0,4293,55489
1749724996256.0,4293,58901
1749724996257.0,4294,59936
1749724996258.0,4294,59960
1749724996259.0,4294,59971
1749724996259.875,4294,59974
1749724996260.875,4294,59963
1749724996261.875,4294,59967
1749724996262.875,4294,59924
1749724996263.875,4294,59068
1749724996264.875,4294,55816
1749724996265.875,4294,52834
1749724996266.875,4294,50408
1749724996267.875,4295,48706
1749724996268.875,4295,48908
1749724996269.875,4295,50993
1749724996270.875,4295,54423
1749724996271.875,4295,57957
1749724996272.875,4295,59887
1749724996273.875,4295,59976
1749724996274.875,4295,59982
1749724996275.781,4295,59982
1749724996276.781,4295,59976
1749724996277.781,4295,59979
1749724996278.781,4296,59849
1749724996279.781,4296,57981
1749724996280.781,4296,54522
1749724996281.781,4296,51590
1749724996282.781,4296,49150
1749724996283.781,4296,47308
1749724996284.781,4296,47464
1749724996285.781,4296,49611
1749724996286.781,4296,52972
1749724996287.781,4296,56920
1749724996288.781,4296,59759
1749724996289.781,4297,59976
1749724996290.781,4297,59971
1749724996291.688,4297,59976
1749724996292.687,4297,59969
1749724996293.688,4297,59972
1749724996294.687,4297,59817
1749724996295.688,4297,57791
1749724996296.6868,4297,54320
1749724996297.688,4297,51269
1749724996298.687,4297,48866
1749724996299.688,4297,47167
1749724996300.687,4298,47424
1749724996301.688,4298,49648
1749724996302.687,4298,53024
1749724996303.688,4298,57013
1749724996304.688,4298,59751
1749724996305.687,4298,59969
1749724996306.688,4298,59965
1749724996307.562,4298,59971
1749724996308.563,4298,59979
1749724996309.562,4298,59975
1749724996310.563,4298,59784
