Local: ,2025-05-22 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1747864800000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1747907678944.0,195202,1747907678925.0,-77,-24,-122
1747907678963.75,195259,1747907678944.906,-80,-21,-125
1747907678983.625,195307,1747907678964.719,-89,-24,-125
1747907679003.5,195340,1747907678984.5632,-85,-26,-127
1747907679023.375,195304,1747907679004.437,-89,-2,-122
1747907679043.219,195228,1747907679024.281,-76,-25,-122
1747907679063.094,195138,1747907679044.156,-77,-27,-121
1747907679082.938,195027,1747907679063.938,-82,-33,-129
1747907679102.781,194914,1747907679083.906,-80,-25,-124
1747907679122.625,194833,1747907679103.687,-82,-24,-122
1747907679142.5,194750,1747907679123.594,-85,-20,-128
1747907679162.375,194655,1747907679143.438,-78,-24,-124
1747907679182.281,194615,1747907679163.281,-87,-25,-121
1747907679202.063,194580,1747907679183.219,-90,-16,-122
1747907679221.937,194548,1747907679203.0,-72,-24,-122
1747907679241.781,194534,1747907679222.844,-85,-21,-117
1747907679261.656,194531,1747907679242.719,-76,-23,-125
1747907679281.5,194526,1747907679262.563,-88,-21,-121
1747907679301.375,194519,1747907679282.437,-90,-24,-121
1747907679321.219,194511,1747907679302.25,-80,-21,-112
1747907679341.094,194521,1747907679322.156,-80,-23,-122
1747907679360.906,194501,1747907679342.031,-80,-29,-126
1747907679380.781,194513,1747907679361.875,-90,-23,-122
1747907679400.656,194522,1747907679381.719,-76,-26,-122
1747907679420.531,194530,1747907679401.531,-80,-10,-129
1747907679440.375,194517,1747907679421.438,-79,-25,-122
1747907679460.219,194556,1747907679441.344,-78,-24,-121
1747907679480.094,194556,1747907679461.156,-79,-25,-116
1747907679500.0,194588,1747907679481.0,-87,-25,-125
1747907679519.813,194609,1747907679500.875,-80,-18,-125
1747907679539.688,194649,1747907679520.75,-77,-25,-125
1747907679559.562,194697,1747907679540.594,-77,-26,-121
1747907679579.406,194758,1747907679560.469,-80,-25,-121
1747907679599.25,194782,1747907679580.344,-93,-25,-114
1747907679619.188,194824,1747907679600.188,-81,-26,-125
1747907679639.0,194880,1747907679620.094,-81,-25,-125
1747907679658.844,194929,1747907679639.937,-89,-25,-118
1747907679678.719,194986,1747907679659.781,-74,-27,-124
1747907679698.563,195031,1747907679679.656,-91,-25,-121
1747907679718.437,195118,1747907679699.437,-77,-21,-125
1747907679738.281,195171,1747907679719.344,-85,-21,-121
1747907679758.156,195224,1747907679739.219,-93,-16,-127
1747907679778.031,195227,1747907679759.063,-84,-21,-123
1747907679797.875,195223,1747907679778.906,-84,-25,-125
1747907679817.719,195182,1747907679798.812,-74,-32,-129
1747907679837.594,195145,1747907679818.688,-80,-18,-118
1747907679857.438,195098,1747907679838.531,-82,-24,-118
1747907679877.313,195029,1747907679858.375,-76,-26,-128
1747907679897.156,194975,1747907679878.25,-88,-20,-122
1747907679917.0,194949,1747907679898.094,-77,-23,-122
1747907679936.875,194918,1747907679917.969,-89,-23,-121
1747907679956.75,194926,1747907679937.781,-80,-23,-121
1747907679976.562,194923,1747907679957.625,-85,-25,-122
1747907679996.437,194959,1747907679977.5,-80,-18,-127
1747907680016.313,194963,1747907679997.375,-90,-20,-118
1747907680036.25,194977,1747907680017.219,-73,-25,-125
1747907680056.031,195002,1747907680037.0942,-90,-25,-120
1747907680075.875,195019,1747907680057.0,-81,-20,-123
1747907680095.75,195039,1747907680076.813,-85,-17,-117
1747907680115.594,195053,1747907680096.656,-77,-26,-121
1747907680135.438,195071,1747907680116.531,-80,-20,-118
1747907680155.312,195092,1747907680136.375,-84,-23,-114
1747907680175.187,195115,1747907680156.25,-77,-23,-117
1747907680195.0632,195156,1747907680176.094,-80,-25,-121
1747907680214.875,195198,1747907680195.969,-90,-25,-114
1747907680234.75,195241,1747907680215.844,-80,-21,-125
1747907680254.594,195305,1747907680235.656,-82,-24,-122
1747907680274.5,195353,1747907680255.531,-85,-23,-126
1747907680294.313,195393,1747907680275.4058,-80,-22,-125
1747907680314.188,195440,1747907680295.281,-89,-25,-116
1747907680334.062,195507,1747907680315.125,-97,-20,-125
1747907680354.063,195591,1747907680334.969,-81,-24,-121
1747907680373.75,195631,1747907680354.969,-85,-25,-121
1747907680393.594,195730,1747907680374.687,-87,-29,-128
1747907680413.469,195809,1747907680394.531,-80,-18,-121
