recording_3_ecgppg_biopac_movement.acq
Graph Created on: 2025-05-22 11:33:37.664
Recording on: 2025-05-22 12:03:22.265
1 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, Y, RSPEC-R
mV
milliSec	CH1	CH13	
	218923 samples	218923 samples	
24167	-0.227051	-0.0497437	
24168	-0.230103	-0.0654602	
24169	-0.231018	-0.0897217	
24170	-0.23468	-0.112	
24171	-0.235901	-0.130005	
24172	-0.238953	-0.151367	
24173	-0.24353	-0.171204	
24174	-0.244751	-0.184326	
24175	-0.245361	-0.18631	
24176	-0.249329	-0.184021	
24177	-0.253906	-0.183563	
24178	-0.254517	-0.182343	
24179	-0.258484	-0.17746	
24180	-0.26001	-0.174255	
24181	-0.261841	-0.175171	
24182	-0.264282	-0.168915	
24183	-0.265808	-0.150604	
24184	-0.26886	-0.132294	
24185	-0.269775	-0.11795	
24186	-0.273132	-0.115051	
24187	-0.274048	-0.115051	
24188	-0.274963	-0.117188	
24189	-0.274048	-0.121002	
24190	-0.27771	-0.119934	
24191	-0.278625	-0.112762	
24192	-0.278931	-0.104065	
24193	-0.280762	-0.0978088	
24194	-0.283813	-0.0906372	
24195	-0.284424	-0.0846863	
24196	-0.286255	-0.0856018	
24197	-0.287781	-0.0875854	
24198	-0.291443	-0.0801086	
24199	-0.294189	-0.0576782	
24200	-0.293884	-0.0379944	
24201	-0.297852	-0.0233459	
24202	-0.298767	-0.00717163	
24203	-0.302734	0.012207	
24204	-0.30365	0.0352478	
24205	-0.307922	0.058136	
24206	-0.308228	0.0727844	
24207	-0.312195	0.0769043	
24208	-0.315247	0.078125	
24209	-0.317383	0.0723267	
24210	-0.321655	0.071106	
24211	-0.324402	0.0724792	
24212	-0.324707	0.0790405	
24213	-0.328369	0.0788879	
24214	-0.332642	0.0708008	
24215	-0.334167	0.0561523	
24216	-0.337219	0.0354004	
24217	-0.33905	0.00747681	
24218	-0.342407	-0.0254822	
24219	-0.345459	-0.0627136	
24220	-0.348816	-0.113068	
24221	-0.352173	-0.162659	
24222	-0.352478	-0.195007	
24223	-0.353699	-0.20874	
24224	-0.35675	-0.210571	
24225	-0.359802	-0.212097	
24226	-0.361328	-0.207672	
24227	-0.361633	-0.188751	
24228	-0.366211	-0.169067	
24229	-0.367126	-0.145721	
24230	-0.370483	-0.12085	
24231	-0.371704	-0.105438	
24232	-0.375366	-0.0897217	
24233	-0.376892	-0.065918	
24234	-0.380554	-0.0378418	
24235	-0.384521	-0.0222778	
24236	-0.385742	-0.0178528	
24237	-0.386047	-0.00320435	
24238	-0.390625	0.0239563	
24239	-0.388794	0.0500488	
24240	-0.391541	0.0692749	
24241	-0.395508	0.08255	
24242	-0.396423	0.0912476	
24243	-0.396423	0.0889587	
24244	-0.396423	0.091095	
24245	-0.399475	0.101318	
24246	-0.401306	0.112457	
24247	-0.401306	0.110931	
24248	-0.406189	0.102539	
24249	-0.405884	0.0946045	
24250	-0.406799	0.104675	
24251	-0.411377	0.137024	
24252	-0.411682	0.177765	
24253	-0.414429	0.210571	
24254	-0.415955	0.229034	
24255	-0.41748	0.234375	
24256	-0.421143	0.2388	
24257	-0.420837	0.24704	
24258	-0.424805	0.247955	
24259	-0.425415	0.240631	
24260	-0.426331	0.22995	
24261	-0.429077	0.229034	
24262	-0.430298	0.219879	
24263	-0.431824	0.188293	
24264	-0.435791	0.148163	
24265	-0.437927	0.102844	
24266	-0.437012	0.0595093	
24267	-0.440369	0.0357056	
24268	-0.444031	0.0280762	
24269	-0.446167	0.0286865	
24270	-0.448914	0.0382996	
24271	-0.450745	0.0627136	
24272	-0.454712	0.101471	
24273	-0.455322	0.145721	
24274	-0.459595	0.16861	
24275	-0.46051	0.163727	
24276	-0.463867	0.154266	
24277	-0.464478	0.151825	
24278	-0.466003	0.157623	
24279	-0.46936	0.163116	
24280	-0.469971	0.168915	
24281	-0.472107	0.180969	
24282	-0.473633	0.194702	
24283	-0.474243	0.198669	
24284	-0.475769	0.191498	
24285	-0.480042	0.177765	
24286	-0.479126	0.164032	
24287	-0.480957	0.15564	
24288	-0.484314	0.143585	
24289	-0.485229	0.121307	
24290	-0.48584	0.0944519	
24291	-0.489807	0.0733948	
24292	-0.490417	0.0601196	
24293	-0.491333	0.0601196	
24294	-0.494385	0.0643921	
24295	-0.494385	0.0624084	
24296	-0.498657	0.0611877	
24297	-0.500488	0.0646973	
24298	-0.503845	0.0572205	
24299	-0.50354	0.0444031	
24300	-0.505981	0.037384	
24301	-0.509033	0.0428772	
24302	-0.509338	0.0579834	
24303	-0.51239	0.0611877	
24304	-0.513916	0.0521851	
24305	-0.517578	0.0424194	
24306	-0.519104	0.0582886	
24307	-0.523071	0.0930786	
24308	-0.523682	0.124359	
24309	-0.527344	0.151825	
24310	-0.528259	0.193787	
24311	-0.533142	0.253143	
24312	-0.533142	0.311279	
24313	-0.537109	0.360413	
24314	-0.539246	0.399628	
24315	-0.542603	0.437775	
24316	-0.545044	0.476685	
24317	-0.548096	0.495911	
24318	-0.552063	0.484467	
24319	-0.552673	0.475006	
24320	-0.557556	0.488586	
24321	-0.559082	0.511017	
24322	-0.562744	0.509491	
24323	-0.56427	0.487366	
24324	-0.569458	0.467072	
24325	-0.57251	0.454254	
24326	-0.572815	0.448151	
24327	-0.577087	0.469818	
24328	-0.581055	0.500641	
24329	-0.584106	0.503845	
24330	-0.587463	0.480804	
24331	-0.588684	0.451202	
24332	-0.592041	0.428772	
24333	-0.596313	0.417633	
24334	-0.597229	0.416565	
24335	-0.600891	0.394897	
24336	-0.602417	0.34729	
24337	-0.602112	0.273895	
24338	-0.605774	0.182648	
24339	-0.6073	0.0912476	
24340	-0.610962	0.00869751	
24341	-0.611877	-0.0508118	
24342	-0.611572	-0.0843811	
24343	-0.612488	-0.0862122	
24344	-0.615234	-0.0398254	
24345	-0.61676	0.0334167	
24346	-0.616455	0.098114	
24347	-0.616455	0.140686	
24348	-0.620728	0.170898	
24349	-0.621338	0.207367	
24350	-0.621338	0.239105	
24351	-0.621643	0.256195	
24352	-0.625305	0.25238	
24353	-0.625305	0.223236	
24354	-0.62561	0.179291	
24355	-0.626526	0.142517	
24356	-0.625305	0.103607	
24357	-0.623474	0.0498962	
24358	-0.625	-0.0038147	
24359	-0.622253	-0.038147	
24360	-0.621338	-0.0509644	
24361	-0.621643	-0.0575256	
24362	-0.621338	-0.0791931	
24363	-0.619812	-0.119324	
24364	-0.617065	-0.154877	
24365	-0.615845	-0.185699	
24366	-0.612488	-0.206757	
24367	-0.610352	-0.218353	
24368	-0.606384	-0.210724	
24369	-0.603027	-0.163879	
24370	-0.597839	-0.0735474	
24371	-0.595398	0.0268555	
24372	-0.592957	0.101624	
24373	-0.588379	0.142212	
24374	-0.583496	0.161591	
24375	-0.578308	0.168457	
24376	-0.57373	0.167694	
24377	-0.569458	0.159607	
24378	-0.564575	0.12619	
24379	-0.557556	0.0582886	
24380	-0.551758	-0.0366211	
24381	-0.544434	-0.145874	
24382	-0.540161	-0.254364	
24383	-0.532532	-0.338287	
24384	-0.524902	-0.379333	
24385	-0.520325	-0.38681	
24386	-0.510864	-0.394592	
24387	-0.50354	-0.428925	
24388	-0.4953	-0.440521	
24389	-0.488892	-0.410461	
24390	-0.483093	-0.371246	
24391	-0.475159	-0.360107	
24392	-0.469055	-0.360565	
24393	-0.4599	-0.365143	
24394	-0.450134	-0.372925	
24395	-0.444031	-0.384064	
24396	-0.434875	-0.394287	
24397	-0.426941	-0.401459	
24398	-0.420532	-0.39917	
24399	-0.411072	-0.400848	
24400	-0.401611	-0.405273	
24401	-0.391235	-0.402832	
24402	-0.385437	-0.397949	
24403	-0.376587	-0.376892	
24404	-0.367126	-0.339355	
24405	-0.357361	-0.298462	
24406	-0.3479	-0.270844	
24407	-0.33783	-0.237274	
24408	-0.329285	-0.189667	
24409	-0.320435	-0.160675	
24410	-0.310974	-0.15625	
24411	-0.301819	-0.148926	
24412	-0.292969	-0.137329	
24413	-0.283508	-0.122375	
24414	-0.273743	-0.103607	
24415	-0.267944	-0.075531	
24416	-0.259705	-0.0393677	
24417	-0.249329	-0.00564575	
24418	-0.241699	0.0112915	
24419	-0.23468	-0.000305176	
24420	-0.226746	-0.0408936	
24421	-0.217896	-0.0952148	
24422	-0.211792	-0.156708	
24423	-0.205078	-0.218353	
24424	-0.196838	-0.26474	
24425	-0.19043	-0.294952	
24426	-0.182495	-0.308533	
24427	-0.177307	-0.314636	
24428	-0.171204	-0.320282	
24429	-0.162964	-0.31723	
24430	-0.156555	-0.314636	
24431	-0.151062	-0.304108	
24432	-0.146179	-0.298615	
24433	-0.138855	-0.303802	
24434	-0.135498	-0.315399	
24435	-0.128479	-0.321045	
24436	-0.122681	-0.311127	
24437	-0.119019	-0.308228	
24438	-0.112915	-0.308533	
24439	-0.108032	-0.294495	
24440	-0.102539	-0.25177	
24441	-0.0967407	-0.183868	
24442	-0.0921631	-0.10788	
24443	-0.0878906	-0.0328064	
24444	-0.0845337	0.0140381	
24445	-0.0787354	0.0204468	
24446	-0.0735474	-0.0135803	
24447	-0.0686646	-0.0469971	
24448	-0.0637817	-0.0666809	
24449	-0.0628662	-0.0738525	
24450	-0.0576782	-0.06073	
24451	-0.0543213	-0.0242615	
24452	-0.0485229	0.0259399	
24453	-0.0439453	0.0630188	
24454	-0.0402832	0.102997	
24455	-0.0396729	0.153809	
24456	-0.0354004	0.193024	
24457	-0.0302124	0.200348	
24458	-0.0283813	0.164337	
24459	-0.0253296	0.0990295	
24460	-0.0210571	0.0263977	
24461	-0.0152588	-0.0245667	
24462	-0.0137329	-0.0422668	
24463	-0.010376	-0.0439453	
24464	-0.00549316	-0.0471497	
24465	-0.000915527	-0.0650024	
24466	0	-0.085907	
24467	0.000915527	-0.0924683	
24468	0.00488281	-0.098877	
24469	0.00823975	-0.109711	
24470	0.0088501	-0.107269	
24471	0.0106812	-0.0894165	
24472	0.0137329	-0.0630188	
24473	0.0149536	-0.0473022	
24474	0.0140381	-0.0521851	
24475	0.0180054	-0.0744629	
24476	0.0195313	-0.0952148	
24477	0.0204468	-0.114594	
24478	0.0238037	-0.132599	
24479	0.0247192	-0.137177	
24480	0.0247192	-0.137177	
24481	0.0244141	-0.135956	
24482	0.027771	-0.131531	
24483	0.0296021	-0.123291	
24484	0.0296021	-0.114441	
24485	0.0286865	-0.115662	
24486	0.0292969	-0.128326	
24487	0.0283813	-0.137787	
24488	0.0296021	-0.130615	
24489	0.0296021	-0.114594	
24490	0.0286865	-0.105286	
24491	0.0292969	-0.0932312	
24492	0.0289917	-0.0660706	
24493	0.0274658	-0.0344849	
24494	0.0271606	0.00610352	
24495	0.0256348	0.0517273	
24496	0.0247192	0.0991821	
24497	0.0219727	0.154724	
24498	0.0231934	0.205078	
24499	0.0201416	0.251923	
24500	0.0195313	0.299072	
24501	0.015564	0.33493	
24502	0.0140381	0.364532	
24503	0.0143433	0.39917	
24504	0.0131226	0.443115	
24505	0.0088501	0.480804	
24506	0.00976563	0.491638	
24507	0.0088501	0.489044	
24508	0.00488281	0.470886	
24509	0.00457764	0.435944	
24510	0.00488281	0.391998	
24511	0.00457764	0.307922	
24512	0.00518799	0.185394	
24513	0.00488281	0.0553894	
24514	0.00396729	-0.085144	
24515	0.00488281	-0.232086	
24516	0.00457764	-0.364685	
24517	0.00854492	-0.468445	
24518	0.00976563	-0.544891	
24519	0.00976563	-0.584106	
24520	0.0137329	-0.582428	
24521	0.0140381	-0.551605	
24522	0.0192261	-0.493164	
24523	0.0186157	-0.41687	
24524	0.0234985	-0.327148	
24525	0.0280762	-0.237732	
24526	0.0292969	-0.169067	
24527	0.032959	-0.11795	
24528	0.0354004	-0.0762939	
24529	0.0396729	-0.0453186	
24530	0.043335	-0.0279236	
24531	0.045166	-0.0202942	
24532	0.0485229	-0.0335693	
24533	0.0518799	-0.06073	
24534	0.0579834	-0.0695801	
24535	0.0601196	-0.0453186	
24536	0.0631714	-0.0143433	
24537	0.0671387	-0.00274658	
24538	0.0698853	0.00762939	
24539	0.0735474	0.0440979	
24540	0.0765991	0.098114	
24541	0.0811768	0.138397	
24542	0.0842285	0.159607	
24543	0.0866699	0.16449	
24544	0.0909424	0.156555	
24545	0.0939941	0.145874	
24546	0.0967407	0.144501	
24547	0.0985718	0.136108	
24548	0.103455	0.1091	
24549	0.104065	0.0450134	
24550	0.106812	-0.0410461	
24551	0.108032	-0.12558	
24552	0.112305	-0.192566	
24553	0.112305	-0.224457	
24554	0.112305	-0.241699	
24555	0.111694	-0.238647	
24556	0.111389	-0.21698	
24557	0.112305	-0.197754	
24558	0.112	-0.196838	
24559	0.111694	-0.209198	
24560	0.110474	-0.215759	
24561	0.109253	-0.185547	
24562	0.106812	-0.123138	
24563	0.106812	-0.0741577	
24564	0.107422	-0.0611877	
24565	0.103455	-0.0765991	
24566	0.101013	-0.0994873	
24567	0.0973511	-0.113068	
24568	0.0961304	-0.104675	
24569	0.0909424	-0.085907	
24570	0.0875854	-0.0747681	
24571	0.0860596	-0.0718689	
24572	0.0820923	-0.0531006	
24573	0.0799561	-0.0201416	
24574	0.0747681	0.000762939	
24575	0.0717163	0.00411987	
24576	0.067749	-0.00579834	
24577	0.0622559	-0.0267029	
24578	0.0576782	-0.0421143	
24579	0.0524902	-0.0323486	
24580	0.0473022	-0.00198364	
24581	0.0427246	0.040741	
24582	0.038147	0.103912	
24583	0.032959	0.172729	
24584	0.0256348	0.219116	
24585	0.0231934	0.230103	
24586	0.0180054	0.209198	
24587	0.0134277	0.149078	
24588	0.00793457	0.0415039	
24589	0.0012207	-0.0941467	
24590	-0.00335693	-0.221558	
24591	-0.00854492	-0.327911	
24592	-0.0131226	-0.405884	
24593	-0.0186157	-0.443726	
24594	-0.0228882	-0.43808	
24595	-0.0299072	-0.4039	
24596	-0.0350952	-0.356903	
24597	-0.0387573	-0.32608	
24598	-0.0427246	-0.332947	
24599	-0.0482178	-0.367279	
24600	-0.0527954	-0.415802	
24601	-0.0579834	-0.482941	
24602	-0.062561	-0.552521	
24603	-0.0646973	-0.588226	
24604	-0.0689697	-0.580292	
24605	-0.0735474	-0.563354	
24606	-0.0762939	-0.5336	
24607	-0.0820923	-0.486145	
24608	-0.0869751	-0.435028	
24609	-0.0894165	-0.381012	
24610	-0.0924683	-0.318451	
24611	-0.0970459	-0.253754	
24612	-0.101929	-0.187836	
24613	-0.104065	-0.11795	
24614	-0.108948	-0.0604248	
24615	-0.11261	-0.0350952	
24616	-0.115662	-0.0349426	
24617	-0.119629	-0.0447083	
24618	-0.12207	-0.0453186	
24619	-0.126648	-0.0444031	
24620	-0.128784	-0.0485229	
24621	-0.131836	-0.0506592	
24622	-0.136108	-0.057373	
24623	-0.138855	-0.0610352	
24624	-0.142212	-0.0628662	
24625	-0.143433	-0.0747681	
24626	-0.148621	-0.0942993	
24627	-0.151062	-0.110321	
24628	-0.15564	-0.106049	
24629	-0.15564	-0.0952148	
24630	-0.159912	-0.088501	
24631	-0.161133	-0.0895691	
24632	-0.16571	-0.0991821	
24633	-0.167542	-0.112305	
24634	-0.168457	-0.119324	
24635	-0.170898	-0.115051	
24636	-0.172729	-0.108185	
24637	-0.175781	-0.10376	
24638	-0.179443	-0.0973511	
24639	-0.180664	-0.085907	
24640	-0.18219	-0.0761414	
24641	-0.1828	-0.071106	
24642	-0.185242	-0.0721741	
24643	-0.187073	-0.0733948	
24644	-0.190125	-0.0680542	
24645	-0.191956	-0.0598145	
24646	-0.195618	-0.0491333	
24647	-0.198975	-0.0427246	
24648	-0.201416	-0.0416565	
24649	-0.202332	-0.0378418	
24650	-0.202637	-0.0346375	
24651	-0.204468	-0.0308228	
24652	-0.209351	-0.0239563	
24653	-0.210876	-0.0158691	
24654	-0.211792	-0.00671387	
24655	-0.216675	-0.0050354	
24656	-0.220032	-0.00839233	
24657	-0.220337	-0.00762939	
24658	-0.223389	-0.00350952	
24659	-0.224609	0.00274658	
24660	-0.228271	0.0109863	
24661	-0.231018	0.0157166	
24662	-0.235901	0.0157166	
24663	-0.238953	0.00808716	
24664	-0.243835	-0.00366211	
24665	-0.245667	-0.0161743	
24666	-0.249939	-0.0253296	
24667	-0.253296	-0.025177	
24668	-0.258179	-0.010376	
24669	-0.260925	0.0169373	
24670	-0.265808	0.045166	
24671	-0.269165	0.0447083	
24672	-0.273438	0.00747681	
24673	-0.275574	-0.0328064	
24674	-0.282288	-0.0465393	
24675	-0.287781	-0.0302124	
24676	-0.290222	-0.00808716	
24677	-0.294495	0.00671387	
24678	-0.299377	0.0105286	
24679	-0.303345	-0.00106812	
24680	-0.309143	-0.0170898	
24681	-0.31311	-0.0326538	
24682	-0.317078	-0.0439453	
24683	-0.319519	-0.0448608	
24684	-0.324097	-0.0363159	
24685	-0.326843	-0.0283813	
24686	-0.331726	-0.0305176	
24687	-0.333557	-0.0352478	
24688	-0.33844	-0.0375366	
24689	-0.343323	-0.0312805	
24690	-0.34668	-0.014801	
24691	-0.350342	-0.000305176	
24692	-0.356445	0.00106812	
24693	-0.358887	-0.00183105	
24694	-0.361938	-0.00595093	
24695	-0.365601	-0.0144958	
24696	-0.370789	-0.020752	
24697	-0.375671	-0.0202942	
24698	-0.377808	-0.0230408	
24699	-0.38269	-0.0245667	
24700	-0.387878	-0.0259399	
24701	-0.391235	-0.035553	
24702	-0.392761	-0.0442505	
24703	-0.397644	-0.0488281	
24704	-0.402527	-0.0532532	
24705	-0.406189	-0.0500488	
24706	-0.409851	-0.0431824	
24707	-0.412903	-0.0379944	
24708	-0.415649	-0.0387573	
24709	-0.417175	-0.0405884	
24710	-0.421448	-0.0485229	
24711	-0.422058	-0.0567627	
24712	-0.426636	-0.06073	
24713	-0.430603	-0.0576782	
24714	-0.432129	-0.055542	
24715	-0.436401	-0.065155	
24716	-0.436096	-0.0836182	
24717	-0.436707	-0.0917053	
24718	-0.440369	-0.087738	
24719	-0.440674	-0.0767517	
24720	-0.444946	-0.0575256	
24721	-0.445862	-0.0424194	
24722	-0.445251	-0.0354004	
24723	-0.446472	-0.0288391	
24724	-0.450745	-0.0143433	
24725	-0.450745	-0.00686646	
24726	-0.452271	-0.0335693	
24727	-0.453796	-0.0788879	
24728	-0.455322	-0.107422	
24729	-0.456238	-0.104065	
24730	-0.46051	-0.0775146	
24731	-0.462952	-0.0369263	
24732	-0.464478	-0.000762939	
24733	-0.465393	0.0224304	
24734	-0.46875	0.0294495	
24735	-0.470276	0.0183105	
24736	-0.471191	0.00518799	
24737	-0.472107	-0.00183105	
24738	-0.474548	-0.00671387	
24739	-0.475769	-0.00732422	
24740	-0.479736	0.00137329	
24741	-0.479126	0.0135803	
24742	-0.481262	0.017395	
24743	-0.483704	0.00564575	
24744	-0.484314	-0.0157166	
24745	-0.487976	-0.0297546	
24746	-0.488586	-0.0224304	
24747	-0.490417	-0.00488281	
24748	-0.494385	0.00930786	
24749	-0.4953	0.0146484	
24750	-0.498962	0.0132751	
24751	-0.499878	0.00656128	
24752	-0.503845	0.00701904	
24753	-0.505066	0.0125122	
24754	-0.509033	0.0271606	
24755	-0.510864	0.040741	
24756	-0.515442	0.0482178	
24757	-0.519104	0.0456238	
24758	-0.52124	0.030365	
24759	-0.522156	0.00778198	
24760	-0.527344	-0.0115967	
24761	-0.529785	-0.0442505	
24762	-0.533142	-0.0773621	
24763	-0.534363	-0.0949097	
24764	-0.539856	-0.107422	
24765	-0.543213	-0.12085	
24766	-0.543518	-0.132141	
24767	-0.546875	-0.137024	
24768	-0.551453	-0.127411	
24769	-0.552979	-0.0906372	
24770	-0.55603	-0.0309753	
24771	-0.559082	0.0352478	
24772	-0.559998	0.101013	
24773	-0.563354	0.166779	
24774	-0.567017	0.225983	
24775	-0.571594	0.266113	
24776	-0.571899	0.286713	
24777	-0.576782	0.299225	
24778	-0.578613	0.29953	
24779	-0.581665	0.289154	
24780	-0.586243	0.281982	
24781	-0.591431	0.28717	
24782	-0.593262	0.28656	
24783	-0.597229	0.281677	
24784	-0.600281	0.278625	
24785	-0.606079	0.285492	
24786	-0.60791	0.290833	
24787	-0.611572	0.280914	
24788	-0.611877	0.254669	
24789	-0.61554	0.229034	
24790	-0.620117	0.210266	
24791	-0.621948	0.19455	
24792	-0.623169	0.188751	
24793	-0.626221	0.188293	
24794	-0.626526	0.188141	
24795	-0.625916	0.18692	
24796	-0.628052	0.18219	
24797	-0.626831	0.178833	
24798	-0.62561	0.176849	
24799	-0.625916	0.16861	
24800	-0.625	0.152283	
24801	-0.621948	0.12146	
24802	-0.621948	0.0808716	
24803	-0.621643	0.0398254	
24804	-0.621643	0.00167847	
24805	-0.622559	-0.0248718	
24806	-0.621033	-0.0387573	
24807	-0.621338	-0.050354	
24808	-0.621948	-0.0650024	
24809	-0.625305	-0.0746155	
24810	-0.626831	-0.072937	
24811	-0.629883	-0.0759888	
24812	-0.632324	-0.0952148	
24813	-0.635681	-0.126495	
24814	-0.639648	-0.155029	
24815	-0.64209	-0.176239	
24816	-0.646057	-0.185394	
24817	-0.646057	-0.187378	
24818	-0.649414	-0.19516	
24819	-0.652161	-0.210876	
24820	-0.655518	-0.235596	
24821	-0.655518	-0.269928	
24822	-0.660095	-0.294647	
24823	-0.6604	-0.295868	
24824	-0.660095	-0.281219	
24825	-0.662231	-0.263672	
24826	-0.665283	-0.247345	
24827	-0.666199	-0.224152	
24828	-0.665588	-0.200806	
24829	-0.666809	-0.1828	
24830	-0.670471	-0.170441	
24831	-0.670776	-0.164948	
24832	-0.674438	-0.162048	
24833	-0.675659	-0.162811	
24834	-0.679321	-0.166168	
24835	-0.684204	-0.168915	
24836	-0.690613	-0.174103	
24837	-0.696106	-0.183411	
24838	-0.704041	-0.188446	
24839	-0.71106	-0.191803	
24840	-0.71991	-0.2005	
24841	-0.729675	-0.203247	
24842	-0.739136	-0.185242	
24843	-0.746155	-0.152893	
24844	-0.756531	-0.121918	
24845	-0.768738	-0.103607	
24846	-0.778503	-0.100555	
24847	-0.787964	-0.106964	
24848	-0.79895	-0.122681	
24849	-0.812683	-0.139923	
24850	-0.819702	-0.16037	
24851	-0.831604	-0.188599	
24852	-0.84198	-0.218811	
24853	-0.851746	-0.235291	
24854	-0.857544	-0.230713	
24855	-0.866089	-0.220337	
24856	-0.876465	-0.213928	
24857	-0.882568	-0.215302	
24858	-0.889587	-0.218048	
24859	-0.89447	-0.218506	
24860	-0.900574	-0.213013	
24861	-0.906677	-0.203552	
24862	-0.911865	-0.195007	
24863	-0.915527	-0.187988	
24864	-0.918884	-0.17868	
24865	-0.922241	-0.176544	
24866	-0.924683	-0.182648	
24867	-0.924988	-0.189667	
24868	-0.927124	-0.196991	
24869	-0.929565	-0.205536	
24870	-0.930176	-0.218964	
24871	-0.930481	-0.22522	
24872	-0.932007	-0.227356	
24873	-0.933838	-0.222626	
24874	-0.933838	-0.20813	
24875	-0.934448	-0.192413	
24876	-0.934753	-0.183411	
24877	-0.933533	-0.182343	
24878	-0.934448	-0.178528	
24879	-0.934448	-0.160675	
24880	-0.934753	-0.128784	
24881	-0.934448	-0.0958252	
24882	-0.935059	-0.0737	
24883	-0.934753	-0.0645447	
24884	-0.935364	-0.0650024	
24885	-0.933838	-0.0643921	
24886	-0.929565	-0.0570679	
24887	-0.932617	-0.0428772	
24888	-0.930176	-0.0247192	
24889	-0.930786	-0.0120544	
24890	-0.930176	-0.00366211	
24891	-0.927734	0.00106812	
24892	-0.92865	-0.00396729	
24893	-0.925598	-0.0274658	
24894	-0.924988	-0.0584412	
24895	-0.921021	-0.0834656	
24896	-0.920715	-0.0871277	
24897	-0.916138	-0.0796509	
24898	-0.915833	-0.0738525	
24899	-0.914001	-0.0732422	
24900	-0.910339	-0.0749207	
24901	-0.911255	-0.0794983	
24902	-0.908813	-0.0805664	
24903	-0.906067	-0.0773621	
24904	-0.904236	-0.071106	
24905	-0.903625	-0.068512	
24906	-0.900574	-0.0706482	
24907	-0.897522	-0.0717163	
24908	-0.895996	-0.0648499	
24909	-0.892029	-0.0582886	
24910	-0.891724	-0.0578308	
24911	-0.886841	-0.0621033	
24912	-0.88623	-0.06073	
24913	-0.882263	-0.043335	
24914	-0.87738	-0.0119019	
24915	-0.87616	0.0164795	
24916	-0.872803	0.0215149	
24917	-0.871582	0.0146484	
24918	-0.867615	0.0108337	
24919	-0.866089	0.0114441	
24920	-0.862732	0.0161743	
24921	-0.857544	0.0193787	
24922	-0.857239	0.018158	
24923	-0.852966	0.0201416	
24924	-0.851746	0.0317383	
24925	-0.847473	0.0479126	
24926	-0.845642	0.0717163	
24927	-0.841064	0.0927734	
24928	-0.839233	0.109253	
24929	-0.837097	0.114441	
24930	-0.835876	0.105896	
24931	-0.831909	0.0952148	
24932	-0.827637	0.0799561	
24933	-0.826111	0.0537109	
24934	-0.822754	0.0244141	
24935	-0.818481	-0.00610352	
24936	-0.81543	-0.042572	
24937	-0.812073	-0.068512	
24938	-0.808411	-0.0715637	
24939	-0.805969	-0.0622559	
24940	-0.802612	-0.0463867	
24941	-0.79834	-0.0268555	
24942	-0.796204	-0.00564575	
24943	-0.793152	0.0221252	
24944	-0.788879	0.0495911	
24945	-0.784302	0.0686646	
24946	-0.779114	0.0810242	
24947	-0.774536	0.083313	
24948	-0.771179	0.0650024	
24949	-0.767822	0.0262451	
24950	-0.764771	-0.0178528	
24951	-0.758362	-0.06073	
24952	-0.754089	-0.101166	
24953	-0.753174	-0.125275	
24954	-0.747681	-0.133057	
24955	-0.743713	-0.124359	
24956	-0.740356	-0.0999451	
24957	-0.735474	-0.0723267	
24958	-0.734558	-0.0473022	
24959	-0.730286	-0.0318909	
24960	-0.729675	-0.0296021	
24961	-0.726013	-0.0291443	
24962	-0.722961	-0.0234985	
24963	-0.719604	-0.0169373	
24964	-0.718994	-0.0038147	
24965	-0.718384	0.01297	
24966	-0.715332	0.0164795	
24967	-0.711365	0.00396729	
24968	-0.709839	-0.00778198	
24969	-0.709839	0.000915527	
24970	-0.706177	0.0233459	
24971	-0.704956	0.045929	
24972	-0.704651	0.0604248	
24973	-0.701294	0.0669861	
24974	-0.700073	0.068512	
24975	-0.699463	0.0643921	
24976	-0.700073	0.0482178	
24977	-0.700073	0.0227356	
24978	-0.695801	-0.0163269	
24979	-0.694885	-0.0688171	
24980	-0.695801	-0.137787	
24981	-0.69519	-0.218964	
24982	-0.691528	-0.290375	
24983	-0.690308	-0.341187	
24984	-0.690613	-0.370331	
24985	-0.690613	-0.374298	
24986	-0.688782	-0.3479	
24987	-0.68512	-0.292206	
24988	-0.687561	-0.2388	
24989	-0.68512	-0.205231	
24990	-0.685425	-0.180206	
24991	-0.682678	-0.16098	
24992	-0.681458	-0.148163	
24993	-0.682678	-0.135498	
24994	-0.681458	-0.110168	
24995	-0.679626	-0.0823975	
24996	-0.679321	-0.0697327	
24997	-0.675659	-0.0752258	
24998	-0.675354	-0.0871277	
24999	-0.671692	-0.122528	
25000	-0.670776	-0.183716	
25001	-0.667114	-0.245209	
25002	-0.664063	-0.285034	
25003	-0.65979	-0.308533	
25004	-0.658264	-0.314178	
25005	-0.654297	-0.296326	
25006	-0.65155	-0.258636	
25007	-0.650024	-0.218658	
25008	-0.645447	-0.171356	
25009	-0.641479	-0.119019	
25010	-0.635986	-0.0523376	
25011	-0.630493	0.0273132	
25012	-0.625	0.100861	
25013	-0.620422	0.141754	
25014	-0.615234	0.163727	
25015	-0.611267	0.176392	
25016	-0.606079	0.171661	
25017	-0.601196	0.161591	
25018	-0.596008	0.167694	
25019	-0.588989	0.173798	
25020	-0.583496	0.162811	
25021	-0.576782	0.133057	
25022	-0.568542	0.103302	
25023	-0.566406	0.0770569	
25024	-0.558777	0.052948	
25025	-0.551758	0.0169373	
25026	-0.547485	-0.0219727	
25027	-0.538025	-0.0491333	
25028	-0.533142	-0.0523376	
