Local: ,2025-05-22 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1747864800000.0
Timestamp,Seq No.,ECG data
1747907674799.469,44,59991
1747907674800.344,44,59988
1747907674801.344,44,59978
1747907674802.344,44,60000
1747907674803.344,44,59980
1747907674804.344,44,59979
1747907674805.344,44,59979
1747907674806.344,44,59976
1747907674807.344,44,59978
1747907674808.344,44,59986
1747907674809.344,44,59972
1747907674810.344,45,59977
1747907674811.344,45,59996
1747907674812.344,45,59979
1747907674813.344,45,59984
1747907674814.344,45,59982
1747907674815.344,45,59977
1747907674816.25,45,59988
1747907674817.25,45,59983
1747907674818.25,45,59977
1747907674819.25,45,59981
1747907674820.25,45,59986
1747907674821.25,46,59988
1747907674822.25,46,59979
1747907674823.25,46,59984
1747907674824.25,46,59981
1747907674825.25,46,59991
1747907674826.25,46,59983
1747907674827.25,46,59980
1747907674828.25,46,59973
1747907674829.25,46,59974
1747907674830.25,46,59976
1747907674831.25,46,59982
1747907674832.187,47,59981
1747907674833.188,47,59974
1747907674834.187,47,59987
1747907674835.188,47,59990
1747907674836.1868,47,59988
1747907674837.188,47,59982
1747907674838.187,47,59996
1747907674839.188,47,59989
1747907674840.187,47,59998
1747907674841.188,47,59992
1747907674842.187,47,59979
1747907674843.188,48,59984
1747907674844.187,48,59989
1747907674845.188,48,59990
1747907674846.187,48,59980
1747907674847.188,48,59974
1747907674848.063,48,59991
1747907674849.062,48,59974
1747907674850.063,48,59991
1747907674851.062,48,59996
1747907674852.063,48,59982
1747907674853.062,48,59992
1747907674854.063,49,59992
1747907674855.062,49,59984
1747907674856.063,49,59989
1747907674857.062,49,59983
1747907674858.063,49,59985
1747907674859.062,49,59988
1747907674860.063,49,59977
1747907674861.063,49,59989
1747907674862.062,49,59990
1747907674863.063,49,59992
1747907674863.906,49,59987
1747907674864.906,50,59988
1747907674865.906,50,59984
1747907674866.906,50,59982
1747907674867.906,50,59968
1747907674868.906,50,59985
1747907674869.906,50,59991
1747907674870.906,50,59978
1747907674871.906,50,59978
1747907674872.906,50,59996
1747907674873.906,50,59989
1747907674874.906,50,59981
1747907674875.906,51,59990
1747907674876.906,51,59984
1747907674877.906,51,59990
1747907674878.906,51,59976
1747907674879.781,51,59984
1747907674880.781,51,59986
1747907674881.781,51,59994
1747907674882.781,51,59982
1747907674883.781,51,59995
1747907674884.7808,51,59990
1747907674885.781,51,59989
1747907674886.781,52,59989
1747907674887.781,52,59986
1747907674888.781,52,59973
1747907674889.781,52,59976
1747907674890.781,52,60001
1747907674891.781,52,60001
1747907674892.781,52,59981
1747907674893.781,52,59986
1747907674894.781,52,59975
1747907674895.688,52,59993
1747907674896.687,52,59983
1747907674897.688,53,59991
1747907674898.6868,53,59993
1747907674899.688,53,59988
1747907674900.687,53,59984
1747907674901.688,53,59988
1747907674902.687,53,59983
1747907674903.688,53,59988
1747907674904.687,53,59982
1747907674905.688,53,59981
1747907674906.687,53,59995
1747907674907.688,53,59986
1747907674908.687,54,59984
1747907674909.688,54,59988
1747907674910.687,54,59981
1747907674911.562,54,59977
1747907674912.563,54,59988
1747907674913.562,54,60003
1747907674914.563,54,59992
1747907674915.562,54,59988
1747907674916.563,54,59994
1747907674917.562,54,59990
1747907674918.563,54,59996
1747907674919.562,55,59974
1747907674920.563,55,59995
1747907674921.562,55,59981
1747907674922.563,55,59977
1747907674923.563,55,59994
1747907674924.562,55,59995
1747907674925.563,55,59989
1747907674926.562,55,59990
1747907674927.469,55,59987
1747907674928.469,55,59993
1747907674929.469,55,59990
1747907674930.469,56,59988
1747907674931.469,56,60000
1747907674932.469,56,59979
1747907674933.469,56,59997
1747907674934.469,56,59986
1747907674935.469,56,59987
1747907674936.469,56,60002
1747907674937.469,56,59991
1747907674938.469,56,59985
1747907674939.469,56,59995
1747907674940.469,56,59982
1747907674941.469,57,59989
1747907674942.469,57,59980
1747907674943.312,57,59990
1747907674944.313,57,59995
1747907674945.312,57,59978
1747907674946.312,57,59986
1747907674947.313,57,59975
1747907674948.312,57,59982
1747907674949.313,57,59979
1747907674950.312,57,59978
1747907674951.313,57,59979
1747907674952.312,58,59995
1747907674953.3132,58,59979
1747907674954.312,58,59977
1747907674955.313,58,59988
1747907674956.312,58,59983
1747907674957.313,58,59980
1747907674958.312,58,59986
1747907674959.187,58,59980
1747907674960.188,58,59987
1747907674961.1868,58,59991
1747907674962.188,58,59991
1747907674963.187,59,59982
1747907674964.188,59,59981
1747907674965.187,59,59990
1747907674966.188,59,59995
1747907674967.187,59,59987
1747907674968.188,59,59978
1747907674969.187,59,59984
1747907674970.188,59,59982
1747907674971.187,59,59985
1747907674972.188,59,59974
1747907674973.187,59,59978
1747907674974.188,60,59989
1747907674975.094,60,59982
1747907674976.094,60,59985
1747907674977.094,60,59983
1747907674978.094,60,59986
1747907674979.094,60,59982
1747907674980.094,60,59972
1747907674981.094,60,59985
1747907674982.094,60,59980
1747907674983.094,60,59991
1747907674984.094,60,59988
1747907674985.094,61,59987
1747907674986.094,61,59985
1747907674987.094,61,59981
1747907674988.094,61,59977
1747907674989.094,61,59989
1747907674990.094,61,59984
1747907674991.0,61,59990
1747907674992.0,61,59984
1747907674993.0,61,59977
1747907674994.0,61,59980
1747907674995.0,61,59981
1747907674996.0,62,59984
1747907674997.0,62,59984
1747907674998.0,62,59984
1747907674999.0,62,59989
1747907675000.0,62,59992
1747907675001.0,62,59992
1747907675002.0,62,59983
1747907675003.0,62,59992
1747907675004.0,62,59985
1747907675005.0,62,59995
1747907675006.0,62,59982
1747907675006.875,63,59988
1747907675007.875,63,59992
