Local: ,2025-05-08 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1746655200000.0
Timestamp,Seq No.,ECG data
1746694285059.094,65,48509
1746694285060.0942,65,48483
1746694285061.094,65,48460
1746694285062.094,65,48437
1746694285063.094,65,48413
1746694285064.0,65,48391
1746694285065.0,66,48364
1746694285066.0,66,48336
1746694285067.0,66,48313
1746694285068.0,66,48291
1746694285069.0,66,48282
1746694285070.0,66,48256
1746694285071.0,66,48232
1746694285072.0,66,48201
1746694285073.0,66,48165
1746694285074.0,66,48119
1746694285075.0,66,48084
1746694285076.0,67,48041
1746694285077.0,67,48007
1746694285078.0,67,47985
1746694285079.0,67,47973
1746694285079.906,67,47949
1746694285080.906,67,47922
1746694285081.906,67,47884
1746694285082.906,67,47849
1746694285083.906,67,47815
1746694285084.906,67,47793
1746694285085.906,67,47770
1746694285086.906,68,47755
1746694285087.9058,68,47742
1746694285088.906,68,47726
1746694285089.906,68,47711
1746694285090.906,68,47690
1746694285091.906,68,47672
1746694285092.906,68,47648
1746694285093.906,68,47632
1746694285094.906,68,47614
1746694285095.781,68,47588
1746694285096.781,68,47559
1746694285097.781,69,47534
1746694285098.781,69,47510
1746694285099.781,69,47483
1746694285100.781,69,47460
1746694285101.781,69,47430
1746694285102.781,69,47399
1746694285103.781,69,47365
1746694285104.781,69,47342
1746694285105.781,69,47330
1746694285106.781,69,47326
1746694285107.781,69,47319
1746694285108.781,70,47319
1746694285109.781,70,47312
1746694285110.781,70,47301
1746694285111.688,70,47287
1746694285112.687,70,47263
1746694285113.688,70,47241
1746694285114.687,70,47215
1746694285115.688,70,47181
1746694285116.687,70,47161
1746694285117.688,70,47119
1746694285118.687,70,47088
1746694285119.688,71,47057
1746694285120.687,71,47036
1746694285121.688,71,47017
1746694285122.687,71,47003
1746694285123.688,71,46986
1746694285124.687,71,46969
1746694285125.688,71,46946
1746694285126.688,71,46924
1746694285127.594,71,46906
1746694285128.594,71,46893
1746694285129.594,71,46898
1746694285130.594,72,46892
1746694285131.594,72,46888
1746694285132.594,72,46879
1746694285133.594,72,46868
1746694285134.594,72,46851
1746694285135.594,72,46832
1746694285136.594,72,46815
1746694285137.594,72,46793
1746694285138.594,72,46774
1746694285139.594,72,46747
1746694285140.594,72,46719
1746694285141.594,73,46707
1746694285142.594,73,46692
1746694285143.469,73,46687
1746694285144.469,73,46677
1746694285145.469,73,46674
1746694285146.4692,73,46663
1746694285147.469,73,46648
1746694285148.469,73,46635
1746694285149.469,73,46607
1746694285150.469,73,46577
1746694285151.469,73,46546
1746694285152.469,74,46514
1746694285153.469,74,46477
1746694285154.469,74,46438
1746694285155.469,74,46388
1746694285156.469,74,46344
1746694285157.469,74,46316
1746694285158.469,74,46290
1746694285159.375,74,46275
1746694285160.375,74,46258
1746694285161.375,74,46238
1746694285162.375,74,46206
1746694285163.375,75,46179
1746694285164.375,75,46146
1746694285165.375,75,46112
1746694285166.375,75,46073
1746694285167.375,75,46036
1746694285168.375,75,46015
1746694285169.375,75,45981
1746694285170.375,75,45955
1746694285171.375,75,45920
1746694285172.375,75,45881
1746694285173.375,75,45843
1746694285174.375,76,45800
1746694285175.219,76,45761
1746694285176.219,76,45724
1746694285177.219,76,45689
1746694285178.219,76,45656
1746694285179.219,76,45616
1746694285180.219,76,45584
1746694285181.219,76,45546
1746694285182.219,76,45510
1746694285183.219,76,45465
1746694285184.219,76,45422
1746694285185.219,77,45380
1746694285186.219,77,45340
1746694285187.219,77,45301
1746694285188.219,77,45261
1746694285189.219,77,45242
1746694285190.219,77,45228
1746694285191.125,77,45217
1746694285192.125,77,45197
1746694285193.125,77,45187
1746694285194.125,77,45184
1746694285195.125,77,45185
1746694285196.125,78,45180
1746694285197.125,78,45166
1746694285198.125,78,45148
1746694285199.125,78,45120
1746694285200.125,78,45090
1746694285201.125,78,45050
1746694285202.125,78,45011
1746694285203.125,78,44966
1746694285204.125,78,44927
1746694285205.125,78,44900
1746694285206.125,78,44878
1746694285207.0,79,44856
1746694285208.0,79,44851
1746694285209.0,79,44845
1746694285210.0,79,44841
1746694285211.0,79,44833
1746694285212.0,79,44828
1746694285213.0,79,44813
1746694285214.0,79,44791
1746694285215.0,79,44759
1746694285216.0,79,44717
1746694285217.0,79,44681
1746694285218.0,80,44639
1746694285219.0,80,44609
1746694285220.0,80,44574
1746694285221.0,80,44545
1746694285222.0,80,44518
1746694285222.906,80,44494
1746694285223.906,80,44477
1746694285224.906,80,44465
1746694285225.906,80,44461
1746694285226.906,80,44453
1746694285227.906,80,44430
1746694285228.906,81,44412
1746694285229.906,81,44385
1746694285230.906,81,44359
1746694285231.906,81,44341
1746694285232.906,81,44321
1746694285233.906,81,44305
1746694285234.906,81,44287
1746694285235.906,81,44266
1746694285236.906,81,44247
1746694285237.906,81,44229
1746694285238.812,81,44204
1746694285239.813,82,44184
1746694285240.813,82,44163
1746694285241.812,82,44154
1746694285242.813,82,44134
1746694285243.812,82,44125
1746694285244.813,82,44104
1746694285245.812,82,44085
1746694285246.813,82,44071
1746694285247.812,82,44059
1746694285248.813,82,44045
1746694285249.8118,82,44015
1746694285250.813,83,43986
1746694285251.812,83,43953
1746694285252.813,83,43925
1746694285253.812,83,43900
1746694285254.687,83,43869
1746694285255.688,83,43841
1746694285256.687,83,43813
1746694285257.688,83,43793
1746694285258.687,83,43786
1746694285259.688,83,43785
1746694285260.687,83,43796
1746694285261.688,84,43813
1746694285262.687,84,43832
1746694285263.688,84,43843
1746694285264.687,84,43844
1746694285265.688,84,43832
1746694285266.687,84,43809
1746694285267.688,84,43786
1746694285268.687,84,43765
1746694285269.687,84,43749
1746694285270.563,84,43729
1746694285271.562,84,43715
1746694285272.563,85,43701
1746694285273.562,85,43680
1746694285274.563,85,43670
1746694285275.562,85,43656
1746694285276.563,85,43642
1746694285277.562,85,43637
1746694285278.563,85,43638
1746694285279.562,85,43643
1746694285280.562,85,43666
1746694285281.563,85,43693
1746694285282.562,85,43721
1746694285283.563,86,43768
1746694285284.562,86,43820
1746694285285.563,86,43879
1746694285286.5,86,43937
1746694285287.5,86,44002
1746694285288.5,86,44083
1746694285289.5,86,44173
1746694285290.5,86,44264
1746694285291.5,86,44365
1746694285292.5,86,44453
1746694285293.5,86,44555
1746694285294.5,87,44659
1746694285295.5,87,44757
1746694285296.5,87,44852
1746694285297.5,87,44944
1746694285298.5,87,45045
1746694285299.5,87,45147
1746694285300.5,87,45244
1746694285301.5,87,45334
1746694285302.375,87,45406
1746694285303.375,87,45457
1746694285304.375,87,45483
1746694285305.375,88,45466
1746694285306.375,88,45405
1746694285307.375,88,45325
1746694285308.375,88,45218
1746694285309.375,88,45091
1746694285310.375,88,44953
1746694285311.375,88,44806
1746694285312.375,88,44657
1746694285313.375,88,44513
1746694285314.375,88,44375
1746694285315.375,88,44241
1746694285316.375,89,44126
1746694285317.375,89,44011
1746694285318.312,89,43900
1746694285319.313,89,43783
1746694285320.312,89,43661
1746694285321.312,89,43529
1746694285322.313,89,43398
1746694285323.312,89,43274
1746694285324.313,89,43135
1746694285325.312,89,42997
1746694285326.313,89,42867
1746694285327.312,90,42752
1746694285328.3132,90,42659
1746694285329.312,90,42592
1746694285330.313,90,42547
1746694285331.312,90,42535
1746694285332.313,90,42548
1746694285333.312,90,42595
1746694285334.156,90,42632
1746694285335.156,90,42677
1746694285336.156,90,42702
1746694285337.156,90,42728
1746694285338.156,91,42741
1746694285339.156,91,42743
1746694285340.156,91,42735
1746694285341.156,91,42716
1746694285342.156,91,42689
1746694285343.156,91,42653
1746694285344.156,91,42616
1746694285345.156,91,42580
1746694285346.1558,91,42531
1746694285347.156,91,42474
1746694285348.156,91,42420
1746694285349.156,92,42372
1746694285350.063,92,42327
1746694285351.062,92,42293
1746694285352.063,92,42277
1746694285353.062,92,42266
1746694285354.063,92,42261
1746694285355.062,92,42251
1746694285356.063,92,42228
1746694285357.062,92,42200
1746694285358.063,92,42166
1746694285359.062,92,42133
1746694285360.063,93,42101
1746694285361.063,93,42079
1746694285362.062,93,42040
1746694285363.063,93,42019
1746694285364.062,93,41991
1746694285365.063,93,41966
1746694285365.969,93,41939
1746694285366.969,93,41911
1746694285367.969,93,41882
1746694285368.969,93,41846
1746694285369.969,93,41820
1746694285370.969,94,41790
1746694285371.969,94,41771
1746694285372.969,94,41764
1746694285373.969,94,41757
1746694285374.969,94,41762
1746694285375.969,94,41769
1746694285376.969,94,41775
1746694285377.969,94,41771
1746694285378.969,94,41755
1746694285379.969,94,41736
1746694285380.969,94,41713
1746694285381.875,95,41691
1746694285382.875,95,41662
1746694285383.875,95,41630
1746694285384.875,95,41606
1746694285385.875,95,41574
1746694285386.875,95,41562
1746694285387.875,95,41553
1746694285388.875,95,41540
1746694285389.875,95,41534
