Local: ,2025-05-22 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1747864800000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1747908305614.0,205710,1747908305595.062,56,67,-189
1747908305633.875,205861,1747908305614.938,56,66,-189
1747908305653.719,206045,1747908305634.813,44,68,-177
1747908305673.563,206224,1747908305654.656,28,68,-178
1747908305693.469,206385,1747908305674.5,31,72,-186
1747908305713.312,206605,1747908305694.375,39,72,-173
1747908305733.156,206893,1747908305714.344,44,71,-140
1747908305753.031,207193,1747908305734.125,35,65,-133
1747908305772.906,207449,1747908305753.937,39,57,-121
1747908305792.781,207613,1747908305773.813,22,72,-128
1747908305812.6882,207705,1747908305793.688,-29,67,-145
1747908305832.469,207772,1747908305813.625,-64,68,-153
1747908305852.344,207794,1747908305833.375,-66,70,-129
1747908305872.219,207860,1747908305853.25,-68,76,-93
1747908305892.063,207907,1747908305873.125,-88,71,-81
1747908305911.938,208013,1747908305893.0,-132,60,-71
1747908305931.781,208147,1747908305912.812,-148,63,-64
1747908305951.656,208280,1747908305932.687,-162,75,-76
1747908305971.5,208386,1747908305952.563,-188,76,-96
1747908305991.375,208422,1747908305972.438,-199,71,-113
1747908306011.219,208377,1747908305992.281,-185,72,-121
1747908306031.094,208282,1747908306012.156,-184,81,-97
1747908306051.031,208153,1747908306031.969,-167,81,-89
1747908306070.813,208009,1747908306051.938,-148,81,-109
1747908306090.656,207840,1747908306071.687,-143,91,-121
1747908306110.531,207711,1747908306091.562,-125,89,-128
1747908306130.375,207621,1747908306111.438,-129,87,-128
1747908306150.219,207593,1747908306131.313,-117,79,-125
1747908306170.156,207598,1747908306151.156,-116,65,-128
1747908306189.969,207637,1747908306171.0,-112,47,-136
1747908306209.812,207670,1747908306190.875,-104,56,-127
1747908306229.688,207671,1747908306210.75,-88,57,-128
1747908306249.563,207543,1747908306230.594,-72,56,-137
1747908306269.437,207317,1747908306250.5,-49,60,-128
1747908306289.281,207027,1747908306270.375,-34,63,-121
1747908306309.156,206642,1747908306290.219,-24,63,-128
1747908306329.031,206245,1747908306310.063,-11,60,-141
1747908306348.875,205886,1747908306329.937,9,58,-153
1747908306368.75,205549,1747908306349.812,15,65,-151
1747908306388.594,205179,1747908306369.688,24,60,-146
1747908306408.469,204783,1747908306389.5,28,63,-159
1747908306428.344,204370,1747908306409.406,36,76,-177
1747908306448.187,204030,1747908306429.25,46,80,-181
1747908306468.125,203798,1747908306449.156,65,79,-191
1747908306487.938,203679,1747908306468.969,68,75,-195
1747908306507.781,203647,1747908306488.844,67,79,-205
1747908306527.625,203662,1747908306508.719,78,78,-192
1747908306547.5,203677,1747908306528.594,71,79,-204
1747908306567.344,203772,1747908306548.406,54,71,-192
1747908306587.219,203889,1747908306568.25,48,75,-188
1747908306607.062,203970,1747908306588.125,52,63,-181
1747908306626.937,204083,1747908306608.0,39,63,-185
1747908306646.781,204155,1747908306627.844,38,63,-160
1747908306666.656,204297,1747908306647.688,48,63,-157
1747908306686.5,204434,1747908306667.594,46,64,-145
1747908306706.375,204604,1747908306687.531,31,65,-143
1747908306726.25,204784,1747908306707.281,22,70,-153
1747908306746.094,205006,1747908306727.156,-4,68,-165
1747908306765.969,205222,1747908306747.031,-33,63,-167
1747908306785.906,205412,1747908306766.875,-24,67,-159
1747908306805.719,205582,1747908306786.813,-12,63,-125
1747908306825.531,205726,1747908306806.625,-8,80,-109
1747908306845.406,205817,1747908306826.5,-39,97,-121
1747908306865.281,205885,1747908306846.344,-97,86,-128
1747908306885.156,206003,1747908306866.188,-109,67,-153
1747908306905.0,206144,1747908306886.031,-125,57,-157
1747908306924.875,206286,1747908306905.937,-144,63,-144
1747908306944.75,206409,1747908306925.781,-127,71,-128
1747908306964.594,206461,1747908306945.625,-112,71,-128
1747908306984.438,206524,1747908306965.531,-104,67,-129
1747908307004.313,206601,1747908306985.375,-104,83,-121
1747908307024.187,206659,1747908307005.219,-108,92,-113
1747908307044.062,206673,1747908307025.062,-109,92,-124
1747908307063.906,206637,1747908307044.969,-113,95,-113
1747908307083.75,206599,1747908307064.844,-106,96,-105
1747908307103.625,206486,1747908307084.656,-89,96,-114
1747908307123.5,206346,1747908307104.531,-89,92,-124
1747908307143.312,206200,1747908307124.406,-77,86,-128
1747908307163.188,206025,1747908307144.219,-60,79,-137
1747908307183.063,205916,1747908307164.094,-66,76,-128
1747908307202.906,205864,1747908307183.969,-56,72,-141
1747908307222.75,205887,1747908307203.813,-72,63,-136
1747908307242.625,205943,1747908307223.688,-76,55,-141
1747908307262.5,206046,1747908307243.531,-65,56,-128
1747908307282.344,206186,1747908307263.437,-66,58,-145
1747908307302.187,206320,1747908307283.25,-47,60,-160
1747908307322.063,206496,1747908307303.125,-26,57,-162
1747908307341.938,206699,1747908307323.0,-9,50,-146
1747908307361.7808,206875,1747908307342.812,17,36,-160
1747908307381.625,207037,1747908307362.687,31,40,-185
1747908307401.5,207191,1747908307382.531,36,50,-192
1747908307421.344,207370,1747908307402.406,48,62,-203
1747908307441.25,207400,1747908307422.281,57,52,-192
1747908307461.062,207299,1747908307442.125,54,62,-187
1747908307480.937,207090,1747908307462.0,51,67,-185
1747908307500.813,206919,1747908307481.844,31,69,-210
1747908307520.781,206760,1747908307501.719,8,64,-217
1747908307540.5,206624,1747908307521.687,9,63,-207
1747908307560.375,206491,1747908307541.469,-17,62,-202
1747908307580.281,206360,1747908307561.313,-29,58,-202
1747908307600.125,206201,1747908307581.187,-33,52,-185
1747908307619.969,205998,1747908307601.031,-13,51,-161
1747908307639.906,205824,1747908307620.906,1,60,-146
1747908307659.688,205574,1747908307640.75,-12,47,-132
1747908307679.531,205329,1747908307660.594,-20,67,-127
