recording_1_ecgppg_biopac_clean_data.acq
Graph Created on: 2025-05-22 11:33:37.664
Recording on: 2025-05-22 11:43:51.760
1 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, Y, RSPEC-R
mV
milliSec	CH1	CH13	
	337805 samples	337805 samples	
16748	1.57593	-0.00793457	
16749	1.57623	-0.0050354	
16750	1.57562	-0.00274658	
16751	1.57471	-0.000457764	
16752	1.57104	-0.00137329	
16753	1.5744	-0.00244141	
16754	1.57135	-0.00457764	
16755	1.57104	-0.00244141	
16756	1.57074	-0.00350952	
16757	1.5683	-0.00213623	
16758	1.56616	-0.00350952	
16759	1.56311	-0.00778198	
16760	1.56158	-0.00976563	
16761	1.56158	-0.00793457	
16762	1.56158	-0.00411987	
16763	1.55701	-0.000152588	
16764	1.55487	-0.00137329	
16765	1.55212	-0.00244141	
16766	1.55029	-0.00244141	
16767	1.54663	-0.00137329	
16768	1.54266	0.000152588	
16769	1.53931	-0.000152588	
16770	1.53687	-0.000152588	
16771	1.53229	-0.00228882	
16772	1.52771	-0.00137329	
16773	1.52405	-0.000152588	
16774	1.51978	-0.0012207	
16775	1.51459	-0.00213623	
16776	1.50909	-0.00473022	
16777	1.50452	-0.00366211	
16778	1.49994	-0.00244141	
16779	1.4975	-0.0012207	
16780	1.49292	-0.00198364	
16781	1.48743	-0.00244141	
16782	1.48376	-0.00549316	
16783	1.47827	-0.00930786	
16784	1.47339	-0.00839233	
16785	1.46881	-0.00518799	
16786	1.46576	0.000915527	
16787	1.46027	0.00442505	
16788	1.45599	0.00396729	
16789	1.44897	0.000915527	
16790	1.4444	-0.00106812	
16791	1.43921	-0.00350952	
16792	1.43127	-0.00671387	
16793	1.42578	-0.00732422	
16794	1.4212	-0.00579834	
16795	1.41663	-0.00137329	
16796	1.40961	0.00106812	
16797	1.40472	0.00427246	
16798	1.39984	0.00305176	
16799	1.39252	0.000457764	
16800	1.38702	-0.00320435	
16801	1.38184	-0.00579834	
16802	1.37604	-0.00579834	
16803	1.37146	-0.0050354	
16804	1.36292	-0.00366211	
16805	1.35742	-0.000915527	
16806	1.35223	-0.00167847	
16807	1.34766	-0.00244141	
16808	1.34155	-0.00244141	
16809	1.33301	-0.00152588	
16810	1.32843	0	
16811	1.31927	-0.00106812	
16812	1.31348	-0.00335693	
16813	1.30707	-0.00274658	
16814	1.29761	-0.00244141	
16815	1.29059	-0.00213623	
16816	1.28448	-0.00244141	
16817	1.2793	-0.00335693	
16818	1.27014	-0.00686646	
16819	1.25977	-0.00701904	
16820	1.25488	-0.00732422	
16821	1.24603	-0.00717163	
16822	1.23993	-0.00930786	
16823	1.23108	-0.0115967	
16824	1.22162	-0.0157166	
16825	1.21613	-0.0157166	
16826	1.20667	-0.0170898	
16827	1.19934	-0.0134277	
16828	1.1911	-0.0111389	
16829	1.18469	-0.00762939	
16830	1.17676	-0.00549316	
16831	1.16791	-0.00259399	
16832	1.16028	-0.00350952	
16833	1.15173	-0.00579834	
16834	1.14563	-0.00747681	
16835	1.13617	-0.00732422	
16836	1.12793	-0.00488281	
16837	1.11877	-0.00457764	
16838	1.11237	-0.00610352	
16839	1.10352	-0.00732422	
16840	1.09406	-0.00961304	
16841	1.08795	-0.0115967	
16842	1.07941	-0.0131226	
16843	1.07361	-0.0111389	
16844	1.06445	-0.00991821	
16845	1.05927	-0.00930786	
16846	1.05011	-0.00991821	
16847	1.04279	-0.0106812	
16848	1.03516	-0.0119019	
16849	1.02539	-0.012207	
16850	1.0202	-0.0120544	
16851	1.01013	-0.012207	
16852	1.00311	-0.0109863	
16853	0.996094	-0.00961304	
16854	0.986023	-0.00976563	
16855	0.979919	-0.00823975	
16856	0.971375	-0.0062561	
16857	0.964355	-0.00366211	
16858	0.956421	-0.00579834	
16859	0.948181	-0.00823975	
16860	0.940552	-0.00976563	
16861	0.935059	-0.0117493	
16862	0.927124	-0.012207	
16863	0.92041	-0.0109863	
16864	0.91217	-0.00976563	
16865	0.906067	-0.00961304	
16866	0.897827	-0.0119019	
16867	0.891113	-0.0109863	
16868	0.883789	-0.00640869	
16869	0.877991	-0.0038147	
16870	0.872498	-0.00350952	
16871	0.863342	-0.00473022	
16872	0.856628	-0.00473022	
16873	0.85144	-0.00274658	
16874	0.843811	-0.00137329	
16875	0.838928	0	
16876	0.836182	-0.00106812	
16877	0.828552	-0.00427246	
16878	0.823975	-0.0050354	
16879	0.817566	-0.00473022	
16880	0.813904	-0.00167847	
16881	0.807495	0.00106812	
16882	0.803833	0.000305176	
16883	0.79895	-0.00198364	
16884	0.794373	-0.00427246	
16885	0.789185	-0.00579834	
16886	0.787354	-0.00534058	
16887	0.782776	-0.00259399	
16888	0.778198	-0.00167847	
16889	0.775452	-0.00213623	
16890	0.770264	-0.000915527	
16891	0.768433	0.00213623	
16892	0.767822	0.00259399	
16893	0.76355	0.000457764	
16894	0.76355	-0.000152588	
16895	0.758667	0.00244141	
16896	0.755005	0.00595093	
16897	0.753479	0.00732422	
16898	0.753784	0.00732422	
16899	0.748901	0.00762939	
16900	0.748596	0.00915527	
16901	0.748291	0.0117493	
16902	0.743408	0.0144958	
16903	0.743408	0.0166321	
16904	0.743713	0.0170898	
16905	0.742188	0.0227356	
16906	0.740356	0.0267029	
16907	0.740356	0.0288391	
16908	0.739136	0.0292969	
16909	0.741577	0.0294495	
16910	0.738525	0.0250244	
16911	0.738831	0.0187683	
16912	0.738525	0.0160217	
16913	0.738831	0.0184631	
16914	0.738525	0.0205994	
16915	0.738525	0.0219727	
16916	0.741882	0.0222778	
16917	0.740662	0.0219727	
16918	0.743103	0.0210571	
16919	0.744019	0.0161743	
16920	0.743408	0.0135803	
16921	0.743408	0.0134277	
16922	0.743103	0.0125122	
16923	0.746155	0.012207	
16924	0.748291	0.0123596	
16925	0.748901	0.0141907	
16926	0.748291	0.0146484	
16927	0.753784	0.0143433	
16928	0.754089	0.0167847	
16929	0.753784	0.0170898	
16930	0.756531	0.0170898	
16931	0.758667	0.0183105	
16932	0.758057	0.0195313	
16933	0.758057	0.0160217	
16934	0.761108	0.0132751	
16935	0.762939	0.010376	
16936	0.76416	0.0109863	
16937	0.767517	0.0108337	
16938	0.765991	0.00793457	
16939	0.766907	0.00411987	
16940	0.767822	0.00228882	
16941	0.768738	0.000762939	
16942	0.769653	-0.000152588	
16943	0.768738	0.00244141	
16944	0.770874	0.00595093	
16945	0.769653	0.00640869	
16946	0.769958	0.00167847	
16947	0.772705	0.000152588	
16948	0.773315	-0.000152588	
16949	0.772705	-0.00335693	
16950	0.773315	-0.00274658	
16951	0.77301	-0.00152588	
16952	0.77301	0.000152588	
16953	0.77301	-0.00366211	
16954	0.774841	-0.00686646	
16955	0.778198	-0.00915527	
16956	0.777588	-0.00976563	
16957	0.778503	-0.0088501	
16958	0.777283	-0.0108337	
16959	0.777588	-0.0152588	
16960	0.777588	-0.0215149	
16961	0.776672	-0.0242615	
16962	0.776062	-0.0245667	
16963	0.775757	-0.0244141	
16964	0.773621	-0.0231934	
16965	0.773315	-0.0221252	
16966	0.7724	-0.0221252	
16967	0.773315	-0.0219727	
16968	0.774536	-0.0219727	
16969	0.769958	-0.0201416	
16970	0.7724	-0.0196838	
16971	0.772705	-0.0195313	
16972	0.770264	-0.0193787	
16973	0.770874	-0.0204468	
16974	0.770264	-0.0205994	
16975	0.768127	-0.020752	
16976	0.768433	-0.019989	
16977	0.769348	-0.0195313	
16978	0.767822	-0.0205994	
16979	0.768127	-0.0198364	
16980	0.768127	-0.0195313	
16981	0.767517	-0.0161743	
16982	0.765686	-0.0166321	
16983	0.768127	-0.0170898	
16984	0.768433	-0.0190735	
16985	0.765076	-0.0195313	
16986	0.76355	-0.0189209	
16987	0.762939	-0.0183105	
16988	0.758667	-0.0169373	
16989	0.758667	-0.0167847	
16990	0.758362	-0.0183105	
16991	0.758667	-0.0195313	
16992	0.758362	-0.0172424	
16993	0.756836	-0.0160217	
16994	0.753479	-0.0144958	
16995	0.750732	-0.0137329	
16996	0.748291	-0.0144958	
16997	0.747986	-0.0183105	
16998	0.743713	-0.0193787	
16999	0.743408	-0.0193787	
17000	0.739136	-0.0196838	
17001	0.738831	-0.0196838	
17002	0.735168	-0.0209045	
17003	0.730896	-0.0198364	
17004	0.729065	-0.0195313	
17005	0.727844	-0.0193787	
17006	0.723572	-0.0193787	
17007	0.719604	-0.0196838	
17008	0.715942	-0.0213623	
17009	0.713806	-0.0186157	
17010	0.710144	-0.0152588	
17011	0.706177	-0.0126648	
17012	0.704346	-0.00991821	
17013	0.699768	-0.0119019	
17014	0.694885	-0.0120544	
17015	0.691223	-0.0125122	
17016	0.689697	-0.0120544	
17017	0.684814	-0.0141907	
17018	0.680237	-0.0158691	
17019	0.67688	-0.018158	
17020	0.672302	-0.0158691	
17021	0.66925	-0.0100708	
17022	0.665894	-0.00198364	
17023	0.662537	0.00671387	
17024	0.657043	0.0154114	
17025	0.652466	0.0224304	
17026	0.647278	0.0276184	
17027	0.642395	0.0349426	
17028	0.640259	0.0405884	
17029	0.635986	0.0436401	
17030	0.629883	0.0491333	
17031	0.623169	0.0553894	
17032	0.617676	0.0617981	
17033	0.613403	0.0688171	
17034	0.608521	0.0752258	
17035	0.604248	0.0878906	
17036	0.598755	0.102386	
17037	0.592041	0.119476	
17038	0.587158	0.134583	
17039	0.582581	0.148163	
17040	0.574646	0.157471	
17041	0.571594	0.16571	
17042	0.564575	0.172119	
17043	0.562134	0.175781	
17044	0.554504	0.181274	
17045	0.548096	0.184174	
17046	0.542908	0.183411	
17047	0.538025	0.182343	
17048	0.533142	0.181885	
17049	0.527649	0.179596	
17050	0.525208	0.175171	
17051	0.52002	0.170135	
17052	0.513916	0.164032	
17053	0.508423	0.152588	
17054	0.50354	0.137024	
17055	0.498352	0.12558	
17056	0.493164	0.111084	
17057	0.488892	0.0907898	
17058	0.484619	0.0666809	
17059	0.479431	0.0375366	
17060	0.475769	0.00640869	
17061	0.469666	-0.0209045	
17062	0.464783	-0.0444031	
17063	0.456848	-0.0611877	
17064	0.454712	-0.0723267	
17065	0.447693	-0.0778198	
17066	0.444641	-0.0790405	
17067	0.437317	-0.0782776	
17068	0.431824	-0.0761414	
17069	0.42572	-0.0779724	
17070	0.417786	-0.0782776	
17071	0.412292	-0.0782776	
17072	0.40741	-0.08255	
17073	0.401306	-0.0921631	
17074	0.393372	-0.10437	
17075	0.388184	-0.119019	
17076	0.383301	-0.138092	
17077	0.377808	-0.158539	
17078	0.372009	-0.173798	
17079	0.366516	-0.184021	
17080	0.358582	-0.182648	
17081	0.353394	-0.174561	
17082	0.34668	-0.164948	
17083	0.341492	-0.151978	
17084	0.334473	-0.133972	
17085	0.328979	-0.113068	
17086	0.323181	-0.0912476	
17087	0.317383	-0.0701904	
17088	0.310669	-0.0541687	
17089	0.303955	-0.0422668	
17090	0.299988	-0.0343323	
17091	0.295105	-0.0274658	
17092	0.288391	-0.0210571	
17093	0.280151	-0.0161743	
17094	0.278625	-0.0167847	
17095	0.271301	-0.0183105	
17096	0.265503	-0.0193787	
17097	0.260315	-0.0195313	
17098	0.251465	-0.0172424	
17099	0.246277	-0.0160217	
17100	0.240784	-0.0157166	
17101	0.233765	-0.017395	
17102	0.229797	-0.0152588	
17103	0.221558	-0.0123596	
17104	0.21637	-0.0123596	
17105	0.209351	-0.0144958	
17106	0.205078	-0.0166321	
17107	0.198059	-0.0170898	
17108	0.192566	-0.018158	
17109	0.187378	-0.0170898	
17110	0.180664	-0.0169373	
17111	0.17334	-0.014801	
17112	0.167236	-0.0128174	
17113	0.160522	-0.0120544	
17114	0.153198	-0.0137329	
17115	0.146179	-0.0137329	
17116	0.141296	-0.0143433	
17117	0.134277	-0.014801	
17118	0.128479	-0.0146484	
17119	0.119019	-0.0134277	
17120	0.113831	-0.0120544	
17121	0.108948	-0.0123596	
17122	0.100403	-0.0123596	
17123	0.0946045	-0.0132751	
17124	0.0881958	-0.0146484	
17125	0.0802612	-0.014801	
17126	0.0747681	-0.0134277	
17127	0.0698853	-0.012207	
17128	0.06073	-0.012207	
17129	0.055542	-0.0143433	
17130	0.0509644	-0.0167847	
17131	0.0454712	-0.017395	
17132	0.0372314	-0.0169373	
17133	0.0305176	-0.0158691	
17134	0.0259399	-0.0134277	
17135	0.0195313	-0.0105286	
17136	0.0140381	-0.00854492	
17137	0.00701904	-0.00701904	
17138	0.00152588	-0.00854492	
17139	-0.00305176	-0.0131226	
17140	-0.00946045	-0.0180054	
17141	-0.0143433	-0.017395	
17142	-0.0192261	-0.0138855	
17143	-0.0271606	-0.0111389	
17144	-0.0323486	-0.00839233	
17145	-0.0387573	-0.00732422	
17146	-0.0439453	-0.0105286	
17147	-0.0515747	-0.0106812	
17148	-0.0570679	-0.00640869	
17149	-0.0613403	-0.00366211	
17150	-0.0665283	-0.00488281	
17151	-0.0732422	-0.00457764	
17152	-0.0811768	-0.00274658	
17153	-0.0857544	-0.000305176	
17154	-0.0906372	-0.00183105	
17155	-0.0964355	-0.00442505	
17156	-0.102539	-0.00610352	
17157	-0.110474	-0.00534058	
17158	-0.115662	-0.00350952	
17159	-0.12085	-0.00228882	
17160	-0.1297	-0.00228882	
17161	-0.135498	-0.000457764	
17162	-0.140076	0.0012207	
17163	-0.144958	0.00305176	
17164	-0.150452	0.00259399	
17165	-0.156555	0.00289917	
17166	-0.161133	0.00259399	
17167	-0.171204	0.00259399	
17168	-0.17395	0.0038147	
17169	-0.179443	0.00823975	
17170	-0.184021	0.0132751	
17171	-0.191345	0.0160217	
17172	-0.196228	0.0183105	
17173	-0.203552	0.0198364	
17174	-0.209045	0.0193787	
17175	-0.210266	0.0195313	
17176	-0.218506	0.0192261	
17177	-0.22522	0.0195313	
17178	-0.229492	0.0177002	
17179	-0.237427	0.0137329	
17180	-0.240173	0.0146484	
17181	-0.247803	0.014801	
17182	-0.253906	0.0166321	
17183	-0.259399	0.0193787	
17184	-0.267639	0.020752	
17185	-0.273743	0.0219727	
17186	-0.279846	0.0219727	
17187	-0.288696	0.0219727	
17188	-0.296631	0.0230408	
17189	-0.302124	0.0231934	
17190	-0.308533	0.0230408	
17191	-0.315857	0.0244141	
17192	-0.321045	0.0241089	
17193	-0.325317	0.0224304	
17194	-0.335999	0.0230408	
17195	-0.340271	0.0289917	
17196	-0.34729	0.0325012	
17197	-0.352173	0.0341797	
17198	-0.359497	0.032196	
17199	-0.367126	0.0297546	
17200	-0.372009	0.0294495	
17201	-0.377197	0.0315857	
17202	-0.384216	0.0337219	
17203	-0.389709	0.0361633	
17204	-0.396423	0.0387573	
17205	-0.401306	0.0421143	
17206	-0.406494	0.0437927	
17207	-0.411072	0.0436401	
17208	-0.415344	0.0422668	
17209	-0.423889	0.0415039	
17210	-0.429077	0.042572	
17211	-0.430908	0.0437927	
17212	-0.438232	0.0450134	
17213	-0.440979	0.0471497	
17214	-0.447998	0.0485229	
17215	-0.450439	0.0509644	
17216	-0.458374	0.0512695	
17217	-0.462646	0.0509644	
17218	-0.467834	0.0498962	
17219	-0.473022	0.04776	
17220	-0.4776	0.0471497	
17221	-0.482788	0.0465393	
17222	-0.488892	0.0479126	
17223	-0.492249	0.0488281	
17224	-0.499268	0.0520325	
17225	-0.50354	0.0564575	
17226	-0.511475	0.0617981	
17227	-0.516357	0.0643921	
17228	-0.523987	0.0660706	
17229	-0.529785	0.0669861	
17230	-0.534058	0.0698853	
17231	-0.541077	0.0727844	
17232	-0.546265	0.072937	
17233	-0.551758	0.0730896	
17234	-0.556335	0.0744629	
17235	-0.562134	0.0790405	
17236	-0.567932	0.0801086	
17237	-0.571899	0.0816345	
17238	-0.577087	0.0810242	
17239	-0.582581	0.08255	
17240	-0.5896	0.080719	
17241	-0.596313	0.0813293	
17242	-0.59967	0.0793457	
17243	-0.605469	0.078125	
17244	-0.609741	0.0770569	
17245	-0.615234	0.0814819	
17246	-0.620422	0.0839233	
17247	-0.62439	0.0866699	
17248	-0.629272	0.0875854	
17249	-0.634155	0.0875854	
17250	-0.641479	0.0857544	
17251	-0.646667	0.0834656	
17252	-0.648499	0.0808716	
17253	-0.653992	0.0801086	
17254	-0.658569	0.0808716	
17255	-0.661011	0.0802612	
17256	-0.664978	0.0791931	
17257	-0.669861	0.078125	
17258	-0.673218	0.0802612	
17259	-0.678711	0.0791931	
17260	-0.681152	0.0769043	
17261	-0.684814	0.0701904	
17262	-0.688171	0.0694275	
17263	-0.690002	0.071106	
17264	-0.690308	0.0708008	
17265	-0.694885	0.070343	
17266	-0.69458	0.0704956	
17267	-0.69519	0.0694275	
17268	-0.698853	0.0669861	
17269	-0.700378	0.0660706	
17270	-0.697021	0.0636292	
17271	-0.69519	0.0636292	
17272	-0.694885	0.0611877	
17273	-0.691833	0.059967	
17274	-0.690308	0.0575256	
17275	-0.687256	0.0549316	
17276	-0.682373	0.0523376	
17277	-0.67749	0.0476074	
17278	-0.672302	0.0454712	
17279	-0.667419	0.0424194	
17280	-0.661926	0.0421143	
17281	-0.652771	0.0415039	
17282	-0.6427	0.0384521	
17283	-0.638123	0.0334167	
17284	-0.628357	0.0296021	
17285	-0.615234	0.0270081	
17286	-0.604248	0.0248718	
17287	-0.591125	0.0231934	
17288	-0.579529	0.020752	
17289	-0.566711	0.0175476	
17290	-0.551453	0.0149536	
17291	-0.537415	0.0158691	
17292	-0.522461	0.0151062	
17293	-0.507202	0.0164795	
17294	-0.488281	0.0161743	
17295	-0.472107	0.0137329	
17296	-0.454102	0.010376	
17297	-0.434265	0.00640869	
17298	-0.415039	0.000610352	
17299	-0.395203	-0.00595093	
17300	-0.375671	-0.010376	
17301	-0.354309	-0.0120544	
17302	-0.332031	-0.0126648	
17303	-0.312195	-0.0141907	
17304	-0.285339	-0.0146484	
17305	-0.263367	-0.0170898	
17306	-0.244141	-0.0193787	
17307	-0.21698	-0.0218201	
17308	-0.192261	-0.0221252	
17309	-0.166931	-0.0198364	
17310	-0.143738	-0.0231934	
17311	-0.118408	-0.0279236	
17312	-0.0939941	-0.0306702	
17313	-0.0674438	-0.032959	
17314	-0.0405884	-0.0341797	
17315	-0.0146484	-0.0344849	
17316	0.0106812	-0.0344849	
17317	0.0378418	-0.0361633	
17318	0.0643921	-0.0401306	
17319	0.0915527	-0.0404358	
17320	0.118408	-0.0382996	
17321	0.145569	-0.0369263	
17322	0.171509	-0.0408936	
17323	0.19928	-0.0413513	
17324	0.224915	-0.0427246	
17325	0.253296	-0.0419617	
17326	0.281982	-0.0448608	
17327	0.311279	-0.0465393	
17328	0.339355	-0.0466919	
17329	0.368958	-0.0454712	
17330	0.395203	-0.04776	
17331	0.424805	-0.0489807	
17332	0.450439	-0.0491333	
17333	0.47821	-0.0489807	
17334	0.507813	-0.0486755	
17335	0.536194	-0.0502014	
17336	0.562134	-0.0526428	
17337	0.59082	-0.0558472	
17338	0.61676	-0.0564575	
17339	0.645142	-0.0564575	
17340	0.669556	-0.0541687	
17341	0.695496	-0.0537109	
17342	0.724487	-0.0543213	
17343	0.753174	-0.0547791	
17344	0.778809	-0.0538635	
17345	0.805969	-0.0540161	
17346	0.831909	-0.0538635	
17347	0.856934	-0.0549316	
17348	0.884094	-0.0564575	
17349	0.910339	-0.0576782	
17350	0.934753	-0.0588989	
17351	0.958252	-0.057373	
17352	0.984802	-0.0532532	
17353	1.00952	-0.0495911	
17354	1.03394	-0.0511169	
17355	1.05682	-0.0527954	
17356	1.08124	-0.0546265	
17357	1.10138	-0.0549316	
17358	1.12518	-0.0538635	
17359	1.14624	-0.0527954	
17360	1.16852	-0.0546265	
17361	1.18988	-0.0570679	
17362	1.20972	-0.0576782	
17363	1.23047	-0.055542	
17364	1.24939	-0.0517273	
17365	1.26892	-0.0506592	
17366	1.28845	-0.0495911	
17367	1.30493	-0.050354	
17368	1.32263	-0.0514221	
17369	1.33911	-0.0515747	
17370	1.35681	-0.0512695	
17371	1.3736	-0.0512695	
17372	1.38794	-0.0482178	
17373	1.40594	-0.0463867	
17374	1.41724	-0.0479126	
17375	1.4325	-0.0511169	
17376	1.44653	-0.0524902	
17377	1.46027	-0.0515747	
17378	1.47156	-0.0514221	
17379	1.4856	-0.0514221	
17380	1.49902	-0.0514221	
17381	1.5097	-0.0500488	
17382	1.52283	-0.0479126	
17383	1.53381	-0.0480652	
17384	1.5451	-0.0468445	
17385	1.55487	-0.0442505	
17386	1.56403	-0.043335	
17387	1.5741	-0.0439453	
17388	1.58356	-0.0456238	
17389	1.59332	-0.0447083	
17390	1.60217	-0.0431824	
17391	1.61011	-0.0415039	
17392	1.61835	-0.0398254	
17393	1.62537	-0.0404358	
17394	1.633	-0.0428772	
17395	1.64001	-0.0453186	
17396	1.64459	-0.0465393	
17397	1.65192	-0.0465393	
17398	1.65802	-0.0474548	
17399	1.66443	-0.0466919	
17400	1.6684	-0.0465393	
17401	1.67236	-0.0466919	
17402	1.67694	-0.0465393	
17403	1.68243	-0.0444031	
17404	1.68457	-0.0419617	
17405	1.68823	-0.0395203	
17406	1.69312	-0.0369263	
17407	1.69678	-0.0366211	
17408	1.69861	-0.0357056	
17409	1.70197	-0.0366211	
17410	1.7038	-0.0366211	
17411	1.7038	-0.0366211	
17412	1.70868	-0.0366211	
17413	1.70898	-0.0344849	
17414	1.71234	-0.0328064	
17415	1.71326	-0.0326538	
17416	1.71326	-0.035553	
17417	1.71783	-0.0376892	
17418	1.71753	-0.0357056	
17419	1.71814	-0.0341797	
17420	1.71814	-0.0332642	
17421	1.71814	-0.0317383	
17422	1.71814	-0.0317383	
17423	1.71783	-0.0317383	
17424	1.71814	-0.0317383	
17425	1.71783	-0.0309753	
17426	1.71631	-0.0283813	
17427	1.71417	-0.0270081	
17428	1.71326	-0.0280762	
17429	1.71021	-0.0292969	
17430	1.70837	-0.0273132	
17431	1.70776	-0.0236511	
17432	1.7038	-0.0221252	
17433	1.70013	-0.0218201	
17434	1.6983	-0.0209045	
17435	1.69525	-0.0195313	
17436	1.69373	-0.0184631	
17437	1.68945	-0.0186157	
17438	1.6861	-0.0216675	
17439	1.68091	-0.0241089	
17440	1.67847	-0.0241089	
17441	1.67633	-0.0265503	
17442	1.67053	-0.027771	
17443	1.66565	-0.0305176	
17444	1.66077	-0.0297546	
17445	1.65955	-0.0271606	
17446	1.65131	-0.0231934	
17447	1.64612	-0.0224304	
17448	1.64154	-0.0219727	
17449	1.63666	-0.0219727	
17450	1.63177	-0.0209045	
17451	1.62689	-0.0193787	
17452	1.62537	-0.0195313	
17453	1.61743	-0.0201416	
17454	1.61499	-0.0218201	
17455	1.60828	-0.0219727	
17456	1.60217	-0.0216675	
17457	1.5976	-0.0210571	
17458	1.5921	-0.0218201	
17459	1.5863	-0.0222778	
17460	1.58264	-0.0253296	
17461	1.57623	-0.0267029	
17462	1.57196	-0.0271606	
17463	1.56342	-0.0247192	
17464	1.55701	-0.0236511	
17465	1.55151	-0.0233459	
17466	1.54694	-0.0224304	
17467	1.54175	-0.0209045	
17468	1.53442	-0.0161743	
17469	1.52893	-0.015564	
17470	1.52222	-0.0189209	
17471	1.51703	-0.0205994	
17472	1.5097	-0.0202942	
17473	1.5033	-0.0195313	
17474	1.49719	-0.0193787	
17475	1.49323	-0.0195313	
17476	1.48468	-0.0192261	
17477	1.47797	-0.0184631	
17478	1.47278	-0.018158	
17479	1.46851	-0.0169373	
17480	1.46088	-0.0158691	
17481	1.45538	-0.0160217	
17482	1.44867	-0.018158	
17483	1.44348	-0.0228882	
17484	1.43585	-0.0242615	
17485	1.42914	-0.0231934	
17486	1.4212	-0.020752	
17487	1.41418	-0.0198364	
17488	1.40656	-0.0195313	
17489	1.40076	-0.020752	
17490	1.39465	-0.0238037	
17491	1.38977	-0.0241089	
17492	1.38123	-0.0244141	
17493	1.37482	-0.0231934	
17494	1.36749	-0.0209045	
17495	1.3623	-0.0163269	
17496	1.35223	-0.0146484	
17497	1.34583	-0.0167847	
17498	1.33789	-0.0202942	
17499	1.3324	-0.0228882	
17500	1.32355	-0.0265503	
17501	1.31653	-0.0256348	
17502	1.30829	-0.0242615	
17503	1.29944	-0.020752	
17504	1.29425	-0.0210571	
17505	1.28418	-0.0205994	
17506	1.27747	-0.0219727	
17507	1.26892	-0.0218201	
17508	1.26221	-0.0218201	
17509	1.25458	-0.0221252	
17510	1.24756	-0.0205994	
17511	1.24054	-0.0195313	
17512	1.23383	-0.0175476	
17513	1.22864	-0.0158691	
17514	1.2207	-0.018158	
17515	1.21094	-0.0184631	
17516	1.20605	-0.017395	
17517	1.20026	-0.0169373	
17518	1.19232	-0.0204468	
17519	1.1853	-0.0236511	
17520	1.1795	-0.0244141	
17521	1.17126	-0.0244141	
17522	1.16486	-0.0244141	
17523	1.15692	-0.025177	
17524	1.15173	-0.0245667	
17525	1.14502	-0.0242615	
17526	1.1377	-0.0254822	
17527	1.13159	-0.0282288	
17528	1.12305	-0.0270081	
17529	1.11755	-0.0248718	
17530	1.11145	-0.0210571	
17531	1.10413	-0.0192261	
17532	1.09802	-0.0195313	
17533	1.09283	-0.0195313	
17534	1.08398	-0.0218201	
17535	1.07788	-0.0218201	
17536	1.07239	-0.0218201	
17537	1.06445	-0.019989	
17538	1.05865	-0.0196838	
17539	1.05316	-0.0227356	
17540	1.04736	-0.0256348	
17541	1.03912	-0.0254822	
17542	1.03333	-0.0233459	
17543	1.02905	-0.019989	
17544	1.02417	-0.0198364	
17545	1.01929	-0.0177002	
17546	1.01349	-0.0151062	
17547	1.00983	-0.014801	
17548	1.00403	-0.0126648	
17549	0.998535	-0.0135803	
17550	0.992737	-0.0167847	
17551	0.988464	-0.0169373	
17552	0.982971	-0.014801	
17553	0.979614	-0.0146484	
17554	0.975037	-0.0143433	
17555	0.973206	-0.014801	
17556	0.966187	-0.0146484	
17557	0.96344	-0.0169373	
17558	0.958862	-0.018158	
17559	0.955811	-0.0204468	
17560	0.953979	-0.0196838	
17561	0.951538	-0.0195313	
17562	0.94574	-0.0205994	
17563	0.944214	-0.0241089	
17564	0.939941	-0.0242615	
17565	0.936584	-0.0219727	
17566	0.935059	-0.0154114	
17567	0.931702	-0.00823975	
17568	0.929565	-0.00137329	
17569	0.926514	0.000152588	
17570	0.921631	0	
17571	0.920715	0	
17572	0.920105	0	
17573	0.915222	0.000305176	
17574	0.914917	0.000152588	
17575	0.910339	0	
17576	0.910645	0.000152588	
17577	0.907288	-0.000610352	
17578	0.905151	0.0012207	
17579	0.9021	0.00442505	
17580	0.899963	0.00793457	
17581	0.899658	0.00946045	
17582	0.895386	0.0123596	
17583	0.895081	0.01297	
17584	0.895691	0.0123596	
17585	0.892029	0.0125122	
17586	0.891113	0.0123596	
17587	0.890198	0.0125122	
17588	0.88623	0.0100708	
17589	0.885925	0.00854492	
17590	0.885315	0.00534058	
17591	0.882263	0.00473022	
17592	0.880737	0.00259399	
17593	0.878296	0.00244141	
17594	0.877991	0.00198364	
17595	0.875549	0.00259399	
17596	0.874939	0.00259399	
17597	0.871277	-0.000915527	
17598	0.871582	-0.00793457	
17599	0.868225	-0.0117493	
17600	0.867004	-0.00656128	
17601	0.866394	-0.00305176	
17602	0.865784	-0.00228882	
17603	0.865784	-0.00244141	
17604	0.865784	0	
17605	0.863037	0.000915527	
17606	0.861206	0.000152588	
17607	0.861206	0.000305176	
17608	0.860596	0.00137329	
17609	0.860901	0.00259399	
17610	0.859985	0.00274658	
17611	0.856628	0.0012207	
17612	0.856934	-0.00183105	
17613	0.857239	-0.00579834	
17614	0.856628	-0.00701904	
17615	0.856628	-0.00717163	
17616	0.856018	-0.00732422	
17617	0.856018	-0.00900269	
17618	0.856018	-0.0119019	
17619	0.856628	-0.0135803	
17620	0.856628	-0.0161743	
17621	0.856018	-0.0177002	
17622	0.855713	-0.0192261	
17623	0.856628	-0.0172424	
17624	0.856018	-0.0135803	
