Local: ,2025-05-08 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1746655200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1746694286388.875,175771,1746694286369.875,-28,15,-133
1746694286408.844,175865,1746694286389.75,-16,16,-137
1746694286428.562,175965,1746694286409.625,-22,3,-141
1746694286448.469,176089,1746694286429.5,-25,11,-137
1746694286468.344,176146,1746694286449.344,-21,12,-137
1746694286488.219,176197,1746694286469.219,-17,12,-128
1746694286508.031,176305,1746694286489.062,-15,15,-136
1746694286527.906,176388,1746694286508.938,-16,15,-138
1746694286547.781,176502,1746694286528.813,-23,12,-138
1746694286567.625,176598,1746694286548.656,-25,15,-133
1746694286587.469,176698,1746694286568.5,-16,7,-135
1746694286607.344,176821,1746694286588.406,-13,15,-133
1746694286627.219,176888,1746694286608.219,-17,16,-135
1746694286647.063,176929,1746694286628.094,-25,14,-141
1746694286666.906,176934,1746694286647.969,-16,10,-137
1746694286686.75,176850,1746694286667.813,-17,7,-137
1746694286706.625,176691,1746694286687.656,-1,15,-132
1746694286726.5,176483,1746694286707.5,-15,9,-122
1746694286746.312,176324,1746694286727.406,-16,12,-137
1746694286766.187,176219,1746694286747.25,-32,14,-141
1746694286786.063,176152,1746694286767.063,-16,15,-135
1746694286805.906,176119,1746694286786.938,-25,7,-133
1746694286825.75,176127,1746694286806.812,-25,0,-129
1746694286845.625,176183,1746694286826.687,-16,7,-129
1746694286865.5,176188,1746694286846.5,-26,8,-141
1746694286885.375,176225,1746694286866.375,-25,15,-143
1746694286905.219,176234,1746694286886.219,-13,11,-141
1746694286925.156,176259,1746694286906.156,-16,16,-138
1746694286944.969,176266,1746694286926.031,-20,17,-137
1746694286964.813,176277,1746694286945.844,-20,15,-137
1746694286984.656,176234,1746694286965.719,-26,16,-137
1746694287004.531,176181,1746694286985.562,-24,17,-133
1746694287024.406,176107,1746694287005.406,-15,16,-135
1746694287044.25,176033,1746694287025.281,-20,10,-129
1746694287064.125,175962,1746694287045.156,-17,8,-141
1746694287084.0,175956,1746694287065.031,-24,11,-141
1746694287103.875,175935,1746694287084.875,-16,19,-141
1746694287123.719,175968,1746694287104.75,-20,14,-138
1746694287143.719,175995,1746694287124.656,-26,12,-130
1746694287163.469,176071,1746694287144.531,-24,3,-141
1746694287183.344,176167,1746694287164.375,-17,7,-136
1746694287203.188,176239,1746694287184.25,-8,11,-141
1746694287223.063,176281,1746694287204.125,-13,15,-140
1746694287242.937,176316,1746694287223.969,-26,12,-141
1746694287262.812,176346,1746694287243.844,-17,16,-133
1746694287282.688,176389,1746694287263.719,-25,12,-133
1746694287302.563,176458,1746694287283.594,-15,15,-137
1746694287322.437,176523,1746694287303.437,-16,12,-137
1746694287342.281,176559,1746694287323.312,-28,12,-141
1746694287362.156,176586,1746694287343.188,-23,8,-137
1746694287382.0,176632,1746694287363.063,-15,15,-137
1746694287401.875,176695,1746694287382.875,-20,19,-133
1746694287421.781,176803,1746694287402.781,-20,12,-141
1746694287441.562,176878,1746694287422.781,-12,15,-141
1746694287461.438,176936,1746694287442.469,-16,7,-130
1746694287481.281,177008,1746694287462.344,-24,15,-130
1746694287501.187,177109,1746694287482.187,-17,19,-135
1746694287521.156,177217,1746694287502.063,-24,11,-137
1746694287540.875,177336,1746694287522.063,-31,11,-137
1746694287560.781,177399,1746694287541.781,-27,6,-129
1746694287580.656,177495,1746694287561.656,-29,12,-137
1746694287600.469,177585,1746694287581.531,-9,12,-129
1746694287620.344,177664,1746694287601.375,-20,16,-137
1746694287640.219,177814,1746694287621.25,-10,11,-129
1746694287660.094,177961,1746694287641.094,-17,9,-133
1746694287679.9368,178085,1746694287660.937,-15,12,-141
1746694287699.781,178169,1746694287680.844,-16,15,-141
